"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Anju";"Bhartiya Shakti Chetna Party";"0";"Graduate Professional";"41";"989068";"0";"No";"FARRUKHABAD";"UTTAR PRADESH";"2014";"Loksabha";"No Comment"
"Anokhey";"IND";"0";"12th Pass";"48";"10149863";"0";"No";"FARRUKHABAD";"UTTAR PRADESH";"2014";"Loksabha";"No Comment"
"Anshu Maha";"IND";"0";"Literate";"39";"1702500";"0";"No";"FARRUKHABAD";"UTTAR PRADESH";"2014";"Loksabha";"No Comment"
"Anurag Rajput";"IND";"0";"12th Pass";"30";"1585000";"0";"No";"FARRUKHABAD";"UTTAR PRADESH";"2014";"Loksabha";"No Comment"
"Daya Shank";"Adarsh Rashtriya Vikas Party";"0";"8th Pass";"51";"506000";"0";"No";"FARRUKHABAD";"UTTAR PRADESH";"2014";"Loksabha";"No Comment"
"Imamuddin Husain Husa";"IND";"0";"10th Pass";"39";"2560296";"0";"No";"FARRUKHABAD";"UTTAR PRADESH";"2014";"Loksabha";"No Comment"
"Jaiveer Singh";"BSP";" 1";"12th Pass";"55";"108959677";"12165446";"No";"FARRUKHABAD";"UTTAR PRADESH";"2014";"Loksabha";"No Comment"
"Kishan Pal Singh";"IND";"0";"8th Pass";"54";"3393000";"80000";"No";"FARRUKHABAD";"UTTAR PRADESH";"2014";"Loksabha";"No Comment"
"Krishan Kumar Dixit";"RASHTRIYA VIKLANG PARTY";"0";"12th Pass";"40";"3433843";"0";"No";"FARRUKHABAD";"UTTAR PRADESH";"2014";"Loksabha";"No Comment"
"Malikhan Singh";"IND";"0";"Graduate Professional";"0";"1322500";"0";"No";"FARRUKHABAD";"UTTAR PRADESH";"2014";"Loksabha";"No Comment"
"Mo Tamajid";"Peace Party";"0";"5th Pass";"25";"350000";"0";"No";"FARRUKHABAD";"UTTAR PRADESH";"2014";"Loksabha";"No Comment"
"Mukesh Rajput";"IND";"0";"10th Pass";"45";"725000";"0";"No";"FARRUKHABAD";"UTTAR PRADESH";"2014";"Loksabha";"No Comment"
"Ram Kishore Dwived";"IND";"0";"Not Given";"50";"309300";"0";"No";"FARRUKHABAD";"UTTAR PRADESH";"2014";"Loksabha";"No Comment"
"Rameshwar Singh";"SP";" 13";"10th Pass";"0";"135820923";"3878042";"No";"FARRUKHABAD";"UTTAR PRADESH";"2014";"Loksabha";"No Comment"
"Ramniwas Katheria";"Bahujan Mukti Party";"0";"Post Graduate";"32";"5102500";"0";"No";"FARRUKHABAD";"UTTAR PRADESH";"2014";"Loksabha";"No Comment"
"Sachin Singh";"IND";" 1";"Graduate";"30";"30876925";"895209";"No";"FARRUKHABAD";"UTTAR PRADESH";"2014";"Loksabha";"No Comment"
"Salman Khursheed";"INC";"0";"Post Graduate";"61";"123886145";"2855000";"No";"FARRUKHABAD";"UTTAR PRADESH";"2014";"Loksabha";"No Comment"
"Suresh Chand Saaraswat";"IND";"0";"Post Graduate";"57";"22245";"0";"No";"FARRUKHABAD";"UTTAR PRADESH";"2014";"Loksabha";"No Comment"
"Tariq Parvez";"AAP";"0";"12th Pass";"37";"1141000";"0";"No";"FARRUKHABAD";"UTTAR PRADESH";"2014";"Loksabha";"No Comment"
"Vimla Dev";"IND";"0";"10th Pass";"43";"774907";"0";"No";"FARRUKHABAD";"UTTAR PRADESH";"2014";"Loksabha";"No Comment"
"Vrahma Saran Jatav";"IND";" 1";"12th Pass";"42";"1359047";"0";"No";"FARRUKHABAD";"UTTAR PRADESH";"2014";"Loksabha";"No Comment"
