"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Bharat Singh";"BJP";" 3";"Graduate";"62";"21130089";"1102553";"Yes";"BALLIA";"UTTAR PRADESH";"2014";"Lok Sabha";"No Comment"
"Afzal Ansa";"Qaumi Ekta Dal";" 3";"Post Graduate";"60";"69036111";"0";"No";"BALLIA";"UTTAR PRADESH";"2014";"Lok Sabha";"No Comment"
"Awadhesh Verma";"Bahujan Mukti Party";"0";"Post Graduate";"39";"285000";"0";"No";"BALLIA";"UTTAR PRADESH";"2014";"Lok Sabha";"No Comment"
"Bholanath";"IND";"0";"12th Pass";"36";"2225891";"151457";"No";"BALLIA";"UTTAR PRADESH";"2014";"Lok Sabha";"No Comment"
"Col(retd) Bharat Singh Shaurya Chakra";"AAP";"0";"Not Given";"71";"11110000";"0";"No";"BALLIA";"UTTAR PRADESH";"2014";"Lok Sabha";"No Comment"
"Manish";"IND";"0";"Graduate";"38";"29050";"285134";"No";"BALLIA";"UTTAR PRADESH";"2014";"Lok Sabha";"No Comment"
"Mannu";"Naitik Party";"0";"12th Pass";"42";"95000";"0";"No";"BALLIA";"UTTAR PRADESH";"2014";"Lok Sabha";"No Comment"
"Manoj";"IND";"0";"Post Graduate";"45";"570088";"247000";"No";"BALLIA";"UTTAR PRADESH";"2014";"Lok Sabha";"No Comment"
"Neeraj Shekha";"SP";"0";"Graduate";"45";"69740119";"6000000";"No";"BALLIA";"UTTAR PRADESH";"2014";"Lok Sabha";"No Comment"
"Ram Roop";"Jai Hind Samaj Party";"0";"8th Pass";"47";"2776000";"0";"No";"BALLIA";"UTTAR PRADESH";"2014";"Lok Sabha";"No Comment"
"Ramj";"Bharatiya Samaj Dal";"0";"Literate";"60";"70500";"0";"No";"BALLIA";"UTTAR PRADESH";"2014";"Lok Sabha";"No Comment"
"Sheshnath";"IND";"0";"10th Pass";"45";"1306200";"0";"No";"BALLIA";"UTTAR PRADESH";"2014";"Lok Sabha";"No Comment"
"Suchit Gond";"GGP";"0";"12th Pass";"67";"804800";"0";"No";"BALLIA";"UTTAR PRADESH";"2014";"Lok Sabha";"No Comment"
"Sudha Ra";"INC";"0";"Doctorate";"59";"41707834";"367000";"No";"BALLIA";"UTTAR PRADESH";"2014";"Lok Sabha";"No Comment"
"Virendra Kumar Pathak";"BSP";"0";"Graduate Professional";"58";"21763000";"0";"No";"BALLIA";"UTTAR PRADESH";"2014";"Lok Sabha";"No Comment"
