"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Dr. Ramshankar Katheria";"BJP";" 21";"Doctorate";"49";"14634885";"4035000";"Yes";"AGRA";"UTTAR PRADESH";"2014";"Loksabha";"No Comment"
"Amar Singh";"IND";"0";"12th Pass";"38";"247000";"0";"No";"AGRA";"UTTAR PRADESH";"2014";"Loksabha";"No Comment"
"Anil";"Bharatiya Kisan Parivartan Party";"0";"Literate";"38";"305538";"0";"No";"AGRA";"UTTAR PRADESH";"2014";"Loksabha";"No Comment"
"Anita";"Vanchitsamaj Insaaf Party";"0";"10th Pass";"31";"489000";"0";"No";"AGRA";"UTTAR PRADESH";"2014";"Loksabha";"No Comment"
"Ashok Kuma";"IND";"0";"10th Pass";"30";"5900000";"0";"No";"AGRA";"UTTAR PRADESH";"2014";"Loksabha";"No Comment"
"Chandra Pal";"Adarsh Samaj Party";"0";"Doctorate";"66";"111676624";"7056864";"No";"AGRA";"UTTAR PRADESH";"2014";"Loksabha";"No Comment"
"Dinesh Kumar Gautam";"IND";" 2";"12th Pass";"41";"526770";"0";"No";"AGRA";"UTTAR PRADESH";"2014";"Loksabha";"No Comment"
"Maharaj Singh Dhanga";"SP";"0";"5th Pass";"46";"25798815";"1095365";"No";"AGRA";"UTTAR PRADESH";"2014";"Loksabha";"No Comment"
"Narayan Singh";"BSP";" 1";"Literate";"60";"45103247";"9921989";"No";"AGRA";"UTTAR PRADESH";"2014";"Loksabha";"No Comment"
"Om Prakash";"IND";"0";"Literate";"51";"1935966";"0";"No";"AGRA";"UTTAR PRADESH";"2014";"Loksabha";"No Comment"
"Prem Singh";"Bahujan Mukti Party";"0";"10th Pass";"61";"20815800";"0";"No";"AGRA";"UTTAR PRADESH";"2014";"Loksabha";"No Comment"
"Ramesh";"JD(U)";" 2";"Graduate Professional";"59";"431000";"0";"No";"AGRA";"UTTAR PRADESH";"2014";"Loksabha";"No Comment"
"Ravindra Singh";"AAP";"0";"Post Graduate";"38";"6501178";"1500000";"No";"AGRA";"UTTAR PRADESH";"2014";"Loksabha";"No Comment"
"Upendra Singh";"INC";" 1";"Post Graduate";"43";"18179036";"330224";"No";"AGRA";"UTTAR PRADESH";"2014";"Loksabha";"No Comment"
"Vinod Kumar Singh";"IND";"0";"Post Graduate";"56";"126000";"0";"No";"AGRA";"UTTAR PRADESH";"2014";"Loksabha";"No Comment"
