"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Tej Pratap Singh Yadav";"SP";"0";"Post Graduate";"26";"42905696";"1080561";"Yes";"MAINPURI";"UTTAR PRADESH";"2014";"Lok Sabha";"BYE ELECTION ON 13-09-2014"
" Abadhesh Kumar Shakya";"Rashtriya Samanta Dal";"0";"12th Pass";"53";"3449000";"90000";"No";"MAINPURI";"UTTAR PRADESH";"2014";"Lok Sabha";"BYE ELECTION ON 13-09-2014"
"Arvendra Singh";"IND";"0";"12th Pass";"37";"2763000";"0";"No";"MAINPURI";"UTTAR PRADESH";"2014";"Lok Sabha";"BYE ELECTION ON 13-09-2014"
"Ashok Kuma";"IND";"0";"Post Graduate";"49";"50720000";"200000";"No";"MAINPURI";"UTTAR PRADESH";"2014";"Lok Sabha";"BYE ELECTION ON 13-09-2014"
"Ashok Kumar Tewa";"IND";"0";"10th Pass";"38";"7370000";"100000";"No";"MAINPURI";"UTTAR PRADESH";"2014";"Lok Sabha";"BYE ELECTION ON 13-09-2014"
"Kunj Biha";"IND";"0";"Post Graduate";"40";"2640900";"0";"No";"MAINPURI";"UTTAR PRADESH";"2014";"Lok Sabha";"BYE ELECTION ON 13-09-2014"
"Mahesh Chandra Sharma";"IND";"0";"Graduate";"70";"9602000";"0";"No";"MAINPURI";"UTTAR PRADESH";"2014";"Lok Sabha";"BYE ELECTION ON 13-09-2014"
"Prem Singh Shakya";"BJP";" 1";"Others";"56";"42412089";"37670";"No";"MAINPURI";"UTTAR PRADESH";"2014";"Lok Sabha";"BYE ELECTION ON 13-09-2014"
"Ram Prakash";"IND";"0";"Post Graduate";"46";"116218";"0";"No";"MAINPURI";"UTTAR PRADESH";"2014";"Lok Sabha";"BYE ELECTION ON 13-09-2014"
"Ram Sharan Pal";"IND";"0";"10th Pass";"30";"3500000";"0";"No";"MAINPURI";"UTTAR PRADESH";"2014";"Lok Sabha";"BYE ELECTION ON 13-09-2014"
"Shailendra Kumar Shukla";"Socialist Party Secular";"0";"Post Graduate";"75";"1327000";"0";"No";"MAINPURI";"UTTAR PRADESH";"2014";"Lok Sabha";"BYE ELECTION ON 13-09-2014"
"Vijendra Singh Chauha";"IND";"0";"Graduate";"48";"590200";"0";"No";"MAINPURI";"UTTAR PRADESH";"2014";"Lok Sabha";"BYE ELECTION ON 13-09-2014"
