"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Kunwar Sarvesh Kumar";"BJP";" 4";"10th Pass";"62";"72866898";"600000";"Yes";"MORADABAD";"UTTAR PRADESH";"2014";"Lok Sabha";"No Comment"
"Amit Kuma";"Bahujan Mukti Party";"0";"Post Graduate";"28";"446061";"0";"No";"MORADABAD";"UTTAR PRADESH";"2014";"Lok Sabha";"No Comment"
"Begum Noor Bano Urf Mehtab";"INC";"0";"10th Pass";"75";"78531612";"0";"No";"MORADABAD";"UTTAR PRADESH";"2014";"Lok Sabha";"No Comment"
"Dr S T Hasa";"SP";"0";"Post Graduate";"55";"31217401";"175000";"No";"MORADABAD";"UTTAR PRADESH";"2014";"Lok Sabha";"No Comment"
"Engineer Mohammad Irfa";"Peace Party";"0";"Graduate Professional";"28";"25678455";"828616";"No";"MORADABAD";"UTTAR PRADESH";"2014";"Lok Sabha";"No Comment"
"Haji Mohd Yaqoob";"BSP";" 2";"8th Pass";"55";"68484555";"575735";"No";"MORADABAD";"UTTAR PRADESH";"2014";"Lok Sabha";"No Comment"
"Hariom";"Naya Daur Party";"0";"12th Pass";"40";"3270600";"0";"No";"MORADABAD";"UTTAR PRADESH";"2014";"Lok Sabha";"No Comment"
"Jaipal Singh Sa";"SHS";"0";"12th Pass";"56";"36898000";"40000";"No";"MORADABAD";"UTTAR PRADESH";"2014";"Lok Sabha";"No Comment"
"Kamar Alam";"Indian Bahujan Samajwadi Party";"0";"12th Pass";"41";"1784350";"0";"No";"MORADABAD";"UTTAR PRADESH";"2014";"Lok Sabha";"No Comment"
"Mohd Zafar Iqbal";"Akhil Bharatiya Muslim League (Secular)";"0";"Graduate";"64";"1725000";"0";"No";"MORADABAD";"UTTAR PRADESH";"2014";"Lok Sabha";"No Comment"
"Nafisudd";"CPI(M)";"0";"8th Pass";"80";"9951294";"400000";"No";"MORADABAD";"UTTAR PRADESH";"2014";"Lok Sabha";"No Comment"
"Raj Kumar Gupta";"IND";"0";"8th Pass";"45";"1973100";"0";"No";"MORADABAD";"UTTAR PRADESH";"2014";"Lok Sabha";"No Comment"
"Roopa Chandra Singh";"IND";"0";"10th Pass";"63";"7677881";"21833";"No";"MORADABAD";"UTTAR PRADESH";"2014";"Lok Sabha";"No Comment"
"Sandeep Kuma";"Sarva Samaj Kalyan Party";"0";"Graduate";"38";"1160000";"0";"No";"MORADABAD";"UTTAR PRADESH";"2014";"Lok Sabha";"No Comment"
"Satish Chandra Sharma";"Naitik Party";"0";"8th Pass";"43";"937285";"711000";"No";"MORADABAD";"UTTAR PRADESH";"2014";"Lok Sabha";"No Comment"
"Saurabh Pratap Singh";"AITC";"0";"Post Graduate";"29";"729238";"0";"No";"MORADABAD";"UTTAR PRADESH";"2014";"Lok Sabha";"No Comment"
"Teaj Singh Sa";"Rashtriya Samanta Dal";"0";"Illiterate";"46";"480000";"0";"No";"MORADABAD";"UTTAR PRADESH";"2014";"Lok Sabha";"No Comment"
"Vimal Kuma";"AAP";"0";"Graduate";"37";"2456083";"731000";"No";"MORADABAD";"UTTAR PRADESH";"2014";"Lok Sabha";"No Comment"
