"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Sri Nisith Pramanik";"BJP";" 11";"8th Pass";"33";"9629810";"0";"Yes";"COOCH BEHAR";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Adhikary Paresh Chandra";"AITC";"0";"12th Pass";"66";"41775148";"4120964";"No";"COOCH BEHAR";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Dhananjoy Barma";"Welfare Party Of India";"0";"Post Graduate";"33";"210000";"0";"No";"COOCH BEHAR";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Gobinda Chandra Roy";"AIFB";" 2";"Post Graduate";"61";"4644800";"400000";"No";"COOCH BEHAR";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Harekrishna Sarka";"IND";" 1";"Doctorate";"46";"4090011";"1747681";"No";"COOCH BEHAR";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Kangsa Raj Barma";"Kamatapur Peoples Party (United)";" 1";"10th Pass";"49";"3143000";"0";"No";"COOCH BEHAR";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Naresh Chandra Roy";"IND";"0";"Post Graduate";"46";"7040000";"0";"No";"COOCH BEHAR";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Nirmal Kumar Roy";"IND";"0";"Graduate";"48";"2510000";"0";"No";"COOCH BEHAR";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Piya Roy Chowdhury";"INC";"0";"Post Graduate";"38";"7263933";"547297";"No";"COOCH BEHAR";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Prabhat Roy";"SUCI(C)";" 1";"Graduate";"52";"206819";"0";"No";"COOCH BEHAR";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Subodh Barma";"Amra Bangalee";"0";"8th Pass";"62";"1406119";"0";"No";"COOCH BEHAR";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
