"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Mala Roy";"AITC";" 3";"Graduate";"61";"10308401";"0";"Yes";"KOLKATA DAKSHIN";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Badal Mondal";"IND";"0";"10th Pass";"49";"106585";"0";"No";"KOLKATA DAKSHIN";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Chandra Kumar Bos";"BJP";" 1";"Post Graduate";"58";"13591332";"831824";"No";"KOLKATA DAKSHIN";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Debabrata Bera";"SUCI(C)";"0";"Doctorate";"43";"1780918";"0";"No";"KOLKATA DAKSHIN";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Gautam Mitra";"IND";"0";"Graduate";"61";"3190000";"0";"No";"KOLKATA DAKSHIN";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Kashinath Das";"IND";"0";"12th Pass";"64";"6494422";"0";"No";"KOLKATA DAKSHIN";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Mita Chakraborty";"INC";"0";"Graduate Professional";"44";"447511958";"187853701";"No";"KOLKATA DAKSHIN";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Nandini Mukherj";"CPI(M)";"0";"Graduate Professional";"53";"12530997";"3862405";"No";"KOLKATA DAKSHIN";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Niraj Agarwal";"IND";"0";"Graduate Professional";"37";"8425894";"0";"No";"KOLKATA DAKSHIN";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Rita Dutta";"IND";"0";"10th Pass";"53";"2607000";"0";"No";"KOLKATA DAKSHIN";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Santanu Roy";"IND";"0";"10th Pass";"46";"6440000";"0";"No";"KOLKATA DAKSHIN";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Sarfaraz Kha";"BSP";" 1";"8th Pass";"43";"2945000";"0";"No";"KOLKATA DAKSHIN";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Sridhar Chandra Baga";"SHS";"0";"Post Graduate";"62";"5464648";"0";"No";"KOLKATA DAKSHIN";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
