"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Abu Taher Khan";"AITC";" 3";"8th Pass";"57";"8926616";"1350000";"Yes";"MURSHIDABAD";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Abu Hena, S/O - Late Abdus Satta";"INC";"0";"Post Graduate";"69";"8021988";"0";"No";"MURSHIDABAD";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Abu Hena, S/O - Sazzad Al";"IND";"0";"12th Pass";"26";"725512";"0";"No";"MURSHIDABAD";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Badaruddoza Kha";"CPI(M)";"0";"Graduate";"64";"4893387";"42492";"No";"MURSHIDABAD";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Dhananjoy Sarka";"Bahujan Mukti Party";"0";"Graduate";"39";"615796";"0";"No";"MURSHIDABAD";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Humayun Kab";"BJP";" 10";"12th Pass";"56";"36308374";"4900000";"No";"MURSHIDABAD";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Humayun Kabir Sekh";"IND";"0";"8th Pass";"36";"777750";"0";"No";"MURSHIDABAD";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Kamarujjaman Khandeka";"SUCI(C)";"0";"12th Pass";"60";"110253";"0";"No";"MURSHIDABAD";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Md Habibur Rahama";"Jamat-E-Seratul Mustakim";"0";"Post Graduate";"61";"5598091";"0";"No";"MURSHIDABAD";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Md. Jalaluddin Mondal";"IND";"0";"Post Graduate";"59";"8070000";"0";"No";"MURSHIDABAD";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Mijanul Haqu";"BSP";"0";"12th Pass";"36";"3249000";"2150000";"No";"MURSHIDABAD";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
