"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Khagen Murmu";"BJP";" 4";"Graduate";"59";"10232439";"1070914";"Yes";"MALDAHA UTTAR";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Al Monowara Begam";"IND";"0";"Illiterate";"44";"61000";"0";"No";"MALDAHA UTTAR";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Arjun Kesha";"SHS";" 1";"8th Pass";"27";"2085000";"0";"No";"MALDAHA UTTAR";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Biswanath Ghosh";"CPI(M)";" 1";"Graduate";"69";"10978779";"0";"No";"MALDAHA UTTAR";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Isha Khan Choudhury";"INC";"0";"Graduate";"47";"8613504";"354254";"No";"MALDAHA UTTAR";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Joseph Kisku";"JMM";"0";"Post Graduate";"26";"807000";"0";"No";"MALDAHA UTTAR";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Mausam Noo";"AITC";" 2";"Graduate Professional";"39";"14786683";"386896";"No";"MALDAHA UTTAR";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Md. Dulal Hoqu";"IND";"0";"12th Pass";"40";"78899";"0";"No";"MALDAHA UTTAR";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Mohan Hasda";"IND";"0";"Graduate";"30";"420988";"0";"No";"MALDAHA UTTAR";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Monatan Hembram";"Bahujan Mukti Party";"0";"Graduate";"35";"65000";"0";"No";"MALDAHA UTTAR";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Nimai Besara";"IND";"0";"Illiterate";"67";"27227";"110000";"No";"MALDAHA UTTAR";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Nitish Kumar Mandal";"BSP";"0";"Graduate";"54";"3727000";"350000";"No";"MALDAHA UTTAR";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Nitya Das";"Aihra National Party";"0";"12th Pass";"30";"233600";"100000";"No";"MALDAHA UTTAR";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Noorsed Alam";"IND";"0";"Graduate Professional";"27";"5662250";"150000";"No";"MALDAHA UTTAR";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Subhash Barma";"Kamatapur Peoples Party (United)";" 9";"5th Pass";"59";"9811045";"0";"No";"MALDAHA UTTAR";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Subhash Sarka";"SUCI(C)";"0";"Post Graduate";"34";"208092";"0";"No";"MALDAHA UTTAR";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
