"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Kalyan Banerjee";"AITC";"0";"Graduate Professional";"62";"175968902";"5522403";"Yes";"SREERAMPUR";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Avash Munsh";"IND";"0";"10th Pass";"54";"368754";"0";"No";"SREERAMPUR";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Debabrata Biswas";"INC";"0";"Graduate";"60";"21640220";"0";"No";"SREERAMPUR";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Debjit Sarka";"BJP";" 9";"Graduate Professional";"42";"3523068";"0";"No";"SREERAMPUR";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Kashinath Murmu";"Indian Unity Centre";"0";"10th Pass";"58";"275830";"0";"No";"SREERAMPUR";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Lachman Rajak";"BSP";"0";"10th Pass";"61";"5843225";"0";"No";"SREERAMPUR";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Mangal Sarka";"IND";"0";"8th Pass";"39";"1740000";"0";"No";"SREERAMPUR";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Prabhash Chandra Ka";"Rashtriya Janadhikar Suraksha Party";"0";"8th Pass";"61";"600000";"0";"No";"SREERAMPUR";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Pradyut Chowdhu";"SUCI(C)";"0";"Graduate";"65";"12096";"0";"No";"SREERAMPUR";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Swapan Manna";"IND";"0";"Graduate";"41";"32000";"0";"No";"SREERAMPUR";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Tirthankar Ray";"CPI(M)";"0";"Graduate";"44";"289956";"28000";"No";"SREERAMPUR";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
