"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Subhas Kumar Sarkar";"BJP";" 1";"Graduate Professional";"65";"19799440";"3261495";"Yes";"BANKURA";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Abdul Rahim Mallik";"IND";"0";"Literate";"52";"977587";"0";"No";"BANKURA";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Amiya Patra";"CPI(M)";" 1";"Graduate";"67";"7521446";"0";"No";"BANKURA";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Ananda Kumar Sa";"Rashtriya Janadhikar Suraksha Party";"0";"Graduate";"43";"116000";"0";"No";"BANKURA";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Animesh Mal";"Bharatiya Nyay-Adhikar Raksha Party";"0";"Post Graduate";"27";"357097";"58000";"No";"BANKURA";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Bibhuti Sarda";"IND";"0";"10th Pass";"64";"3193060";"100000";"No";"BANKURA";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Gour Chandra (Akhan) Hembram";"Jharkhand Peoples Party";"0";"Post Graduate";"46";"4680000";"900000";"No";"BANKURA";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Mahadeb Bau";"BSP";" 1";"10th Pass";"39";"470000";"295380";"No";"BANKURA";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Milan Mand";"IND";" 5";"12th Pass";"40";"290750";"0";"No";"BANKURA";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Prabir Banerj";"Jharkhand Anushilan Party";"0";"Graduate";"49";"75000";"0";"No";"BANKURA";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Shyamal Kumar Palit";"IND";"0";"Post Graduate";"42";"1853913";"150000";"No";"BANKURA";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Subhash Sarka";"SHS";"0";"8th Pass";"50";"47485";"0";"No";"BANKURA";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Subrata Mukherj";"AITC";" 2";"Post Graduate";"72";"12235759";"0";"No";"BANKURA";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Sukchand Sa";"CPI(ML) Red Star";"0";"10th Pass";"58";"800";"0";"No";"BANKURA";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Tanmay Mandal";"SUCI(C)";"0";"Graduate Professional";"54";"6890389";"1070000";"No";"BANKURA";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
