"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Prasun Banerjee";"AITC";" 1";"Graduate";"64";"13216066";"0";"Yes";"HOWRAH";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Ashraf Al";"IND";"0";"10th Pass";"52";"194989";"0";"No";"HOWRAH";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Chandra Sekhar Jha";"SHS";" 2";"Graduate Professional";"34";"5465742";"1299742";"No";"HOWRAH";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Debasish Mandal";"IND";"0";"Graduate Professional";"43";"68190";"0";"No";"HOWRAH";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Gautam Kumar Shaw";"Purvanchal Janta Party (Secular)";"0";"Graduate";"40";"37941";"0";"No";"HOWRAH";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Imtiaz Ahmed Mollah";"IND";" 2";"12th Pass";"52";"60000";"10000";"No";"HOWRAH";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Kanai Sit";"IND";"0";"8th Pass";"29";"28055";"0";"No";"HOWRAH";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Kashi Nath Malick";"IND";"0";"8th Pass";"35";"16320";"0";"No";"HOWRAH";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Md. Shanawaz";"SUCI(C)";"0";"Post Graduate";"61";"10268828";"0";"No";"HOWRAH";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Pankaj Ga";"IND";"0";"Literate";"44";"249018";"0";"No";"HOWRAH";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Rantidev Sengupta";"BJP";"0";"Post Graduate";"60";"5604890";"0";"No";"HOWRAH";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Samir Mondal";"IND";"0";"10th Pass";"45";"214089";"0";"No";"HOWRAH";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Sekhar Mondal";"IND";"0";"12th Pass";"46";"594359";"0";"No";"HOWRAH";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Shailendra Kumar Jaiswal";"IND";" 3";"Graduate";"49";"9206000";"41000";"No";"HOWRAH";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Shyam Prasad Ram";"IND";"0";"8th Pass";"45";"341729";"0";"No";"HOWRAH";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Sisir Samanta";"IND";"0";"10th Pass";"59";"4143334";"0";"No";"HOWRAH";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Sudarsan Manna";"Samajtantric Party of India";"0";"10th Pass";"73";"253600";"0";"No";"HOWRAH";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Sumitro Adhikary";"CPI(M)";"0";"Graduate Professional";"44";"1945900";"0";"No";"HOWRAH";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Suvra Ghosh";"INC";"0";"Graduate";"63";"4706143";"0";"No";"HOWRAH";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
