"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Nusrat Jahan Ruhi";"AITC";"0";"12th Pass";"28";"29088391";"16881608";"Yes";"BASIRHAT";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Abdul Hannan Sarda";"IND";"0";"5th Pass";"63";"1067000";"0";"No";"BASIRHAT";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Abul Kashem Dhal";"BSP";"0";"12th Pass";"56";"933811";"0";"No";"BASIRHAT";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Ajay Kumar Ba";"SUCI(C)";"0";"Graduate";"54";"11900746";"150000";"No";"BASIRHAT";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Amiya Sarka";"IND";"0";"Graduate";"51";"543825";"0";"No";"BASIRHAT";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Imamul Hasan Mallik";"Bharatiya Nyay-Adhikar Raksha Party";"0";"Graduate Professional";"44";"243000";"0";"No";"BASIRHAT";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Md. Tabarok Hossain Molla";"All India Labour Party";"0";"Graduate";"28";"611356";"0";"No";"BASIRHAT";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Mizanoor Rahama";"IND";" 1";"8th Pass";"45";"33549078";"26000000";"No";"BASIRHAT";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Pallab Sengupta";"CPI";"0";"Graduate";"70";"6037297";"0";"No";"BASIRHAT";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Parimal Mist";"IND";"0";"12th Pass";"70";"485780";"15000";"No";"BASIRHAT";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Quazi Abdur Rahim";"INC";" 1";"Post Graduate";"51";"2294651";"0";"No";"BASIRHAT";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Sayantan Basu";"BJP";" 14";"Post Graduate";"42";"5399604";"0";"No";"BASIRHAT";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
"Subhasis Kumar Bhowmik";"IND";"0";"12th Pass";"55";"47200";"0";"No";"BASIRHAT";"WEST BENGAL";"2019";"Lok Sabha";"No Comment"
