"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"SUDIP BANDYOPADHYAY";"AITC";"0";"Graduate";"57";"4187479";"196283";"Yes";"KOLKATA UTTAR";"WEST BENGAL";"2009";"Lok Sabha";"No Comment"
"AMITABHA SEN";"IND";"0";"Doctorate";"66";"6572032";"0";"No";"KOLKATA UTTAR";"WEST BENGAL";"2009";"Lok Sabha";"No Comment"
"AVINASH KUMAR AGARWAL";"LJP";"0";"Graduate";"35";"79147034";"7304791";"No";"KOLKATA UTTAR";"WEST BENGAL";"2009";"Lok Sabha";"No Comment"
"BALARAM SAHA";"IND";"0";"Post Graduate";"45";"175309";"24226";"No";"KOLKATA UTTAR";"WEST BENGAL";"2009";"Lok Sabha";"No Comment"
"KANCHAN KUMAR SARKAR";"IND";"0";"Graduate Professional";"58";"1716000";"0";"No";"KOLKATA UTTAR";"WEST BENGAL";"2009";"Lok Sabha";"No Comment"
"KUMODH NARAYAN CHOWDHURY";"IND";"0";"12th Pass";"34";"1522000";"0";"No";"KOLKATA UTTAR";"WEST BENGAL";"2009";"Lok Sabha";"No Comment"
"MD. KASIM";"MUL";"0";"Not Given";"79";"22011";"0";"No";"KOLKATA UTTAR";"WEST BENGAL";"2009";"Lok Sabha";"No Comment"
"MD. SALIM";"CPM";"0";"Post Graduate";"51";"8456467";"0";"No";"KOLKATA UTTAR";"WEST BENGAL";"2009";"Lok Sabha";"No Comment"
"SANDIPAN BISWAS";"IND";"0";"Graduate";"52";"32823052";"6641296";"No";"KOLKATA UTTAR";"WEST BENGAL";"2009";"Lok Sabha";"No Comment"
"SATISH VYAS";"IND";"0";"12th Pass";"67";"4045";"0";"No";"KOLKATA UTTAR";"WEST BENGAL";"2009";"Lok Sabha";"No Comment"
"SHARAD KUMAR SINGH";"BSP";"0";"Graduate Professional";"45";"18025066";"5942361";"No";"KOLKATA UTTAR";"WEST BENGAL";"2009";"Lok Sabha";"No Comment"
"SULTAN OSMAN";"IND";"0";"Graduate";"49";"3938256";"100000";"No";"KOLKATA UTTAR";"WEST BENGAL";"2009";"Lok Sabha";"No Comment"
"TATHAGATA ROY";"BJP";"0";"Graduate Professional";"63";"8444907";"104220";"No";"KOLKATA UTTAR";"WEST BENGAL";"2009";"Lok Sabha";"No Comment"
