"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Nripendra Nath Ray";"AIFB";" 1";"Graduate";"49";"1133170";"0";"Yes";"Coochbehar";"WEST BENGAL";"2009";"Lok Sabha";"No Comment"
"Arghya Roy Pradha";"AITC";"0";"Graduate";"37";"402858";"0";"No";"Coochbehar";"WEST BENGAL";"2009";"Lok Sabha";"No Comment"
"Bangshi Badan Barma";"IND";" 9";"Graduate";"41";"560100";"0";"No";"Coochbehar";"WEST BENGAL";"2009";"Lok Sabha";"No Comment"
"Bhabendra Nath Barma";"BJP";"0";"Post Graduate";"61";"4245010";"405000";"No";"Coochbehar";"WEST BENGAL";"2009";"Lok Sabha";"No Comment"
"Dalendra Roy";"Amra Bangalee";"0";"10th Pass";"50";"725000";"0";"No";"Coochbehar";"WEST BENGAL";"2009";"Lok Sabha";"No Comment"
"Harekrishna Sarka";"RPI";"0";"Post Graduate";"37";"137558";"140135";"No";"Coochbehar";"WEST BENGAL";"2009";"Lok Sabha";"No Comment"
"Hitendra Das";"IND";"0";"8th Pass";"54";"0";"25000";"No";"Coochbehar";"WEST BENGAL";"2009";"Lok Sabha";"No Comment"
"Krishna Kanta Barma";"IND";"0";"Graduate";"29";"71000";"0";"No";"Coochbehar";"WEST BENGAL";"2009";"Lok Sabha";"No Comment"
"Niranjan Barma";"BSP";" 1";"8th Pass";"42";"80276";"0";"No";"Coochbehar";"WEST BENGAL";"2009";"Lok Sabha";"No Comment"
"Nubash Barma";"IND";"0";"12th Pass";"46";"54000";"0";"No";"Coochbehar";"WEST BENGAL";"2009";"Lok Sabha";"No Comment"
