"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"ADHIR RANJAN CHOWDHURY";"INC";" 4";"10th Pass";"53";"29943557";"1926083";"Yes";"Baharampur";"WEST BENGAL";"2009";"Lok Sabha";"No Comment"
"ASHOKE KUMAR SINGHA";"SP";"0";"12th Pass";"55";"200550";"0";"No";"Baharampur";"WEST BENGAL";"2009";"Lok Sabha";"No Comment"
"BAIDYA NATH MONDAL";"IND";"0";"8th Pass";"51";"177872";"0";"No";"Baharampur";"WEST BENGAL";"2009";"Lok Sabha";"No Comment"
"BIDYUT KUMAR HALDER";"BJP";"0";"Post Graduate";"51";"3662270";"0";"No";"Baharampur";"WEST BENGAL";"2009";"Lok Sabha";"No Comment"
"GHOSH BABU SA";"IND";"0";"Not Given";"40";"20375000";"0";"No";"Baharampur";"WEST BENGAL";"2009";"Lok Sabha";"No Comment"
"KUSHADHWAJ BALA(KUSH BALA)";"BSP";"0";"12th Pass";"35";"1570000";"0";"No";"Baharampur";"WEST BENGAL";"2009";"Lok Sabha";"No Comment"
"PRAMOTHES MUKHERJEE";"RSP";"0";"Post Graduate";"63";"4847654";"2750";"No";"Baharampur";"WEST BENGAL";"2009";"Lok Sabha";"No Comment"
"RABINDRA NATH ROY";"RDMP";"0";"Not Given";"52";"20000";"0";"No";"Baharampur";"WEST BENGAL";"2009";"Lok Sabha";"No Comment"
