"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"DINESH TRIVEDI";"AITC";"0";"Post Graduate";"58";"27203930";"0";"Yes";"Barrackpur";"WEST BENGAL";"2009";"Lok Sabha";"No Comment"
"ASHOK SONKAR";"BSP";" 1";"8th Pass";"53";"1239384";"141342";"No";"Barrackpur";"WEST BENGAL";"2009";"Lok Sabha";"No Comment"
"BINOD KUMAR SINGH";"IND";"0";"Post Graduate";"43";"11766810";"0";"No";"Barrackpur";"WEST BENGAL";"2009";"Lok Sabha";"No Comment"
"DHARMENDRA SINGH";"IND";" 10";"5th Pass";"36";"2500";"0";"No";"Barrackpur";"WEST BENGAL";"2009";"Lok Sabha";"No Comment"
"DINESH KUMAR SHARMA";"IND";"0";"Graduate Professional";"40";"8000";"0";"No";"Barrackpur";"WEST BENGAL";"2009";"Lok Sabha";"No Comment"
"GOPAL ROUT";"IND";" 5";"8th Pass";"40";"8000";"0";"No";"Barrackpur";"WEST BENGAL";"2009";"Lok Sabha";"No Comment"
"PRABHAKAR TEWARI";"BJP";" 2";"Graduate";"57";"225000";"0";"No";"Barrackpur";"WEST BENGAL";"2009";"Lok Sabha";"No Comment"
"RABI SHANKAR PAUL";"IND";"0";"8th Pass";"43";"311046";"0";"No";"Barrackpur";"WEST BENGAL";"2009";"Lok Sabha";"No Comment"
"SUBRATA SENGUPTA";"CPI(ML)(L)";"0";"Graduate";"43";"0";"0";"No";"Barrackpur";"WEST BENGAL";"2009";"Lok Sabha";"No Comment"
"TARIT BARAN TOPDAR";"CPM";"0";"Graduate";"67";"12434070";"0";"No";"Barrackpur";"WEST BENGAL";"2009";"Lok Sabha";"No Comment"
