"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"SHIBU SOREN";"JMM";" 3";"10th Pass";"64";"8229419";"7265635";"Yes";"Dumka";"JHARKHAND";"2009";"Lok Sabha";"No Comment"
"ARJUN PUJHAR";"SP";"0";"Not Given";"33";"677433";"6112";"No";"Dumka";"JHARKHAND";"2009";"Lok Sabha";"No Comment"
"BITIYA MANJHI";"CPI(ML)(L)";"0";"10th Pass";"53";"249532";"0";"No";"Dumka";"JHARKHAND";"2009";"Lok Sabha";"No Comment"
"CHURKA TUDU";"BSP";"0";"8th Pass";"44";"271000";"0";"No";"Dumka";"JHARKHAND";"2009";"Lok Sabha";"No Comment"
"NANDLAL SOREN";"IND";"0";"10th Pass";"55";"1267000";"0";"No";"Dumka";"JHARKHAND";"2009";"Lok Sabha";"No Comment"
"PASHUPATI KOL";"CPI";"0";"12th Pass";"29";"779960";"200000";"No";"Dumka";"JHARKHAND";"2009";"Lok Sabha";"No Comment"
"PHATIK CHANDRA HEMBRAM";"AJSU Party";"0";"Doctorate";"64";"3409654";"0";"No";"Dumka";"JHARKHAND";"2009";"Lok Sabha";"No Comment"
"RAMESH HEMBROM";"JVM(P)";"0";"Graduate";"39";"6008000";"88000";"No";"Dumka";"JHARKHAND";"2009";"Lok Sabha";"No Comment"
"RAMESH TUDU";"RJD";"0";"Post Graduate";"34";"702000";"800000";"No";"Dumka";"JHARKHAND";"2009";"Lok Sabha";"No Comment"
"SUNIL SOREN";"BJP";"0";"12th Pass";"30";"1494554";"780006";"No";"Dumka";"JHARKHAND";"2009";"Lok Sabha";"No Comment"
