"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"ARVIND KUMAR SHARMA";"INC";"0";"Post Graduate";"42";"5736332";"0";"Yes";"Karnal";"HARYANA";"2004";"Lok Sabha";"No Comment"
"ANGREJ SINGH JOON";"RGD";"0";"Graduate Professional";"30";"98000";"30000";"No";"Karnal";"HARYANA";"2004";"Lok Sabha";"No Comment"
"ASHOK KUMAR ARORA";"INLD";"0";"10th Pass";"45";"5974456";"300000";"No";"Karnal";"HARYANA";"2004";"Lok Sabha";"No Comment"
"ASHOK KUMAR KASHYAP";"BSP";"0";"Doctorate";"37";"1916540";"10465";"No";"Karnal";"HARYANA";"2004";"Lok Sabha";"No Comment"
"DULI CHAND MALIK";"IND";"0";"Post Graduate";"66";"1900000";"327000";"No";"Karnal";"HARYANA";"2004";"Lok Sabha";"No Comment"
"I. D. SWAMI";"BJP";"0";"Post Graduate";"74";"5932086";"11500";"No";"Karnal";"HARYANA";"2004";"Lok Sabha";"No Comment"
"KULDIP SHARMA";"IND";"0";"Graduate Professional";"47";"3889211";"176579";"No";"Karnal";"HARYANA";"2004";"Lok Sabha";"No Comment"
"MAHINDER SINGH";"CPI(ML)(L)";"0";"Not Given";"48";"0";"0";"No";"Karnal";"HARYANA";"2004";"Lok Sabha";"No Comment"
"MAHINDER SINGH RANA";"IND";"0";"Literate";"47";"110000";"0";"No";"Karnal";"HARYANA";"2004";"Lok Sabha";"No Comment"
"NARESH SACHDEVA";"IND";"0";"10th Pass";"41";"322500";"0";"No";"Karnal";"HARYANA";"2004";"Lok Sabha";"No Comment"
"PREMO ALIAS PREMVATI KASHYAP";"FCI";"0";"Not Given";"35";"1040000";"0";"No";"Karnal";"HARYANA";"2004";"Lok Sabha";"No Comment"
"RAGHUMAL BHATT";"SP";"0";"Post Graduate";"36";"211353";"0";"No";"Karnal";"HARYANA";"2004";"Lok Sabha";"No Comment"
"RAJ KUMAR";"ES";"0";"Post Graduate";"35";"1512000";"21000";"No";"Karnal";"HARYANA";"2004";"Lok Sabha";"No Comment"
"RAJ KUMAR KASHYAP";"IND";"0";"Not Given";"41";"650000";"0";"No";"Karnal";"HARYANA";"2004";"Lok Sabha";"No Comment"
"RAJBIR SINGH CHAUHAN";"IND";" 2";"Graduate";"56";"2300000";"0";"No";"Karnal";"HARYANA";"2004";"Lok Sabha";"No Comment"
"RAM CHANDER JANGRA";"HVP";"0";"Not Given";"53";"4233103";"54500";"No";"Karnal";"HARYANA";"2004";"Lok Sabha";"No Comment"
"RAM MEHAR SINGH";"IND";"0";"Graduate Professional";"46";"13343789";"0";"No";"Karnal";"HARYANA";"2004";"Lok Sabha";"No Comment"
"RISHI RAM GUPTA";"IND";"0";"10th Pass";"47";"7080000";"839000";"No";"Karnal";"HARYANA";"2004";"Lok Sabha";"No Comment"
"ROSHAN LAL BINDAL";"SHS";"0";"Graduate";"53";"4180000";"0";"No";"Karnal";"HARYANA";"2004";"Lok Sabha";"No Comment"
"SURINDER SINGH HOODA";"LJNSP";"0";"12th Pass";"34";"3536332";"750905";"No";"Karnal";"HARYANA";"2004";"Lok Sabha";"No Comment"
