"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"KISHAN SINGH SANGWAN";"BJP";"0";"Post Graduate";"54";"7777238";"847138";"Yes";"SONEPAT";"HARYANA";"2004";"Lok Sabha";"No Comment"
"BALBIR SINGH";"Rashtriya Swabhimaan Party";" 1";"Not Given";"48";"400250";"0";"No";"SONEPAT";"HARYANA";"2004";"Lok Sabha";"No Comment"
"BASANT";"IND";"0";"10th Pass";"35";"283000";"0";"No";"SONEPAT";"HARYANA";"2004";"Lok Sabha";"No Comment"
"BRAHAM SINGH";"IND";" 1";"Post Graduate";"52";"1547000";"0";"No";"SONEPAT";"HARYANA";"2004";"Lok Sabha";"No Comment"
"DHARAM PAL SINGH MALIK";"INC";"0";"Post Graduate";"60";"7134286";"15288";"No";"SONEPAT";"HARYANA";"2004";"Lok Sabha";"No Comment"
"HARI PARKASH";"IND";" 2";"10th Pass";"53";"1027757";"0";"No";"SONEPAT";"HARYANA";"2004";"Lok Sabha";"No Comment"
"JAGBIR SINGH MALIK";"IND";"0";"Graduate Professional";"50";"4591603";"0";"No";"SONEPAT";"HARYANA";"2004";"Lok Sabha";"No Comment"
"JAGDISH RAI AGGARWAL";"IND";"0";"10th Pass";"63";"9500672";"0";"No";"SONEPAT";"HARYANA";"2004";"Lok Sabha";"No Comment"
"JAI KISHAN";"IND";"0";"Graduate";"35";"2910458";"80000";"No";"SONEPAT";"HARYANA";"2004";"Lok Sabha";"No Comment"
"KIRPAL SINGH";"JD(S)";"0";"Post Graduate";"41";"1022800";"0";"No";"SONEPAT";"HARYANA";"2004";"Lok Sabha";"No Comment"
"KRISHAN";"IND";"0";"Graduate";"30";"41500";"0";"No";"SONEPAT";"HARYANA";"2004";"Lok Sabha";"No Comment"
"KRISHNA MALIK";"INLD";"0";"Graduate";"30";"41500";"0";"No";"SONEPAT";"HARYANA";"2004";"Lok Sabha";"No Comment"
"NAVEEN KUMAR";"IND";"0";"10th Pass";"28";"10000";"0";"No";"SONEPAT";"HARYANA";"2004";"Lok Sabha";"No Comment"
"SANT RAM";"IND";"0";"Post Graduate";"39";"586000";"0";"No";"SONEPAT";"HARYANA";"2004";"Lok Sabha";"No Comment"
"SATBIR";"IND";"0";"12th Pass";"46";"5452500";"150000";"No";"SONEPAT";"HARYANA";"2004";"Lok Sabha";"No Comment"
"SATYA PAL";"LJNSP";"0";"10th Pass";"43";"2056500";"312000";"No";"SONEPAT";"HARYANA";"2004";"Lok Sabha";"No Comment"
"SHAMSHER";"IND";"0";"12th Pass";"35";"281000";"31200";"No";"SONEPAT";"HARYANA";"2004";"Lok Sabha";"No Comment"
"SITYENDER";"IND";"0";"10th Pass";"26";"57000";"0";"No";"SONEPAT";"HARYANA";"2004";"Lok Sabha";"No Comment"
"SUBE SINGH";"JCP";"0";"Post Graduate";"56";"5506672";"0";"No";"SONEPAT";"HARYANA";"2004";"Lok Sabha";"No Comment"
"SUGAN GUPTA";"BSP";"0";"10th Pass";"50";"2276412";"0";"No";"SONEPAT";"HARYANA";"2004";"Lok Sabha";"No Comment"
