"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"District";"Year";"House";"Comment"
"Puttanna";"INC";"0";"Post Graduate";"56";"616648425";"153491283";"No";"RAJAJINAGAR";"KARNATAKA";"B.B.M.P(CENTRAL)";"2023";"Karnataka";"No Comment"
"Puttanna";"IND";"0";"Literate";"50";"185000";"0";"No";"RAJAJINAGAR";"KARNATAKA";"B.B.M.P(CENTRAL)";"2023";"Karnataka";"No Comment"
"Rama T C";"SUCI(C)";"0";"12th Pass";"48";"45892";"0";"No";"RAJAJINAGAR";"KARNATAKA";"B.B.M.P(CENTRAL)";"2023";"Karnataka";"No Comment"
"S Panduranga";"IND";"0";"10th Pass";"69";"485000";"0";"No";"RAJAJINAGAR";"KARNATAKA";"B.B.M.P(CENTRAL)";"2023";"Karnataka";"No Comment"
"Shivakumar Bhadraiah";"JD(U)";"0";"5th Pass";"48";"134218263";"42084480";"No";"RAJAJINAGAR";"KARNATAKA";"B.B.M.P(CENTRAL)";"2023";"Karnataka";"No Comment"
"Suhail Ahmed";"IND";"0";"10th Pass";"43";"70000";"0";"No";"RAJAJINAGAR";"KARNATAKA";"B.B.M.P(CENTRAL)";"2023";"Karnataka";"No Comment"
"Munirathna";"BJP";" 8";"10th Pass";"59";"2936028925";"1022190597";"Yes";"RAJARAJESHWARINAGAR";"KARNATAKA";"B.B.M.P(CENTRAL)";"2023";"Karnataka";"No Comment"
"A. Kalappa";"IND";"0";"Post Graduate";"36";"188000";"0";"No";"RAJARAJESHWARINAGAR";"KARNATAKA";"B.B.M.P(CENTRAL)";"2023";"Karnataka";"No Comment"
"Anantha Subhash Chandra";"AAP";"0";"12th Pass";"57";"45219050";"6700000";"No";"RAJARAJESHWARINAGAR";"KARNATAKA";"B.B.M.P(CENTRAL)";"2023";"Karnataka";"No Comment"
"Areef Pasha";"IND";"0";"8th Pass";"55";"431091";"0";"No";"RAJARAJESHWARINAGAR";"KARNATAKA";"B.B.M.P(CENTRAL)";"2023";"Karnataka";"No Comment"
"Dr. V.Narayana Swamy";"JD(S)";" 5";"Post Graduate";"52";"685124348";"340762264";"No";"RAJARAJESHWARINAGAR";"KARNATAKA";"B.B.M.P(CENTRAL)";"2023";"Karnataka";"No Comment"
"Gnanamurthy V";"SUCI(C)";"0";"10th Pass";"58";"437970";"0";"No";"RAJARAJESHWARINAGAR";"KARNATAKA";"B.B.M.P(CENTRAL)";"2023";"Karnataka";"No Comment"
"H. Rukm";"IND";"0";"10th Pass";"44";"80000";"0";"No";"RAJARAJESHWARINAGAR";"KARNATAKA";"B.B.M.P(CENTRAL)";"2023";"Karnataka";"No Comment"
"Kusuma H";"INC";" 4";"Post Graduate";"34";"47782541";"12234560";"No";"RAJARAJESHWARINAGAR";"KARNATAKA";"B.B.M.P(CENTRAL)";"2023";"Karnataka";"No Comment"
"Lakshm";"JD(U)";"0";"10th Pass";"52";"5115000";"0";"No";"RAJARAJESHWARINAGAR";"KARNATAKA";"B.B.M.P(CENTRAL)";"2023";"Karnataka";"No Comment"
"M. Lingaraju";"Jai Maha Bharath Party";"0";"10th Pass";"46";"21688000";"6000000";"No";"RAJARAJESHWARINAGAR";"KARNATAKA";"B.B.M.P(CENTRAL)";"2023";"Karnataka";"No Comment"
"Manjunatha M";"Uttama Prajaakeeya Party";" 1";"10th Pass";"37";"1882260";"1370000";"No";"RAJARAJESHWARINAGAR";"KARNATAKA";"B.B.M.P(CENTRAL)";"2023";"Karnataka";"No Comment"
"N. Nagaraju";"BSP";"0";"12th Pass";"54";"1366987";"95000";"No";"RAJARAJESHWARINAGAR";"KARNATAKA";"B.B.M.P(CENTRAL)";"2023";"Karnataka";"No Comment"
"S. Chandrashekha";"Karnataka Rashtra Samithi";"0";"Others";"56";"772500";"660000";"No";"RAJARAJESHWARINAGAR";"KARNATAKA";"B.B.M.P(CENTRAL)";"2023";"Karnataka";"No Comment"
"Subhash S";"IND";"0";"Graduate";"25";"202000";"0";"No";"RAJARAJESHWARINAGAR";"KARNATAKA";"B.B.M.P(CENTRAL)";"2023";"Karnataka";"No Comment"
"N. A. Haris";"INC";" 1";"Post Graduate";"56";"4392099180";"282956979";"Yes";"SHANTINAGAR";"KARNATAKA";"B.B.M.P(CENTRAL)";"2023";"Karnataka";"No Comment"
"Anthony A Santhosh";"Indian Christian Front";"0";"10th Pass";"53";"32885500";"4930000";"No";"SHANTINAGAR";"KARNATAKA";"B.B.M.P(CENTRAL)";"2023";"Karnataka";"No Comment"
"D.Ruben Moses";"All India Mahila Empowerment Party";"0";"Graduate Professional";"58";"9163616";"1300000";"No";"SHANTINAGAR";"KARNATAKA";"B.B.M.P(CENTRAL)";"2023";"Karnataka";"No Comment"
"H Manjunath";"JD(S)";"0";"Graduate";"62";"18500000";"0";"No";"SHANTINAGAR";"KARNATAKA";"B.B.M.P(CENTRAL)";"2023";"Karnataka";"No Comment"
"K Nataraju";"IND";"0";"Graduate Professional";"54";"3375000";"0";"No";"SHANTINAGAR";"KARNATAKA";"B.B.M.P(CENTRAL)";"2023";"Karnataka";"No Comment"
"K Shivakuma";"BJP";"0";"Graduate";"47";"36260204";"2567950";"No";"SHANTINAGAR";"KARNATAKA";"B.B.M.P(CENTRAL)";"2023";"Karnataka";"No Comment"
"Mathai . K";"AAP";" 1";"Post Graduate";"62";"30610143";"48296";"No";"SHANTINAGAR";"KARNATAKA";"B.B.M.P(CENTRAL)";"2023";"Karnataka";"No Comment"
"Rowland Soans A";"Karnataka Rashtra Samithi";" 4";"Others";"36";"1591085";"350777";"No";"SHANTINAGAR";"KARNATAKA";"B.B.M.P(CENTRAL)";"2023";"Karnataka";"No Comment"
"Satish Chandra .M";"BSP";"0";"Graduate";"47";"471720";"0";"No";"SHANTINAGAR";"KARNATAKA";"B.B.M.P(CENTRAL)";"2023";"Karnataka";"No Comment"
"Syed Asif Bukha";"Bharatiya Prajagala Kalyana Paksha";"0";"Graduate";"50";"312129";"0";"No";"SHANTINAGAR";"KARNATAKA";"B.B.M.P(CENTRAL)";"2023";"Karnataka";"No Comment"
"Rizwan Arshad";"INC";" 4";"Graduate";"43";"215163515";"70653192";"Yes";"SHIVAJINAGAR";"KARNATAKA";"B.B.M.P(CENTRAL)";"2023";"Karnataka";"No Comment"
"Anwar Basha";"IND";"0";"8th Pass";"67";"534000";"0";"No";"SHIVAJINAGAR";"KARNATAKA";"B.B.M.P(CENTRAL)";"2023";"Karnataka";"No Comment"
"B K Prasad";"Proutist Bloc, India";"0";"12th Pass";"69";"12810000";"0";"No";"SHIVAJINAGAR";"KARNATAKA";"B.B.M.P(CENTRAL)";"2023";"Karnataka";"No Comment"
"Habeeb Sab";"Karnataka Rashtra Samithi";"0";"Graduate Professional";"41";"4811983";"929000";"No";"SHIVAJINAGAR";"KARNATAKA";"B.B.M.P(CENTRAL)";"2023";"Karnataka";"No Comment"
"Jameel Ahmed";"IND";"0";"8th Pass";"58";"0";"0";"No";"SHIVAJINAGAR";"KARNATAKA";"B.B.M.P(CENTRAL)";"2023";"Karnataka";"No Comment"
"M Rafeeq Ahmed";"IND";"0";"10th Pass";"65";"6604000";"0";"No";"SHIVAJINAGAR";"KARNATAKA";"B.B.M.P(CENTRAL)";"2023";"Karnataka";"No Comment"
"Mohammed Haneef";"IND";"0";"5th Pass";"58";"3908923";"0";"No";"SHIVAJINAGAR";"KARNATAKA";"B.B.M.P(CENTRAL)";"2023";"Karnataka";"No Comment"
"Mohthashem Ali Kha";"Karnataka Karmikara Paksha";" 1";"12th Pass";"32";"185000";"0";"No";"SHIVAJINAGAR";"KARNATAKA";"B.B.M.P(CENTRAL)";"2023";"Karnataka";"No Comment"
"N Chandra";"BJP";" 2";"8th Pass";"49";"85264942";"6079555";"No";"SHIVAJINAGAR";"KARNATAKA";"B.B.M.P(CENTRAL)";"2023";"Karnataka";"No Comment"
"Prakash Nedungad";"AAP";"0";"Graduate";"62";"506726886";"0";"No";"SHIVAJINAGAR";"KARNATAKA";"B.B.M.P(CENTRAL)";"2023";"Karnataka";"No Comment"
"Robert Cliv";"IND";"0";"Graduate";"41";"216576";"0";"No";"SHIVAJINAGAR";"KARNATAKA";"B.B.M.P(CENTRAL)";"2023";"Karnataka";"No Comment"
"Saravanan S";"IND";"0";"Others";"49";"8241250";"400000";"No";"SHIVAJINAGAR";"KARNATAKA";"B.B.M.P(CENTRAL)";"2023";"Karnataka";"No Comment"
"Shanawaz Ahmed";"IND";"0";"8th Pass";"52";"140000";"0";"No";"SHIVAJINAGAR";"KARNATAKA";"B.B.M.P(CENTRAL)";"2023";"Karnataka";"No Comment"
"Tanveer Ahmed";"IND";" 2";"5th Pass";"58";"1130000";"0";"No";"SHIVAJINAGAR";"KARNATAKA";"B.B.M.P(CENTRAL)";"2023";"Karnataka";"No Comment"
"S. Raghu";"BJP";"0";"Graduate Professional";"53";"421036051";"27585783";"Yes";"C.V. RAMANNNAGAR (SC)";"KARNATAKA";"B.B.M.P(NORTH)";"2023";"Karnataka";"No Comment"
"Anand Kumar. S";"INC";"0";"8th Pass";"42";"3014764";"0";"No";"C.V. RAMANNNAGAR (SC)";"KARNATAKA";"B.B.M.P(NORTH)";"2023";"Karnataka";"No Comment"
"Anji. V.";"BSP";"0";"12th Pass";"47";"131720";"0";"No";"C.V. RAMANNNAGAR (SC)";"KARNATAKA";"B.B.M.P(NORTH)";"2023";"Karnataka";"No Comment"
"Chaitra. G";"Uttama Prajaakeeya Party";"0";"12th Pass";"28";"736000";"0";"No";"C.V. RAMANNNAGAR (SC)";"KARNATAKA";"B.B.M.P(NORTH)";"2023";"Karnataka";"No Comment"
"Dr. Manjunatha S";"Karnataka Rashtra Samithi";"0";"Graduate Professional";"42";"3369000";"0";"No";"C.V. RAMANNNAGAR (SC)";"KARNATAKA";"B.B.M.P(NORTH)";"2023";"Karnataka";"No Comment"
"M. Rajendra";"Republican Party of India";"0";"Graduate Professional";"51";"26320000";"0";"No";"C.V. RAMANNNAGAR (SC)";"KARNATAKA";"B.B.M.P(NORTH)";"2023";"Karnataka";"No Comment"
"Mohan Dasa";"AAP";" 6";"Post Graduate";"39";"16410777";"10752266";"No";"C.V. RAMANNNAGAR (SC)";"KARNATAKA";"B.B.M.P(NORTH)";"2023";"Karnataka";"No Comment"
"P. Ramesh";"IND";" 1";"10th Pass";"58";"709453220";"101642084";"No";"C.V. RAMANNNAGAR (SC)";"KARNATAKA";"B.B.M.P(NORTH)";"2023";"Karnataka";"No Comment"
"Rakesh Kuma";"IND";"0";"Graduate Professional";"55";"100000";"0";"No";"C.V. RAMANNNAGAR (SC)";"KARNATAKA";"B.B.M.P(NORTH)";"2023";"Karnataka";"No Comment"
"S. Chandra Sheka";"IND";" 1";"Graduate";"43";"2738500";"0";"No";"C.V. RAMANNNAGAR (SC)";"KARNATAKA";"B.B.M.P(NORTH)";"2023";"Karnataka";"No Comment"
"Suresha B S";"INC";" 2";"12th Pass";"51";"6481494854";"1148674690";"Yes";"HEBBAL";"KARNATAKA";"B.B.M.P(NORTH)";"2023";"Karnataka";"No Comment"
"Anjan Kumar Gowda S";"Indian New Congress Party";" 1";"8th Pass";"49";"0";"0";"No";"HEBBAL";"KARNATAKA";"B.B.M.P(NORTH)";"2023";"Karnataka";"No Comment"
"Aslam Jamsheed Kha";"BSP";"0";"10th Pass";"45";"108790";"0";"No";"HEBBAL";"KARNATAKA";"B.B.M.P(NORTH)";"2023";"Karnataka";"No Comment"
"Ganesh C";"Karnataka Rashtra Samithi";"0";"Graduate";"40";"499000";"0";"No";"HEBBAL";"KARNATAKA";"B.B.M.P(NORTH)";"2023";"Karnataka";"No Comment"
"Hussain Saheb";"IND";"0";"Others";"48";"300000";"0";"No";"HEBBAL";"KARNATAKA";"B.B.M.P(NORTH)";"2023";"Karnataka";"No Comment"
"Jagadish T S";"IND";"0";"10th Pass";"43";"21117";"0";"No";"HEBBAL";"KARNATAKA";"B.B.M.P(NORTH)";"2023";"Karnataka";"No Comment"
"Jagdeesha Katta K S";"BJP";" 5";"10th Pass";"43";"196768219";"93979729";"No";"HEBBAL";"KARNATAKA";"B.B.M.P(NORTH)";"2023";"Karnataka";"No Comment"
"K S Manjunath Naidu";"AAP";"0";"Graduate";"43";"359741995";"172821548";"No";"HEBBAL";"KARNATAKA";"B.B.M.P(NORTH)";"2023";"Karnataka";"No Comment"
"Kumara S";"Uttama Prajaakeeya Party";"0";"10th Pass";"42";"564116";"343905";"No";"HEBBAL";"KARNATAKA";"B.B.M.P(NORTH)";"2023";"Karnataka";"No Comment"
"N M Santhosh Kuma";"IND";"0";"Graduate Professional";"44";"55790490";"4579000";"No";"HEBBAL";"KARNATAKA";"B.B.M.P(NORTH)";"2023";"Karnataka";"No Comment"
"Perumal S";"Akhil Bharat Hindu Mahasabha";"0";"10th Pass";"29";"8411813";"180239";"No";"HEBBAL";"KARNATAKA";"B.B.M.P(NORTH)";"2023";"Karnataka";"No Comment"
"Ramesh Jagathap";"Sarvajanika Adarsha Sena";"0";"Graduate";"49";"32925000";"8600000";"No";"HEBBAL";"KARNATAKA";"B.B.M.P(NORTH)";"2023";"Karnataka";"No Comment"
"Ramu S";"IND";"0";"10th Pass";"52";"178000";"88000";"No";"HEBBAL";"KARNATAKA";"B.B.M.P(NORTH)";"2023";"Karnataka";"No Comment"
"Syed Mohid Altaf";"JD(S)";" 2";"Doctorate";"45";"57766644";"0";"No";"HEBBAL";"KARNATAKA";"B.B.M.P(NORTH)";"2023";"Karnataka";"No Comment"
"B. A. Basavaraja";"BJP";" 3";"12th Pass";"59";"1225222505";"231884072";"Yes";"K.R. PURA";"KARNATAKA";"B.B.M.P(NORTH)";"2023";"Karnataka";"No Comment"
"Arogyaswamy";"Karnataka Rashtra Samithi";" 5";"Graduate";"49";"20669500";"70000";"No";"K.R. PURA";"KARNATAKA";"B.B.M.P(NORTH)";"2023";"Karnataka";"No Comment"
"C Venkatachalapath";"JD(S)";" 7";"12th Pass";"56";"62030000";"0";"No";"K.R. PURA";"KARNATAKA";"B.B.M.P(NORTH)";"2023";"Karnataka";"No Comment"
"D K Moha";"INC";"0";"Graduate Professional";"60";"1371749463";"212663388";"No";"K.R. PURA";"KARNATAKA";"B.B.M.P(NORTH)";"2023";"Karnataka";"No Comment"
"Dr J S Keshava Kuma";"AAP";"0";"Graduate Professional";"47";"36308327";"3815230";"No";"K.R. PURA";"KARNATAKA";"B.B.M.P(NORTH)";"2023";"Karnataka";"No Comment"
"Jayalakshmi M";"IND";"0";"Post Graduate";"44";"5893800";"100973";"No";"K.R. PURA";"KARNATAKA";"B.B.M.P(NORTH)";"2023";"Karnataka";"No Comment"
"M P Jaganatha Rao";"Jana Spandana Party";"0";"12th Pass";"52";"300000";"199396";"No";"K.R. PURA";"KARNATAKA";"B.B.M.P(NORTH)";"2023";"Karnataka";"No Comment"
"Madesha N";"Uttama Prajaakeeya Party";"0";"12th Pass";"30";"219000";"452004";"No";"K.R. PURA";"KARNATAKA";"B.B.M.P(NORTH)";"2023";"Karnataka";"No Comment"
"N Srinivas";"Jai Maha Bharath Party";"0";"8th Pass";"44";"5000000";"0";"No";"K.R. PURA";"KARNATAKA";"B.B.M.P(NORTH)";"2023";"Karnataka";"No Comment"
"P P Appanna";"CPI(ML)(L)";" 3";"5th Pass";"53";"293994";"0";"No";"K.R. PURA";"KARNATAKA";"B.B.M.P(NORTH)";"2023";"Karnataka";"No Comment"
"Shiva C";"IND";"0";"Graduate";"42";"179500";"92000";"No";"K.R. PURA";"KARNATAKA";"B.B.M.P(NORTH)";"2023";"Karnataka";"No Comment"
"K. Gopalaiah";"BJP";"0";"Graduate";"63";"1106458434";"626094278";"Yes";"MAHALAKSHMI LAYOUT";"KARNATAKA";"B.B.M.P(NORTH)";"2023";"Karnataka";"No Comment"
"Aswatha";"Indian Movement Party";"0";"10th Pass";"34";"11301382";"2935000";"No";"MAHALAKSHMI LAYOUT";"KARNATAKA";"B.B.M.P(NORTH)";"2023";"Karnataka";"No Comment"
"Chetan. R";"Desh Prem Party";"0";"Post Graduate";"43";"21159000";"9100000";"No";"MAHALAKSHMI LAYOUT";"KARNATAKA";"B.B.M.P(NORTH)";"2023";"Karnataka";"No Comment"
"K C Rajanna";"JD(S)";"0";"Graduate Professional";"64";"927842232";"16114300";"No";"MAHALAKSHMI LAYOUT";"KARNATAKA";"B.B.M.P(NORTH)";"2023";"Karnataka";"No Comment"
"Keshavamurthy S";"INC";" 1";"Graduate";"59";"45478127";"200000";"No";"MAHALAKSHMI LAYOUT";"KARNATAKA";"B.B.M.P(NORTH)";"2023";"Karnataka";"No Comment"
"Lakshminarayana M R";"Uttama Prajaakeeya Party";"0";"12th Pass";"37";"15262000";"565000";"No";"MAHALAKSHMI LAYOUT";"KARNATAKA";"B.B.M.P(NORTH)";"2023";"Karnataka";"No Comment"
"Melroy Amit Rebello";"Karnataka Rashtra Samithi";"0";"12th Pass";"41";"1092000";"1354497";"No";"MAHALAKSHMI LAYOUT";"KARNATAKA";"B.B.M.P(NORTH)";"2023";"Karnataka";"No Comment"
