"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"DR. RAJAN SUSHANT";"BJP";"0";"Graduate Professional";"53";"11024873";"2488285";"Yes";"Kangra";"HIMACHAL PRADESH";"2009";"Lok Sabha";"No Comment"
"CHANDER KUMAR";"INC";"0";"Post Graduate";"65";"11071942";"1327212";"No";"Kangra";"HIMACHAL PRADESH";"2009";"Lok Sabha";"No Comment"
"COL.NARINDER SINGH PATHANIA";"BSP";"0";"Graduate Professional";"56";"3681500";"0";"No";"Kangra";"HIMACHAL PRADESH";"2009";"Lok Sabha";"No Comment"
"DHANI RAM";"IND";"0";"Literate";"73";"1868888";"0";"No";"Kangra";"HIMACHAL PRADESH";"2009";"Lok Sabha";"No Comment"
"JOGINDER SINGH";"SHS";"0";"10th Pass";"46";"2711601";"200000";"No";"Kangra";"HIMACHAL PRADESH";"2009";"Lok Sabha";"No Comment"
"KAPIL KUMAR CHAUDHARY";"IND";"0";"Post Graduate";"28";"50000";"0";"No";"Kangra";"HIMACHAL PRADESH";"2009";"Lok Sabha";"No Comment"
"KESHAB";"LJP";"0";"12th Pass";"53";"42391500";"12500000";"No";"Kangra";"HIMACHAL PRADESH";"2009";"Lok Sabha";"No Comment"
"NIRMLA SHARMA";"RWS";"0";"10th Pass";"54";"25000";"0";"No";"Kangra";"HIMACHAL PRADESH";"2009";"Lok Sabha";"No Comment"
"PARTAP SINGH";"IND";"0";"8th Pass";"59";"168400";"70000";"No";"Kangra";"HIMACHAL PRADESH";"2009";"Lok Sabha";"No Comment"
"ROSHAN LAL";"IND";"0";"Graduate";"55";"3134000";"2400000";"No";"Kangra";"HIMACHAL PRADESH";"2009";"Lok Sabha";"No Comment"
