"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Dr Rajkumar Ranjan Singh";"BJP";"0";"Doctorate";"67";"19616174";"0";"Yes";"INNER MANIPUR";"MANIPUR";"2019";"Lok Sabha";"No Comment"
"Dr. Gurumayum Tonsana Sharma";"Manipur Democratic Peoples Front";"0";"Doctorate";"69";"12452000";"0";"No";"INNER MANIPUR";"MANIPUR";"2019";"Lok Sabha";"No Comment"
"Md. Iliyash Kha";"IND";"0";"12th Pass";"34";"1454800";"0";"No";"INNER MANIPUR";"MANIPUR";"2019";"Lok Sabha";"No Comment"
"Moirangthem Nara Singh";"CPI";"0";"Graduate Professional";"69";"3558822";"5589692";"No";"INNER MANIPUR";"MANIPUR";"2019";"Lok Sabha";"No Comment"
"Moirangthem Totomshana Nongshaba";"IND";"0";"12th Pass";"41";"1500";"0";"No";"INNER MANIPUR";"MANIPUR";"2019";"Lok Sabha";"No Comment"
"Oinam Jugindro Singh";"Manipur Peoples Party";" 1";"12th Pass";"68";"2731288";"0";"No";"INNER MANIPUR";"MANIPUR";"2019";"Lok Sabha";"No Comment"
"Oinam Nabakishore Singh";"INC";" 1";"Post Graduate";"59";"17867003";"1401257";"No";"INNER MANIPUR";"MANIPUR";"2019";"Lok Sabha";"No Comment"
"R.K. Anand";"North East India Development Party";"0";"Graduate Professional";"59";"5266941";"2963600";"No";"INNER MANIPUR";"MANIPUR";"2019";"Lok Sabha";"No Comment"
"Rajkumar Somendro Singh";"IND";"0";"10th Pass";"40";"3002505";"630405";"No";"INNER MANIPUR";"MANIPUR";"2019";"Lok Sabha";"No Comment"
"Senjam Nandeshwore Singh";"Rashtriya Janhit Sangharsh Party";"0";"Graduate";"60";"2258269";"0";"No";"INNER MANIPUR";"MANIPUR";"2019";"Lok Sabha";"No Comment"
"ahengbam Pobitra Singh";"IND";" 1";"12th Pass";"42";"130022";"52379";"No";"INNER MANIPUR";"MANIPUR";"2019";"Lok Sabha";"No Comment"
