"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"HARISH RAWAT";"INC";" 1";"Graduate Professional";"59";"11825335";"0";"Yes";"Hardwar";"UTTARAKHAND";"2009";"Lok Sabha";"No Comment"
"ABBAS";"IND";"0";"5th Pass";"31";"1176000";"0";"No";"Hardwar";"UTTARAKHAND";"2009";"Lok Sabha";"No Comment"
"AJAY KATHURIA";"IND";"0";"Post Graduate";"38";"157985";"0";"No";"Hardwar";"UTTARAKHAND";"2009";"Lok Sabha";"No Comment"
"AMBRISH KUMAR";"SP";" 2";"Post Graduate";"60";"27776400";"0";"No";"Hardwar";"UTTARAKHAND";"2009";"Lok Sabha";"No Comment"
"ASIF KHAN";"AD";" 2";"Post Graduate";"36";"647200";"40000";"No";"Hardwar";"UTTARAKHAND";"2009";"Lok Sabha";"No Comment"
"KULVEER SINGH";"IND";"0";"Post Graduate";"29";"98937";"0";"No";"Hardwar";"UTTARAKHAND";"2009";"Lok Sabha";"No Comment"
"MOHD. MURSALEEN QURESHI";"IND";"0";"Illiterate";"35";"1600000";"0";"No";"Hardwar";"UTTARAKHAND";"2009";"Lok Sabha";"No Comment"
"NATTHU RAM";"IND";"0";"5th Pass";"47";"884500";"0";"No";"Hardwar";"UTTARAKHAND";"2009";"Lok Sabha";"No Comment"
"PT. SHIVAM MAHARAJ";"IND";"0";"Graduate";"40";"245000";"0";"No";"Hardwar";"UTTARAKHAND";"2009";"Lok Sabha";"No Comment"
"RAJEEV GUPTA";"RJSD";" 1";"12th Pass";"47";"719816";"100173";"No";"Hardwar";"UTTARAKHAND";"2009";"Lok Sabha";"No Comment"
"RAJKUMAR SAINI";"UKKD";"0";"12th Pass";"38";"5346099";"0";"No";"Hardwar";"UTTARAKHAND";"2009";"Lok Sabha";"No Comment"
"RAMSHARAN BHATT";"IND";"0";"12th Pass";"38";"118000";"0";"No";"Hardwar";"UTTARAKHAND";"2009";"Lok Sabha";"No Comment"
"RANDHIR BHARAT";"IND";"0";"10th Pass";"52";"5100000";"500000";"No";"Hardwar";"UTTARAKHAND";"2009";"Lok Sabha";"No Comment"
"RIASAT ALI";"RPI(A)";"0";"Not Given";"52";"5330000";"0";"No";"Hardwar";"UTTARAKHAND";"2009";"Lok Sabha";"No Comment"
"SANJAY";"IND";"0";"Graduate";"37";"1202000";"0";"No";"Hardwar";"UTTARAKHAND";"2009";"Lok Sabha";"No Comment"
"SHAHIDA BEGAM";"IND";"0";"8th Pass";"46";"275000";"0";"No";"Hardwar";"UTTARAKHAND";"2009";"Lok Sabha";"No Comment"
"SHAHZAD";"BSP";" 1";"8th Pass";"44";"12753642";"300000";"No";"Hardwar";"UTTARAKHAND";"2009";"Lok Sabha";"No Comment"
"SUBHASH";"MKD";"0";"Graduate";"50";"9294000";"0";"No";"Hardwar";"UTTARAKHAND";"2009";"Lok Sabha";"No Comment"
"SUMER CHAND";"IND";"0";"Illiterate";"56";"40000";"0";"No";"Hardwar";"UTTARAKHAND";"2009";"Lok Sabha";"No Comment"
"SWAMI YATINDRANAND GIRI";"BJP";"0";"Not Given";"44";"976229";"0";"No";"Hardwar";"UTTARAKHAND";"2009";"Lok Sabha";"No Comment"
"V.K.KAMPANI";"IND";"0";"Post Graduate";"63";"1981863";"0";"No";"Hardwar";"UTTARAKHAND";"2009";"Lok Sabha";"No Comment"
