"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"District";"Year";"House";"Comment"
"V K Sreenivasulu";"IND";" 1";"10th Pass";"46";"325000";"0";"No";"HINDUPUR";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Pedaballi Venkata Sidda Reddy";"YSRCP";" 2";"Post Graduate";"52";"74248341";"14085307";"Yes";"KADIRI";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"B. Ravi Sanka";"Pyramid Party of India";"0";"10th Pass";"38";"243891";"0";"No";"KADIRI";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Bhyrava Prasad Perugu Chinna";"Janasena Party";"0";"Graduate Professional";"47";"418000";"0";"No";"KADIRI";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Channka Sidda Reddy";"Praja Shanthi Party";"0";"10th Pass";"33";"605000";"0";"No";"KADIRI";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Dadam Rajasekhar Reddy";"IND";"0";"Graduate";"45";"2709000";"0";"No";"KADIRI";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"G Venkatesh";"IND";"0";"Graduate";"38";"1484000";"184000";"No";"KADIRI";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Kandikunta Venkata Prasad";"TDP";" 2";"Graduate Professional";"52";"25421386";"0";"No";"KADIRI";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Kasireddy Vajra Bhaskara Reddy";"AIFB";" 1";"Post Graduate";"42";"98132201";"3944020";"No";"KADIRI";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Khaseem Khan Patha";"INC";"0";"Graduate";"63";"57563005";"4410710";"No";"KADIRI";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Meruva Nagamallu";"IND";"0";"5th Pass";"59";"8614520";"0";"No";"KADIRI";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"S.V.Nagendra Prasad";"BJP";"0";"Post Graduate";"38";"481800";"0";"No";"KADIRI";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"K.V.Usha";"YSRCP";" 1";"Post Graduate";"43";"121584512";"16032693";"Yes";"KALYANDURG";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Balaram Naik . N";"IND";"0";"12th Pass";"28";"2435000";"366000";"No";"KALYANDURG";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Chakali Sreenivasulu";"IND";"0";"Graduate";"31";"50000";"0";"No";"KALYANDURG";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Fakruddin Dudekula";"Pyramid Party of India";"0";"8th Pass";"43";"422835";"0";"No";"KALYANDURG";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Goni Mana Thota Pedda Obalesu";"IND";"0";"Graduate Professional";"68";"1479600";"435000";"No";"KALYANDURG";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Goparam Govindarajulu";"IND";"0";"Illiterate";"49";"1000000";"360000";"No";"KALYANDURG";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Harijina Ramesh";"Viduthalai Chiruthaigal Katchi";"0";"12th Pass";"28";"179000";"12000";"No";"KALYANDURG";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Madineni Uma Maheswara Naidu";"TDP";" 2";"8th Pass";"47";"48733747";"363834";"No";"KALYANDURG";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Mannila Kisho";"IND";"0";"12th Pass";"49";"5000";"50000";"No";"KALYANDURG";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Muppuri Devaraj";"BJP";"0";"Graduate";"48";"1517000";"250000";"No";"KALYANDURG";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Neelakantapuram Raghuveera Reddy";"INC";" 1";"Graduate Professional";"63";"291477503";"131269359";"No";"KALYANDURG";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Rahul Karnam";"Janasena Party";"0";"12th Pass";"37";"18810165";"26469050";"No";"KALYANDURG";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Sreerangarajula Gopinath";"IND";" 5";"Post Graduate";"28";"18284891";"637000";"No";"KALYANDURG";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Usha Rani Nes";"Praja Shanthi Party";"0";"Graduate";"30";"50000";"0";"No";"KALYANDURG";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Vadde Adeppa";"IND";"0";"5th Pass";"43";"50000";"0";"No";"KALYANDURG";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Mopuragundu Thippeswamy";"YSRCP";"0";"Post Graduate";"65";"157957000";"68799000";"Yes";"MADAKASIRA";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"K Aswarthanarayana";"INC";" 1";"Graduate Professional";"48";"3829435";"0";"No";"MADAKASIRA";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"K Eranna";"TDP";" 2";"10th Pass";"60";"5337799";"0";"No";"MADAKASIRA";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Mala Somanna";"BSP";"0";"10th Pass";"42";"2057719";"0";"No";"MADAKASIRA";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"N Hanumanthappa";"BJP";"0";"Graduate";"64";"4082000";"0";"No";"MADAKASIRA";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"P Hanumantharaju";"IND";"0";"Graduate Professional";"32";"442244";"0";"No";"MADAKASIRA";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Sankar Narayana Malagundla";"YSRCP";" 6";"Graduate Professional";"54";"195472335";"3460358";"Yes";"PENUKONDA";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Avula Raghavendra Reddy";"IND";" 2";"Graduate Professional";"36";"3673396";"280000";"No";"PENUKONDA";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"B Mahesh";"IND";"0";"12th Pass";"26";"11281";"0";"No";"PENUKONDA";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"B.K. Parthasarath";"TDP";" 4";"Graduate";"60";"43062191";"5839126";"No";"PENUKONDA";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Boya Adiseshu";"IND";"0";"8th Pass";"36";"360000";"0";"No";"PENUKONDA";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"E Narasimhulu";"Navodayam Party";"0";"10th Pass";"26";"1260506";"0";"No";"PENUKONDA";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Gorantla Mohan Rao Gari Sekha";"BJP";"0";"Graduate";"49";"52453000";"2812500";"No";"PENUKONDA";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Peddi Reddy Gari Varalakshm";"Janasena Party";"0";"Post Graduate";"30";"1152349";"0";"No";"PENUKONDA";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Purrolla Narasimhappa";"INC";"0";"Post Graduate";"45";"490000";"100000";"No";"PENUKONDA";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"U.D. Kullayappa";"IND";"0";"5th Pass";"49";"1191000";"870000";"No";"PENUKONDA";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Vatti Jayadeva";"Pyramid Party of India";"0";"5th Pass";"27";"77000";"0";"No";"PENUKONDA";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Duddukunta Sreedhar Reddy";"YSRCP";" 3";"Graduate";"48";"686919563";"206266257";"Yes";"PUTTAPARTHI";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Ammineni Yasodha";"IND";"0";"Graduate";"34";"4091000";"60000";"No";"PUTTAPARTHI";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Ampavathini Govindu";"IND";"0";"Post Graduate";"57";"2764540";"400000";"No";"PUTTAPARTHI";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Aouk Raghunatha Reddy";"IND";"0";"12th Pass";"52";"9300559";"312000";"No";"PUTTAPARTHI";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Buddala Raghunatha Reddy";"IND";"0";"5th Pass";"40";"534000";"0";"No";"PUTTAPARTHI";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Duddukunta Syama Sundara Reddy";"IND";"0";"10th Pass";"33";"1228772";"70000";"No";"PUTTAPARTHI";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"G. Venkatesh";"IND";"0";"Graduate";"38";"1484000";"184000";"No";"PUTTAPARTHI";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"K Sreeram Naik";"IND";" 1";"10th Pass";"41";"0";"0";"No";"PUTTAPARTHI";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Kota Swetha";"INC";"0";"10th Pass";"37";"2210000";"0";"No";"PUTTAPARTHI";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"P Aruna";"Pyramid Party of India";"0";"5th Pass";"44";"619167";"20000";"No";"PUTTAPARTHI";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Pathi Chalapath";"Janasena Party";"0";"10th Pass";"73";"36332843";"0";"No";"PUTTAPARTHI";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Srinath Reddy Poola";"IND";"0";"10th Pass";"73";"404000";"0";"No";"PUTTAPARTHI";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Yalapala Hanumantha Reddy";"BJP";"0";"Post Graduate";"41";"1750000";"0";"No";"PUTTAPARTHI";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Thopudurthy Prakash Reddy";"YSRCP";" 5";"Graduate Professional";"46";"27190362";"125000";"Yes";"RAPTADU";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Besta Ramadasu";"IND";"0";"5th Pass";"72";"897417";"179154";"No";"RAPTADU";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Byalla Erriswam";"BJP";"0";"12th Pass";"48";"917500";"59000";"No";"RAPTADU";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"K Vijaya Kumar Naik";"IND";"0";"10th Pass";"35";"1596200";"139000";"No";"RAPTADU";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Paritala Sreeram";"TDP";" 1";"Graduate";"28";"190326288";"30000000";"No";"RAPTADU";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Sake Pavan Kuma";"Janasena Party";"0";"10th Pass";"27";"140000";"0";"No";"RAPTADU";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Sake Pothulaiah";"IND";"0";"10th Pass";"49";"1396525";"195000";"No";"RAPTADU";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Kapu Ramachandra Reddy";"YSRCP";" 6";"Post Graduate";"56";"170907347";"60224564";"Yes";"RAYADURG";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"C Sreenivasulu";"IND";"0";"5th Pass";"57";"599000";"130000";"No";"RAYADURG";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"K Manjunath Gowd";"Janasena Party";"0";"Graduate";"35";"1704721";"455000";"No";"RAYADURG";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Kalava Srinivasulu";"TDP";" 7";"Post Graduate";"55";"42304414";"6729101";"No";"RAYADURG";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Kavali Sreenivasulu";"IND";"0";"Illiterate";"47";"829000";"140000";"No";"RAYADURG";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"M.Srinivasulu";"Pyramid Party of India";"0";"Post Graduate";"34";"496301";"0";"No";"RAYADURG";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Ramchandrareddy.U";"IND";"0";"10th Pass";"47";"3487000";"201112";"No";"RAYADURG";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"S Raghavendra";"IND";"0";"Post Graduate";"32";"108000";"0";"No";"RAYADURG";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Sreenivasulu Yadava";"IND";"0";"10th Pass";"41";"751000";"0";"No";"RAYADURG";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Vasundara J";"BJP";"0";"Graduate Professional";"53";"1553871";"493278";"No";"RAYADURG";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Jonnalagadda Padmavathy";"YSRCP";" 4";"Post Graduate";"40";"46802254";"4155549";"Yes";"SINGANAMALA";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"B Sravani S";"TDP";"0";"Post Graduate";"29";"16417897";"0";"No";"SINGANAMALA";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Challa Chinna Venkatesu";"BJP";"0";"Graduate Professional";"51";"6745000";"0";"No";"SINGANAMALA";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"K Obulesu";"IND";"0";"5th Pass";"36";"36500";"0";"No";"SINGANAMALA";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"M Surendra";"Pyramid Party of India";"0";"10th Pass";"36";"86759";"29332";"No";"SINGANAMALA";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Mala Obulapath";"IND";"0";"5th Pass";"53";"184685";"0";"No";"SINGANAMALA";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Midde Ravindra Babu";"BSP";"0";"10th Pass";"50";"210000";"0";"No";"SINGANAMALA";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Sake Adinarayana";"IND";"0";"Post Graduate";"39";"312000";"0";"No";"SINGANAMALA";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Sake Sailajanath";"INC";"0";"Graduate Professional";"54";"87622022";"13011268";"No";"SINGANAMALA";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Kethireddy Pedda Reddy";"YSRCP";" 8";"8th Pass";"54";"55495251";"10677235";"Yes";"TADIPATRI";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Beemireddy Jagadeeswara Reddy";"AIFB";"0";"10th Pass";"31";"1530000";"524778";"No";"TADIPATRI";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Bingi Prasad";"IND";"0";"Graduate";"47";"1565000";"900000";"No";"TADIPATRI";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Gujjala Nagi Reddy";"INC";"0";"Graduate";"59";"5623967";"95802";"No";"TADIPATRI";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"J C Ashmit Reddy";"TDP";"0";"Post Graduate";"35";"1189892912";"171743619";"No";"TADIPATRI";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Jangamreddy Ankal Reddy";"BJP";" 2";"Graduate";"55";"9335000";"3490000";"No";"TADIPATRI";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Mamilla Narayanaswamy";"IND";"0";"Post Graduate";"49";"880000";"223709";"No";"TADIPATRI";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Paluru Neelakanta Acha";"IND";"0";"10th Pass";"39";"470015";"500000";"No";"TADIPATRI";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Ramineni Ramamoha";"IND";"0";"Post Graduate";"26";"421050";"0";"No";"TADIPATRI";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Sreekanth Reddy Kad";"Janasena Party";"0";"10th Pass";"28";"968072";"320000";"No";"TADIPATRI";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Payyavula Keshav";"TDP";" 1";"Graduate";"55";"187123535";"37133008";"Yes";"URAVAKONDA";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"B.Rajesh";"IND";" 2";"12th Pass";"36";"1391000";"370009";"No";"URAVAKONDA";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"D Shiva Kuma";"Pyramid Party of India";"0";"Post Graduate";"38";"459590";"0";"No";"URAVAKONDA";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"D. Radha";"IND";"0";"8th Pass";"47";"5235000";"250000";"No";"URAVAKONDA";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"K Hanumantha Redddy";"IND";" 1";"Post Graduate";"25";"76000";"0";"No";"URAVAKONDA";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"K. Laleppa";"IND";"0";"Illiterate";"63";"780000";"0";"No";"URAVAKONDA";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"K. Viswanatha Reddy";"Praja Shanthi Party";"0";"12th Pass";"31";"701047";"0";"No";"URAVAKONDA";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
"Kotha Sreenivasulu";"BJP";"0";"10th Pass";"50";"1734000";"700000";"No";"URAVAKONDA";"ANDHRA PRADESH";"ANANTAPUR";"2019";"Andhra Pradesh";"No Comment"
