"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Gourav Gogoi";"INC";"0";"Post Graduate";"31";"5473199";"1042133";"Yes";"KALIABOR";"ASSAM";"2014";"Lok Sabha";"No Comment"
"Arup Kumar Mahanta";"CPI(ML)L";"0";"Graduate";"43";"458613";"0";"No";"KALIABOR";"ASSAM";"2014";"Lok Sabha";"No Comment"
"Bijoy Kr. Tiru";"AIUDF";"0";"Graduate";"63";"5238298";"0";"No";"KALIABOR";"ASSAM";"2014";"Lok Sabha";"No Comment"
"Binod Gogo";"IND";"0";"Graduate";"43";"3600000";"0";"No";"KALIABOR";"ASSAM";"2014";"Lok Sabha";"No Comment"
"Dr. Arun Kr. Sarmah";"AGP";"0";"Doctorate";"57";"19515691";"4850186";"No";"KALIABOR";"ASSAM";"2014";"Lok Sabha";"No Comment"
"Jinti Gogo";"AAP";"0";"Graduate";"39";"42000";"0";"No";"KALIABOR";"ASSAM";"2014";"Lok Sabha";"No Comment"
"Jiten Gogo";"IND";" 1";"8th Pass";"52";"14407099";"2700000";"No";"KALIABOR";"ASSAM";"2014";"Lok Sabha";"No Comment"
"Mantu Saikia";"IND";"0";"10th Pass";"34";"5575521";"6168003";"No";"KALIABOR";"ASSAM";"2014";"Lok Sabha";"No Comment"
"Mithual Kuma";"AIFB";"0";"8th Pass";"41";"1630000";"0";"No";"KALIABOR";"ASSAM";"2014";"Lok Sabha";"No Comment"
"Mrinal Kumar Saikia";"BJP";"0";"Post Graduate";"46";"3360000";"50000";"No";"KALIABOR";"ASSAM";"2014";"Lok Sabha";"No Comment"
"Rahmat Ullah";"IND";"0";"Graduate Professional";"30";"255300";"0";"No";"KALIABOR";"ASSAM";"2014";"Lok Sabha";"No Comment"
"Sahaba Ahmed";"IND";"0";"Graduate Professional";"39";"10104000";"0";"No";"KALIABOR";"ASSAM";"2014";"Lok Sabha";"No Comment"
"Samsul Alam";"AITC";"0";"Graduate";"32";"605000";"0";"No";"KALIABOR";"ASSAM";"2014";"Lok Sabha";"No Comment"
