"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Om Birla";"BJP";" 1";"Post Graduate";"56";"48347737";"0";"Yes";"KOTA";"RAJASTHAN";"2019";"Lok Sabha";"No Comment"
"Abdul Asiph";"IND";"0";"8th Pass";"27";"163000";"0";"No";"KOTA";"RAJASTHAN";"2019";"Lok Sabha";"No Comment"
"Bhim Singh";"SHS";"0";"12th Pass";"52";"5484000";"0";"No";"KOTA";"RAJASTHAN";"2019";"Lok Sabha";"No Comment"
"Chandra Prakash";"Rashtriya Krantikari Samajwadi Party";"0";"8th Pass";"50";"5820000";"0";"No";"KOTA";"RAJASTHAN";"2019";"Lok Sabha";"No Comment"
"Harish Kuma";"BSP";"0";"Graduate";"66";"12080000";"600000";"No";"KOTA";"RAJASTHAN";"2019";"Lok Sabha";"No Comment"
"Hergovind";"IND";"0";"Post Graduate";"31";"719324";"0";"No";"KOTA";"RAJASTHAN";"2019";"Lok Sabha";"No Comment"
"Keshri Lal";"IND";"0";"5th Pass";"73";"42000";"0";"No";"KOTA";"RAJASTHAN";"2019";"Lok Sabha";"No Comment"
"Mahesh Kumar Raniwal";"AARAKSHAN VIRODHI PARTY";"0";"8th Pass";"46";"672937";"0";"No";"KOTA";"RAJASTHAN";"2019";"Lok Sabha";"No Comment"
"Praveen Khandelwal";"IND";"0";"Others";"42";"18709036";"398081";"No";"KOTA";"RAJASTHAN";"2019";"Lok Sabha";"No Comment"
"Rajendra Prasad Singo";"Marxist Communist Party of India (United)";" 1";"8th Pass";"59";"185610";"0";"No";"KOTA";"RAJASTHAN";"2019";"Lok Sabha";"No Comment"
"Ram Nara";"INC";"0";"Graduate Professional";"75";"80157459";"13137155";"No";"KOTA";"RAJASTHAN";"2019";"Lok Sabha";"No Comment"
"Satish Bhardwaj";"IND";" 1";"8th Pass";"37";"164427";"0";"No";"KOTA";"RAJASTHAN";"2019";"Lok Sabha";"No Comment"
"Shobha Ram Nirmal";"Proutist Sarva Samaj";"0";"Graduate";"71";"10675304";"0";"No";"KOTA";"RAJASTHAN";"2019";"Lok Sabha";"No Comment"
"Somesh Bhatnaga";"Bhartiya Kisan Party";" 1";"Others";"48";"842832";"538589";"No";"KOTA";"RAJASTHAN";"2019";"Lok Sabha";"No Comment"
"Sunil";"IND";"0";"12th Pass";"52";"37669669";"1269544";"No";"KOTA";"RAJASTHAN";"2019";"Lok Sabha";"No Comment"
