"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"District";"Year";"House";"Comment"
"John H Pulamt";"JD(U)";"0";"Doctorate";"52";"10055204";"553715";"No";"SAIKOT (ST)";"MANIPUR";"CHURACHANDPUR";"2022";"Manipur";"No Comment"
"John Mk Thang";"IND";"0";"Graduate";"51";"200000";"0";"No";"SAIKOT (ST)";"MANIPUR";"CHURACHANDPUR";"2022";"Manipur";"No Comment"
"Joshua Thiek";"Kuki National Assembly";"0";"Post Graduate";"43";"1824464";"0";"No";"SAIKOT (ST)";"MANIPUR";"CHURACHANDPUR";"2022";"Manipur";"No Comment"
"Karong Onkhol";"IND";"0";"Post Graduate";"42";"36190495";"0";"No";"SAIKOT (ST)";"MANIPUR";"CHURACHANDPUR";"2022";"Manipur";"No Comment"
"Khaipao Haokip";"NPP";"0";"10th Pass";"64";"21857516";"900050";"No";"SAIKOT (ST)";"MANIPUR";"CHURACHANDPUR";"2022";"Manipur";"No Comment"
"T. N Haokip";"INC";"0";"Graduate";"71";"48224555";"3190517";"No";"SAIKOT (ST)";"MANIPUR";"CHURACHANDPUR";"2022";"Manipur";"No Comment"
"Chinlunthang";"Kuki Peoples Alliance";"0";"Graduate Professional";"46";"4519743";"0";"Yes";"SINGHAT (ST)";"MANIPUR";"CHURACHANDPUR";"2022";"Manipur";"No Comment"
"Ginsuanhau Zou";"BJP";"0";"5th Pass";"62";"36975560";"2800080";"No";"SINGHAT (ST)";"MANIPUR";"CHURACHANDPUR";"2022";"Manipur";"No Comment"
"T. Hangkhanpau";"JD(U)";"0";"Post Graduate";"58";"4221002";"881895";"No";"SINGHAT (ST)";"MANIPUR";"CHURACHANDPUR";"2022";"Manipur";"No Comment"
"Tuankhan Kiamlo Hangzo";"INC";"0";"Graduate";"61";"9723969";"227358";"No";"SINGHAT (ST)";"MANIPUR";"CHURACHANDPUR";"2022";"Manipur";"No Comment"
"Vungzagin Valte";"BJP";"0";"Graduate";"57";"14833981";"0";"Yes";"THANLON (ST)";"MANIPUR";"CHURACHANDPUR";"2022";"Manipur";"No Comment"
"Khanthang Tonsing";"NPP";"0";"Post Graduate";"53";"179253459";"43207325";"No";"THANLON (ST)";"MANIPUR";"CHURACHANDPUR";"2022";"Manipur";"No Comment"
"Lalhlunsang Sungt";"SHS";"0";"Post Graduate";"39";"7951679";"0";"No";"THANLON (ST)";"MANIPUR";"CHURACHANDPUR";"2022";"Manipur";"No Comment"
"Langkhanpau Guit";"IND";"0";"Post Graduate";"45";"8140526";"0";"No";"THANLON (ST)";"MANIPUR";"CHURACHANDPUR";"2022";"Manipur";"No Comment"
"Thangkhang";"Lok Janshakti Party(Ram Vilas)";"0";"Post Graduate";"66";"13000";"0";"No";"THANLON (ST)";"MANIPUR";"CHURACHANDPUR";"2022";"Manipur";"No Comment"
"Thangkhosei Guit";"JD(U)";"0";"8th Pass";"60";"6737838";"426000";"No";"THANLON (ST)";"MANIPUR";"CHURACHANDPUR";"2022";"Manipur";"No Comment"
"Ngursanglur Sanate";"JD(U)";"0";"12th Pass";"47";"500283";"286315";"Yes";"TIPAIMUKH (ST)";"MANIPUR";"CHURACHANDPUR";"2022";"Manipur";"No Comment"
"Chalton Lien Amo";"BJP";"0";"Graduate Professional";"66";"18973598";"3882204";"No";"TIPAIMUKH (ST)";"MANIPUR";"CHURACHANDPUR";"2022";"Manipur";"No Comment"
"Thangthatling Sinat";"NPP";"0";"10th Pass";"64";"15526648";"0";"No";"TIPAIMUKH (ST)";"MANIPUR";"CHURACHANDPUR";"2022";"Manipur";"No Comment"
"Thounaojam Shyamkumar";"BJP";" 2";"10th Pass";"51";"41751837";"5553171";"Yes";"ANDRO";"MANIPUR";"IMPHAL EAST";"2022";"Manipur";"No Comment"
"Asheibam Bele Singh";"IND";"0";"Post Graduate";"37";"866676";"0";"No";"ANDRO";"MANIPUR";"IMPHAL EAST";"2022";"Manipur";"No Comment"
"Keisham Ningthemjao Singh";"INC";" 1";"Graduate";"60";"1610000";"0";"No";"ANDRO";"MANIPUR";"IMPHAL EAST";"2022";"Manipur";"No Comment"
"Lourembam Sanjoy Singh";"NPP";" 6";"12th Pass";"40";"14151363";"698188";"No";"ANDRO";"MANIPUR";"IMPHAL EAST";"2022";"Manipur";"No Comment"
"Nongthombam Biren Singh";"BJP";"0";"Graduate";"61";"14748361";"144300";"Yes";"HEINGANG";"MANIPUR";"IMPHAL EAST";"2022";"Manipur";"No Comment"
"Pangeijam Saratchandra Singh";"INC";"0";"Post Graduate";"57";"3715640";"0";"No";"HEINGANG";"MANIPUR";"IMPHAL EAST";"2022";"Manipur";"No Comment"
"Lourembam Rameshwor Meetei";"BJP";" 1";"Graduate";"42";"16302858";"4324710";"Yes";"KEIRAO";"MANIPUR";"IMPHAL EAST";"2022";"Manipur";"No Comment"
"M.I. Kha";"NCP";" 4";"Graduate";"58";"10246850";"0";"No";"KEIRAO";"MANIPUR";"IMPHAL EAST";"2022";"Manipur";"No Comment"
"Md. Nasiruddin Kha";"NPP";"0";"Graduate";"40";"5356213";"0";"No";"KEIRAO";"MANIPUR";"IMPHAL EAST";"2022";"Manipur";"No Comment"
"Thongram Tony Meit";"INC";" 1";"Graduate";"49";"479160";"0";"No";"KEIRAO";"MANIPUR";"IMPHAL EAST";"2022";"Manipur";"No Comment"
"Toijam Debananda Singh";"SHS";"0";"Graduate";"59";"11241889";"0";"No";"KEIRAO";"MANIPUR";"IMPHAL EAST";"2022";"Manipur";"No Comment"
"Yumnam Shanta Meet";"JD(U)";" 1";"12th Pass";"44";"9040000";"90000";"No";"KEIRAO";"MANIPUR";"IMPHAL EAST";"2022";"Manipur";"No Comment"
"Sheikh Noorul Hassan";"NPP";" 1";"Post Graduate";"36";"8925869";"1034170";"Yes";"KHETRIGAO";"MANIPUR";"IMPHAL EAST";"2022";"Manipur";"No Comment"
"Mohammed Amin Shah";"INC";"0";"12th Pass";"42";"9860458";"0";"No";"KHETRIGAO";"MANIPUR";"IMPHAL EAST";"2022";"Manipur";"No Comment"
"Nahakpam Indrajit Singh";"BJP";"0";"12th Pass";"45";"55890741";"1050180";"No";"KHETRIGAO";"MANIPUR";"IMPHAL EAST";"2022";"Manipur";"No Comment"
"Punnam Rani Wangkhem";"NCP";"0";"Graduate";"53";"19302416";"300000";"No";"KHETRIGAO";"MANIPUR";"IMPHAL EAST";"2022";"Manipur";"No Comment"
"ahengbam Rojit Singh";"JD(U)";"0";"Graduate Professional";"41";"23870018";"3820291";"No";"KHETRIGAO";"MANIPUR";"IMPHAL EAST";"2022";"Manipur";"No Comment"
"Thokchom Lokeshwar Singh";"INC";" 1";"Post Graduate";"55";"47143367";"3522947";"Yes";"KHUNDRAKPAM";"MANIPUR";"IMPHAL EAST";"2022";"Manipur";"No Comment"
"Elangbam Sovid Singh";"Republican Party of India (Athawale)";"0";"Post Graduate";"45";"14441474";"1950493";"No";"KHUNDRAKPAM";"MANIPUR";"IMPHAL EAST";"2022";"Manipur";"No Comment"
"Thangjam Mohendro Singh";"BJP";"0";"Graduate";"64";"715391";"0";"No";"KHUNDRAKPAM";"MANIPUR";"IMPHAL EAST";"2022";"Manipur";"No Comment"
"Thangjam Shyam Singh";"SHS";"0";"12th Pass";"60";"9615000";"0";"No";"KHUNDRAKPAM";"MANIPUR";"IMPHAL EAST";"2022";"Manipur";"No Comment"
"Leishangthem Susindro Meitei";"BJP";"0";"12th Pass";"38";"39108583";"5000000";"Yes";"KHURAI";"MANIPUR";"IMPHAL EAST";"2022";"Manipur";"No Comment"
"Heisnam Subhas Singh";"Lok Janshakti Party(Ram Vilas)";"0";"10th Pass";"56";"7486094";"0";"No";"KHURAI";"MANIPUR";"IMPHAL EAST";"2022";"Manipur";"No Comment"
"Khagokpam Khamba Singh";"Republican Party of India (Athawale)";"0";"Graduate Professional";"64";"8789543";"0";"No";"KHURAI";"MANIPUR";"IMPHAL EAST";"2022";"Manipur";"No Comment"
"Khuraijam Ratankumar Singh";"NCP";"0";"Post Graduate";"67";"11855021";"0";"No";"KHURAI";"MANIPUR";"IMPHAL EAST";"2022";"Manipur";"No Comment"
"Laitonjam Jayananda Singh";"NPP";" 1";"12th Pass";"31";"23358196";"11417149";"No";"KHURAI";"MANIPUR";"IMPHAL EAST";"2022";"Manipur";"No Comment"
"R.K. Amusana Singh";"CPI";"0";"Graduate Professional";"57";"7975876";"0";"No";"KHURAI";"MANIPUR";"IMPHAL EAST";"2022";"Manipur";"No Comment"
"Toijam Lokendro Singh";"JD(U)";"0";"Graduate";"33";"2230779";"0";"No";"KHURAI";"MANIPUR";"IMPHAL EAST";"2022";"Manipur";"No Comment"
"Khongbantabam Ibomcha";"BJP";"0";"Graduate";"63";"3742368";"0";"Yes";"LAMLAI";"MANIPUR";"IMPHAL EAST";"2022";"Manipur";"No Comment"
"Achoibam Deben Singh";"INC";" 1";"Graduate";"41";"33210528";"3117603";"No";"LAMLAI";"MANIPUR";"IMPHAL EAST";"2022";"Manipur";"No Comment"
"Kshetrimayum Biren Singh";"JD(U)";"0";"10th Pass";"60";"161001819";"627865";"No";"LAMLAI";"MANIPUR";"IMPHAL EAST";"2022";"Manipur";"No Comment"
"Mongjam Poireihenba Meet";"Republican Party of India (Athawale)";" 6";"Graduate";"35";"7829065";"1324000";"No";"LAMLAI";"MANIPUR";"IMPHAL EAST";"2022";"Manipur";"No Comment"
"Sapam Kangleipal Meit";"IND";" 24";"Graduate";"40";"34975";"0";"No";"LAMLAI";"MANIPUR";"IMPHAL EAST";"2022";"Manipur";"No Comment"
"Thongam Biswajit Singh";"BJP";"0";"Graduate";"46";"42533844";"3099150";"Yes";"THONGJU";"MANIPUR";"IMPHAL EAST";"2022";"Manipur";"No Comment"
"Sanglakpam Preshyojit Sharma";"JD(U)";" 1";"Graduate";"37";"58525718";"15849642";"No";"THONGJU";"MANIPUR";"IMPHAL EAST";"2022";"Manipur";"No Comment"
"Seram Neken Singh";"INC";"0";"Graduate";"47";"2060143";"143714";"No";"THONGJU";"MANIPUR";"IMPHAL EAST";"2022";"Manipur";"No Comment"
"Thangjam Arunkumar";"JD(U)";"0";"Graduate Professional";"54";"29058589";"16998606";"Yes";"WANGKHEI";"MANIPUR";"IMPHAL EAST";"2022";"Manipur";"No Comment"
"Okram Henry";"BJP";" 12";"12th Pass";"37";"79948596";"6389726";"No";"WANGKHEI";"MANIPUR";"IMPHAL EAST";"2022";"Manipur";"No Comment"
"Rajkumar Priyobarta Singh";"INC";"0";"Graduate";"47";"3260395";"3000000";"No";"WANGKHEI";"MANIPUR";"IMPHAL EAST";"2022";"Manipur";"No Comment"
"Yumkham Erabot Singh";"NPP";"0";"Post Graduate";"82";"20198624";"3000000";"No";"WANGKHEI";"MANIPUR";"IMPHAL EAST";"2022";"Manipur";"No Comment"
"Thokchom Satyabrata Singh";"BJP";"0";"Post Graduate";"47";"7423967";"0";"Yes";"YAISKUL";"MANIPUR";"IMPHAL EAST";"2022";"Manipur";"No Comment"
"Huidrom Vikramjit Singh";"NPP";"0";"12th Pass";"57";"113250481";"1721913";"No";"YAISKUL";"MANIPUR";"IMPHAL EAST";"2022";"Manipur";"No Comment"
"Ningombam Helendro Singh";"INC";"0";"Post Graduate";"48";"9279006";"0";"No";"YAISKUL";"MANIPUR";"IMPHAL EAST";"2022";"Manipur";"No Comment"
"Rajkumar Suraj Singh";"SHS";"0";"Post Graduate";"49";"8449839";"0";"No";"YAISKUL";"MANIPUR";"IMPHAL EAST";"2022";"Manipur";"No Comment"
"Thounaojam Brinda";"JD(U)";" 4";"Graduate Professional";"43";"4437493";"1182758";"No";"YAISKUL";"MANIPUR";"IMPHAL EAST";"2022";"Manipur";"No Comment"
"Sapam Nishikant Singh";"IND";" 1";"Graduate";"57";"293105380";"24808642";"Yes";"KEISAMTHONG";"MANIPUR";"IMPHAL WEST";"2022";"Manipur";"No Comment"
"Aribam Pramodini Dev";"INC";"0";"Graduate";"77";"48149";"0";"No";"KEISAMTHONG";"MANIPUR";"IMPHAL WEST";"2022";"Manipur";"No Comment"
"Elangbam Samuel Johnso";"BJP";"0";"Post Graduate";"47";"618615";"0";"No";"KEISAMTHONG";"MANIPUR";"IMPHAL WEST";"2022";"Manipur";"No Comment"
"Langpoklakpam Jayanta Kumar Singh";"NPP";"0";"Post Graduate";"59";"10822995";"12608189";"No";"KEISAMTHONG";"MANIPUR";"IMPHAL WEST";"2022";"Manipur";"No Comment"
"Maheshwar Thounaojam";"Republican Party of India (Athawale)";"0";"Graduate Professional";"30";"5390305";"1720000";"No";"KEISAMTHONG";"MANIPUR";"IMPHAL WEST";"2022";"Manipur";"No Comment"
"Dr. Sapam Ranjan Singh";"BJP";"0";"Post Graduate";"49";"30336745";"4289237";"Yes";"KONTHOUJAM";"MANIPUR";"IMPHAL WEST";"2022";"Manipur";"No Comment"
"Khoirom Binarani Dev";"NCP";"0";"Graduate";"44";"3090250";"714771";"No";"KONTHOUJAM";"MANIPUR";"IMPHAL WEST";"2022";"Manipur";"No Comment"
"Konthoujam Sharat Singh";"NPP";"0";"Graduate Professional";"58";"2902743";"389621";"No";"KONTHOUJAM";"MANIPUR";"IMPHAL WEST";"2022";"Manipur";"No Comment"
"Laishram Nando Singh";"INC";"0";"Graduate";"40";"560153";"0";"No";"KONTHOUJAM";"MANIPUR";"IMPHAL WEST";"2022";"Manipur";"No Comment"
"Nongmaithem Herojit Singh";"JD(U)";" 1";"Graduate";"43";"16277623";"0";"No";"KONTHOUJAM";"MANIPUR";"IMPHAL WEST";"2022";"Manipur";"No Comment"
"Sorokhaibam Rajen Singh";"BJP";" 1";"Graduate";"57";"41393826";"0";"Yes";"LAMSANG";"MANIPUR";"IMPHAL WEST";"2022";"Manipur";"No Comment"
"Arambam Karamjit Singh";"IND";"0";"Post Graduate";"43";"7879472";"204782";"No";"LAMSANG";"MANIPUR";"IMPHAL WEST";"2022";"Manipur";"No Comment"
"Khundrakpam Kanba Meit";"JD(U)";" 1";"10th Pass";"46";"15300000";"850000";"No";"LAMSANG";"MANIPUR";"IMPHAL WEST";"2022";"Manipur";"No Comment"
"Likmabam Manibabu Singh";"INC";"0";"Graduate";"60";"12336405";"141152";"No";"LAMSANG";"MANIPUR";"IMPHAL WEST";"2022";"Manipur";"No Comment"
"Pukhrambam Sumati Dev";"NPP";"0";"Post Graduate";"63";"4178444";"0";"No";"LAMSANG";"MANIPUR";"IMPHAL WEST";"2022";"Manipur";"No Comment"
"Karam Shyam";"BJP";" 1";"Graduate Professional";"59";"25361077";"6643366";"Yes";"LANGTHABAL";"MANIPUR";"IMPHAL WEST";"2022";"Manipur";"No Comment"
"Hijam Somarendro Singh";"IND";"0";"Graduate Professional";"57";"523353";"0";"No";"LANGTHABAL";"MANIPUR";"IMPHAL WEST";"2022";"Manipur";"No Comment"
"Karam Nabakishor Singh";"NPP";"0";"Graduate Professional";"59";"15716736";"516974";"No";"LANGTHABAL";"MANIPUR";"IMPHAL WEST";"2022";"Manipur";"No Comment"
"Okram Joy Singh";"INC";"0";"Graduate Professional";"80";"6450000";"0";"No";"LANGTHABAL";"MANIPUR";"IMPHAL WEST";"2022";"Manipur";"No Comment"
"Kongkham Robindro Singh";"BJP";"0";"Post Graduate";"34";"22379165";"5035413";"Yes";"MAYANG IMPHAL";"MANIPUR";"IMPHAL WEST";"2022";"Manipur";"No Comment"
"Dr. Khumujam Ratankumar Singh";"INC";" 1";"Doctorate";"58";"30189702";"5178564";"No";"MAYANG IMPHAL";"MANIPUR";"IMPHAL WEST";"2022";"Manipur";"No Comment"
"Urikhimbam Ramesh Singh";"NPP";"0";"Graduate";"47";"120849335";"10271000";"No";"MAYANG IMPHAL";"MANIPUR";"IMPHAL WEST";"2022";"Manipur";"No Comment"
"Sagolshem Kebi Devi";"BJP";"0";"10th Pass";"32";"63552175";"18085949";"Yes";"NAORIA PAKHANGLAKPA";"MANIPUR";"IMPHAL WEST";"2022";"Manipur";"No Comment"
"Konthoujam Manoranjan Singh";"JD(U)";"0";"Post Graduate";"66";"7604923";"0";"No";"NAORIA PAKHANGLAKPA";"MANIPUR";"IMPHAL WEST";"2022";"Manipur";"No Comment"
"Soibam Subhaschandra Singh";"NPP";"0";"Others";"55";"13770326";"1250100";"No";"NAORIA PAKHANGLAKPA";"MANIPUR";"IMPHAL WEST";"2022";"Manipur";"No Comment"
"Soraisham Manaoton Singh";"INC";"0";"Post Graduate";"53";"2406797";"0";"No";"NAORIA PAKHANGLAKPA";"MANIPUR";"IMPHAL WEST";"2022";"Manipur";"No Comment"
"Sapam Kunjakeswor (Keba) Singh";"BJP";" 1";"Graduate";"63";"2343487";"3275166";"Yes";"PATSOI";"MANIPUR";"IMPHAL WEST";"2022";"Manipur";"No Comment"
"Akoijam Mirabai Dev";"INC";" 1";"Graduate Professional";"57";"45416667";"2333600";"No";"PATSOI";"MANIPUR";"IMPHAL WEST";"2022";"Manipur";"No Comment"
"R.K. Rameshwar Singh";"NPP";"0";"Graduate";"52";"74209434";"5852180";"No";"PATSOI";"MANIPUR";"IMPHAL WEST";"2022";"Manipur";"No Comment"
"akambam Ibomcha Singh";"JD(U)";"0";"Graduate";"54";"2170100";"0";"No";"PATSOI";"MANIPUR";"IMPHAL WEST";"2022";"Manipur";"No Comment"
"Rajkumar Imo Singh";"BJP";"0";"Post Graduate";"45";"72414938";"8389833";"Yes";"SAGOLBAND";"MANIPUR";"IMPHAL WEST";"2022";"Manipur";"No Comment"
"Dr. Khwairakpam Loken Singh";"JD(U)";"0";"Doctorate";"59";"35875047";"2896028";"No";"SAGOLBAND";"MANIPUR";"IMPHAL WEST";"2022";"Manipur";"No Comment"
"Moirangthem Momo Singh";"INC";"0";"Others";"47";"31773996";"9236614";"No";"SAGOLBAND";"MANIPUR";"IMPHAL WEST";"2022";"Manipur";"No Comment"
"Heikham Dingo Singh";"BJP";"0";"Graduate";"43";"15807143";"3784951";"Yes";"SEKMAI (SC)";"MANIPUR";"IMPHAL WEST";"2022";"Manipur";"No Comment"
"Ayangbam Oken Singh";"NPP";"0";"Graduate";"51";"11312110";"73815";"No";"SEKMAI (SC)";"MANIPUR";"IMPHAL WEST";"2022";"Manipur";"No Comment"
"Khaidem Ranjit Singh";"SHS";"0";"10th Pass";"46";"271152";"0";"No";"SEKMAI (SC)";"MANIPUR";"IMPHAL WEST";"2022";"Manipur";"No Comment"
"Khwairakpam Devendro Singh";"JD(U)";"0";"Post Graduate";"58";"10969117";"538952";"No";"SEKMAI (SC)";"MANIPUR";"IMPHAL WEST";"2022";"Manipur";"No Comment"
"Khwairakpam Robin Singh";"IND";" 4";"Graduate";"35";"3545097";"0";"No";"SEKMAI (SC)";"MANIPUR";"IMPHAL WEST";"2022";"Manipur";"No Comment"
"Maharabam Anita Dev";"IND";"0";"Graduate Professional";"49";"834820";"0";"No";"SEKMAI (SC)";"MANIPUR";"IMPHAL WEST";"2022";"Manipur";"No Comment"
"Ningthoujam Biren Singh";"INC";"0";"Graduate Professional";"59";"26912211";"1325000";"No";"SEKMAI (SC)";"MANIPUR";"IMPHAL WEST";"2022";"Manipur";"No Comment"
"Ningthoujam Popilal Singh";"NCP";" 1";"Graduate";"26";"0";"0";"No";"SEKMAI (SC)";"MANIPUR";"IMPHAL WEST";"2022";"Manipur";"No Comment"
"Yumnam Khemchand Singh";"BJP";"0";"10th Pass";"58";"23855578";"5900002";"Yes";"SINGJAMEI";"MANIPUR";"IMPHAL WEST";"2022";"Manipur";"No Comment"
