"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"District";"Year";"House";"Comment"
"Mama Natung";"BJP";"0";"10th Pass";"52";"272033716";"53679684";"No";"SEPPA WEST (ST)";"ARUNACHAL PRADESH";"EAST KAMENG";"2024";"Arunachal Pradesh";"No Comment"
"Tani Loffa";"National Peoples Party";"0";"12th Pass";"58";"22807127";"4643302";"No";"SEPPA WEST (ST)";"ARUNACHAL PRADESH";"EAST KAMENG";"2024";"Arunachal Pradesh";"No Comment"
"Lombo Tayeng";"BJP";"0";"Graduate";"60";"1713734563";"111736858";"No";"MEBO (ST)";"ARUNACHAL PRADESH";"EAST SIANG";"2024";"Arunachal Pradesh";"No Comment"
"Oken Tayeng";"Peoples Party of Arunachal";"0";"Graduate";"51";"120458058";"4297740";"No";"MEBO (ST)";"ARUNACHAL PRADESH";"EAST SIANG";"2024";"Arunachal Pradesh";"No Comment"
"Shoney Pert";"IND";"0";"12th Pass";"44";"6026969";"0";"No";"MEBO (ST)";"ARUNACHAL PRADESH";"EAST SIANG";"2024";"Arunachal Pradesh";"No Comment"
"Kaling Moyong";"BJP";"0";"12th Pass";"53";"118672486";"0";"No";"PASIGHAT EAST (ST)";"ARUNACHAL PRADESH";"EAST SIANG";"2024";"Arunachal Pradesh";"No Comment"
"Tapi Darang";"National Peoples Party";"0";"Graduate Professional";"62";"202227512";"552925";"No";"PASIGHAT EAST (ST)";"ARUNACHAL PRADESH";"EAST SIANG";"2024";"Arunachal Pradesh";"No Comment"
"Kalen Taying";"Arunachal Democratic Party";"0";"Graduate";"38";"19346127";"0";"No";"PASIGHAT WEST (ST)";"ARUNACHAL PRADESH";"EAST SIANG";"2024";"Arunachal Pradesh";"No Comment"
"Ninong Ering";"BJP";"0";"Graduate";"65";"79075000";"900000";"No";"PASIGHAT WEST (ST)";"ARUNACHAL PRADESH";"EAST SIANG";"2024";"Arunachal Pradesh";"No Comment"
"Taka Muang";"IND";"0";"5th Pass";"43";"1182027";"0";"No";"PASIGHAT WEST (ST)";"ARUNACHAL PRADESH";"EAST SIANG";"2024";"Arunachal Pradesh";"No Comment"
"Tapyam Pada";"NCP";"0";"Graduate";"62";"102653913";"3747000";"No";"PASIGHAT WEST (ST)";"ARUNACHAL PRADESH";"EAST SIANG";"2024";"Arunachal Pradesh";"No Comment"
"Ajay Murtem";"National Peoples Party";"0";"Graduate Professional";"47";"205981002";"0";"No";"RAGA (ST)";"ARUNACHAL PRADESH";"KAMLE";"2024";"Arunachal Pradesh";"No Comment"
"Rotom Teb";"BJP";" 1";"Graduate Professional";"59";"107110887";"0";"No";"RAGA (ST)";"ARUNACHAL PRADESH";"KAMLE";"2024";"Arunachal Pradesh";"No Comment"
"Balo Raja";"BJP";"0";"Graduate";"54";"213490416";"6036402";"No";"PALIN (ST)";"ARUNACHAL PRADESH";"KRA-DAADI";"2024";"Arunachal Pradesh";"No Comment"
"Mayu Taring";"National Peoples Party";"0";"Post Graduate";"39";"1120658217";"16325386";"No";"PALIN (ST)";"ARUNACHAL PRADESH";"KRA-DAADI";"2024";"Arunachal Pradesh";"No Comment"
"Tarh Johny";"INC";"0";"Graduate";"35";"1451000";"0";"No";"PALIN (ST)";"ARUNACHAL PRADESH";"KRA-DAADI";"2024";"Arunachal Pradesh";"No Comment"
"Jikke Tako";"BJP";"0";"Post Graduate";"42";"44930380";"0";"No";"TALI (ST)";"ARUNACHAL PRADESH";"KRA-DAADI";"2024";"Arunachal Pradesh";"No Comment"
"Kahfa Bengia";"Peoples Party of Arunachal";"0";"10th Pass";"59";"94323300";"0";"No";"KOLORIANG (ST)";"ARUNACHAL PRADESH";"KURUNG KUMEY";"2024";"Arunachal Pradesh";"No Comment"
"Pani Taram";"BJP";" 3";"Graduate";"49";"9092313";"0";"No";"KOLORIANG (ST)";"ARUNACHAL PRADESH";"KURUNG KUMEY";"2024";"Arunachal Pradesh";"No Comment"
"Tadar Mangku";"Peoples Party of Arunachal";"0";"Graduate Professional";"53";"418471165";"27650364";"No";"NYAPIN (ST)";"ARUNACHAL PRADESH";"KURUNG KUMEY";"2024";"Arunachal Pradesh";"No Comment"
"Tai Nikio";"BJP";" 5";"10th Pass";"54";"286227899";"0";"No";"NYAPIN (ST)";"ARUNACHAL PRADESH";"KURUNG KUMEY";"2024";"Arunachal Pradesh";"No Comment"
"Gokar Basa";"National Peoples Party";"0";"Graduate";"37";"22421927";"0";"No";"BASAR (ST)";"ARUNACHAL PRADESH";"LEPA RADA";"2024";"Arunachal Pradesh";"No Comment"
"Nyabi Jini Dirch";"BJP";"0";"Graduate";"47";"352493325";"0";"No";"BASAR (ST)";"ARUNACHAL PRADESH";"LEPA RADA";"2024";"Arunachal Pradesh";"No Comment"
"Badang Tayang";"IND";"0";"Graduate";"43";"28918815";"3746181";"No";"TEZU (ST)";"ARUNACHAL PRADESH";"LOHIT";"2024";"Arunachal Pradesh";"No Comment"
"Dr. Mohesh Cha";"BJP";" 1";"Post Graduate";"51";"25868279";"0";"No";"TEZU (ST)";"ARUNACHAL PRADESH";"LOHIT";"2024";"Arunachal Pradesh";"No Comment"
"Jeremai Krong";"INC";"0";"Graduate";"38";"1327371";"334939";"No";"TEZU (ST)";"ARUNACHAL PRADESH";"LOHIT";"2024";"Arunachal Pradesh";"No Comment"
"Karikho K";"National Peoples Party";"0";"Graduate";"50";"417237109";"12212430";"No";"TEZU (ST)";"ARUNACHAL PRADESH";"LOHIT";"2024";"Arunachal Pradesh";"No Comment"
"Gabriel Denwang Wangsu";"BJP";"0";"Graduate";"51";"16573667";"0";"No";"KANUBARI (ST)";"ARUNACHAL PRADESH";"LONGDING";"2024";"Arunachal Pradesh";"No Comment"
"Nokchai Boham";"Peoples Party of Arunachal";"0";"Graduate";"36";"21001861";"0";"No";"KANUBARI (ST)";"ARUNACHAL PRADESH";"LONGDING";"2024";"Arunachal Pradesh";"No Comment"
"Panjam Wangsa";"National Peoples Party";"0";"Graduate";"44";"11599293";"0";"No";"KANUBARI (ST)";"ARUNACHAL PRADESH";"LONGDING";"2024";"Arunachal Pradesh";"No Comment"
"Sompha Wangsa";"INC";"0";"8th Pass";"56";"39635500";"692614";"No";"KANUBARI (ST)";"ARUNACHAL PRADESH";"LONGDING";"2024";"Arunachal Pradesh";"No Comment"
"Tanpho Wangnaw";"BJP";"0";"Graduate";"58";"28467956";"2842200";"No";"LONGDING-PUMAO (ST)";"ARUNACHAL PRADESH";"LONGDING";"2024";"Arunachal Pradesh";"No Comment"
"Thangwang Wangham";"National Peoples Party";" 1";"Graduate";"54";"183791408";"3539332";"No";"LONGDING-PUMAO (ST)";"ARUNACHAL PRADESH";"LONGDING";"2024";"Arunachal Pradesh";"No Comment"
"Holai Wangsa";"IND";"0";"Graduate Professional";"42";"1321200";"0";"No";"PONGCHAO-WAKKA (ST)";"ARUNACHAL PRADESH";"LONGDING";"2024";"Arunachal Pradesh";"No Comment"
"Honchun Ngandam";"BJP";"0";"Graduate";"58";"166621301";"0";"No";"PONGCHAO-WAKKA (ST)";"ARUNACHAL PRADESH";"LONGDING";"2024";"Arunachal Pradesh";"No Comment"
"Puinnyo Apum";"BJP";"0";"10th Pass";"53";"156658226";"2261253";"No";"DAMBUK (ST)";"ARUNACHAL PRADESH";"LOWER DIBANG VALLEY";"2024";"Arunachal Pradesh";"No Comment"
"Raju Tayeng";"Peoples Party of Arunachal";"0";"Graduate";"60";"132002652";"2800000";"No";"DAMBUK (ST)";"ARUNACHAL PRADESH";"LOWER DIBANG VALLEY";"2024";"Arunachal Pradesh";"No Comment"
"Tobing Lego";"INC";" 1";"Others";"44";"16501868";"0";"No";"DAMBUK (ST)";"ARUNACHAL PRADESH";"LOWER DIBANG VALLEY";"2024";"Arunachal Pradesh";"No Comment"
"Vijay Pert";"IND";"0";"Post Graduate";"52";"7468000";"0";"No";"DAMBUK (ST)";"ARUNACHAL PRADESH";"LOWER DIBANG VALLEY";"2024";"Arunachal Pradesh";"No Comment"
"Mutchu Mith";"BJP";"0";"Graduate";"45";"102882544";"0";"No";"ROING (ST)";"ARUNACHAL PRADESH";"LOWER DIBANG VALLEY";"2024";"Arunachal Pradesh";"No Comment"
"Kardo Nyigyo";"BJP";" 1";"10th Pass";"50";"212090102";"0";"No";"LIKABALI (ST)";"ARUNACHAL PRADESH";"LOWER SIANG";"2024";"Arunachal Pradesh";"No Comment"
"Moli Riba";"IND";"0";"Graduate Professional";"38";"78472520";"10573459";"No";"LIKABALI (ST)";"ARUNACHAL PRADESH";"LOWER SIANG";"2024";"Arunachal Pradesh";"No Comment"
"Gegong Apang";"Arunachal Democratic Party";"0";"Graduate";"77";"143240940";"0";"No";"NARI-KOYU (ST)";"ARUNACHAL PRADESH";"LOWER SIANG";"2024";"Arunachal Pradesh";"No Comment"
"Tojir Kadu";"BJP";" 1";"Graduate";"55";"109625800";"0";"No";"NARI-KOYU (ST)";"ARUNACHAL PRADESH";"LOWER SIANG";"2024";"Arunachal Pradesh";"No Comment"
"Taba Ted";"BJP";"0";"Graduate Professional";"60";"192580349";"29037637";"No";"YACHULI (ST)";"ARUNACHAL PRADESH";"LOWER SUBANSIRI";"2024";"Arunachal Pradesh";"No Comment"
"Toko Tatung";"NCP";"0";"Graduate";"47";"575447336";"98365496";"No";"YACHULI (ST)";"ARUNACHAL PRADESH";"LOWER SUBANSIRI";"2024";"Arunachal Pradesh";"No Comment"
"Hage Appa";"BJP";"0";"Graduate Professional";"62";"217740085";"0";"No";"ZIRO-HAPOLI (ST)";"ARUNACHAL PRADESH";"LOWER SUBANSIRI";"2024";"Arunachal Pradesh";"No Comment"
"Chowna M";"BJP";"0";"Graduate";"73";"1262014009";"59746062";"No";"CHOWKHAM (ST)";"ARUNACHAL PRADESH";"NAMSAI";"2024";"Arunachal Pradesh";"No Comment"
"Chow Sujana Namchoom";"BJP";" 1";"Graduate";"46";"231843825";"3086754";"No";"LEKANG (ST)";"ARUNACHAL PRADESH";"NAMSAI";"2024";"Arunachal Pradesh";"No Comment"
"Haren Tal";"Arunachal Democratic Party";"0";"10th Pass";"38";"1700000";"0";"No";"LEKANG (ST)";"ARUNACHAL PRADESH";"NAMSAI";"2024";"Arunachal Pradesh";"No Comment"
"Likha So";"NCP";" 4";"Illiterate";"43";"115401178";"7959789";"No";"LEKANG (ST)";"ARUNACHAL PRADESH";"NAMSAI";"2024";"Arunachal Pradesh";"No Comment"
"Moneswar Dangg";"IND";"0";"Illiterate";"63";"9532855";"0";"No";"LEKANG (ST)";"ARUNACHAL PRADESH";"NAMSAI";"2024";"Arunachal Pradesh";"No Comment"
"Tana Tamar Tara";"INC";" 6";"Graduate";"31";"101566500";"0";"No";"LEKANG (ST)";"ARUNACHAL PRADESH";"NAMSAI";"2024";"Arunachal Pradesh";"No Comment"
"Chau Zingnu Namchoom";"BJP";"0";"Graduate";"47";"681129994";"52795667";"No";"NAMSAI (ST)";"ARUNACHAL PRADESH";"NAMSAI";"2024";"Arunachal Pradesh";"No Comment"
"Likha Saaya";"NCP";" 2";"Graduate";"49";"1178336451";"97908256";"No";"NAMSAI (ST)";"ARUNACHAL PRADESH";"NAMSAI";"2024";"Arunachal Pradesh";"No Comment"
"Biyuram Wahg";"BJP";"0";"10th Pass";"59";"165810466";"0";"No";"PAKKE-KASANG (ST)";"ARUNACHAL PRADESH";"PAKKE-KESSANG";"2024";"Arunachal Pradesh";"No Comment"
"Dongli Gollo";"Lok Janshakti Party(Ram Vilas)";"0";"Post Graduate";"33";"233056458";"2730474";"No";"PAKKE-KASANG (ST)";"ARUNACHAL PRADESH";"PAKKE-KESSANG";"2024";"Arunachal Pradesh";"No Comment"
"Gollo Yapung Tana";"INC";"0";"10th Pass";"45";"1252017";"0";"No";"PAKKE-KASANG (ST)";"ARUNACHAL PRADESH";"PAKKE-KESSANG";"2024";"Arunachal Pradesh";"No Comment"
"Techi Hemu";"NCP";"0";"12th Pass";"56";"259711826";"750000";"No";"PAKKE-KASANG (ST)";"ARUNACHAL PRADESH";"PAKKE-KESSANG";"2024";"Arunachal Pradesh";"No Comment"
"Nabam Tado";"INC";"0";"10th Pass";"39";"12650000";"3600000";"No";"DOIMUKH (ST)";"ARUNACHAL PRADESH";"PAPUM PARE";"2024";"Arunachal Pradesh";"No Comment"
"Nabam Vivek";"Peoples Party of Arunachal";"0";"Post Graduate";"51";"86138500";"24300000";"No";"DOIMUKH (ST)";"ARUNACHAL PRADESH";"PAPUM PARE";"2024";"Arunachal Pradesh";"No Comment"
"Tana Hali Tara";"BJP";"0";"10th Pass";"56";"827961000";"0";"No";"DOIMUKH (ST)";"ARUNACHAL PRADESH";"PAPUM PARE";"2024";"Arunachal Pradesh";"No Comment"
"Techi Kaso";"BJP";"0";"Illiterate";"66";"458597010";"0";"No";"ITANAGAR (ST)";"ARUNACHAL PRADESH";"PAPUM PARE";"2024";"Arunachal Pradesh";"No Comment"
"Aju Chij";"NCP";"0";"Graduate";"34";"599249";"0";"No";"MECHUKA (ST)";"ARUNACHAL PRADESH";"SHI YOMI";"2024";"Arunachal Pradesh";"No Comment"
"Pasang Dorjee Sona";"BJP";"0";"Graduate Professional";"52";"40352392";"0";"No";"MECHUKA (ST)";"ARUNACHAL PRADESH";"SHI YOMI";"2024";"Arunachal Pradesh";"No Comment"
"Ojing Tasing";"BJP";" 3";"Graduate";"44";"52931930";"0";"No";"PANGIN (ST)";"ARUNACHAL PRADESH";"SIANG";"2024";"Arunachal Pradesh";"No Comment"
"Takku Jerang";"INC";" 2";"12th Pass";"45";"21442925";"2288000";"No";"PANGIN (ST)";"ARUNACHAL PRADESH";"SIANG";"2024";"Arunachal Pradesh";"No Comment"
"Tamo Taggu";"National Peoples Party";"0";"Graduate";"41";"4166505";"661881";"No";"PANGIN (ST)";"ARUNACHAL PRADESH";"SIANG";"2024";"Arunachal Pradesh";"No Comment"
"Tapang Taloh";"NCP";"0";"Graduate";"60";"76986813";"0";"No";"PANGIN (ST)";"ARUNACHAL PRADESH";"SIANG";"2024";"Arunachal Pradesh";"No Comment"
"Tahan Mibang";"NCP";"0";"12th Pass";"44";"10713706";"1255800";"No";"RUMGONG (ST)";"ARUNACHAL PRADESH";"SIANG";"2024";"Arunachal Pradesh";"No Comment"
"Taja Bonung";"National Peoples Party";"0";"Graduate Professional";"41";"51759356";"0";"No";"RUMGONG (ST)";"ARUNACHAL PRADESH";"SIANG";"2024";"Arunachal Pradesh";"No Comment"
"Talem Taboh";"BJP";"0";"12th Pass";"56";"27282000";"0";"No";"RUMGONG (ST)";"ARUNACHAL PRADESH";"SIANG";"2024";"Arunachal Pradesh";"No Comment"
"Taling Yaying";"INC";" 1";"Graduate";"57";"16100000";"0";"No";"RUMGONG (ST)";"ARUNACHAL PRADESH";"SIANG";"2024";"Arunachal Pradesh";"No Comment"
"Jampa Thirnly Kunkhap";"INC";"0";"Doctorate";"38";"1074977";"0";"No";"LUMLA (ST)";"ARUNACHAL PRADESH";"TAWANG";"2024";"Arunachal Pradesh";"No Comment"
"Tsering Lhamu";"BJP";"0";"Post Graduate";"50";"818045651";"3508786";"No";"LUMLA (ST)";"ARUNACHAL PRADESH";"TAWANG";"2024";"Arunachal Pradesh";"No Comment"
"Pema Khandu";"BJP";"0";"Graduate";"44";"3325653153";"1802763717";"No";"MUKTO (ST)";"ARUNACHAL PRADESH";"TAWANG";"2024";"Arunachal Pradesh";"No Comment"
"Namgey Tsering";"National Peoples Party";"0";"12th Pass";"42";"254242659";"3261566";"No";"TAWANG (ST)";"ARUNACHAL PRADESH";"TAWANG";"2024";"Arunachal Pradesh";"No Comment"
"Tsering Dorj";"BJP";"0";"Illiterate";"57";"108670330";"0";"No";"TAWANG (ST)";"ARUNACHAL PRADESH";"TAWANG";"2024";"Arunachal Pradesh";"No Comment"
"Honting Wangpa";"Peoples Party of Arunachal";"0";"Graduate";"33";"4000000";"0";"No";"BORDURIA-BOGAPANI (ST)";"ARUNACHAL PRADESH";"TIRAP";"2024";"Arunachal Pradesh";"No Comment"
"Jowang Hosa";"NCP";"0";"Graduate";"46";"5725278";"0";"No";"BORDURIA-BOGAPANI (ST)";"ARUNACHAL PRADESH";"TIRAP";"2024";"Arunachal Pradesh";"No Comment"
"anglin Lowangdong";"BJP";"0";"Graduate";"68";"133224473";"7052491";"No";"BORDURIA-BOGAPANI (ST)";"ARUNACHAL PRADESH";"TIRAP";"2024";"Arunachal Pradesh";"No Comment"
"Kamrang Tesia";"BJP";"0";"12th Pass";"51";"27077367";"2538158";"No";"KHONSA EAST (ST)";"ARUNACHAL PRADESH";"TIRAP";"2024";"Arunachal Pradesh";"No Comment"
"Nokju Wanghop";"National Peoples Party";"0";"12th Pass";"42";"10858821";"1004000";"No";"KHONSA EAST (ST)";"ARUNACHAL PRADESH";"TIRAP";"2024";"Arunachal Pradesh";"No Comment"
"anglam Saw";"IND";"0";"12th Pass";"55";"17837483";"0";"No";"KHONSA EAST (ST)";"ARUNACHAL PRADESH";"TIRAP";"2024";"Arunachal Pradesh";"No Comment"
"Azet Homtok";"IND";"0";"Graduate";"45";"17333062";"3422964";"No";"KHONSA WEST (ST)";"ARUNACHAL PRADESH";"TIRAP";"2024";"Arunachal Pradesh";"No Comment"
"Chakat Aboh";"BJP";"0";"12th Pass";"46";"127324358";"0";"No";"KHONSA WEST (ST)";"ARUNACHAL PRADESH";"TIRAP";"2024";"Arunachal Pradesh";"No Comment"
"Gawang Hakhu";"Peoples Party of Arunachal";"0";"12th Pass";"34";"5858000";"0";"No";"KHONSA WEST (ST)";"ARUNACHAL PRADESH";"TIRAP";"2024";"Arunachal Pradesh";"No Comment"
"Tangse Tekwa";"INC";"0";"Graduate";"59";"3913302";"1500000";"No";"KHONSA WEST (ST)";"ARUNACHAL PRADESH";"TIRAP";"2024";"Arunachal Pradesh";"No Comment"
"Yang Sen Matey";"NCP";"0";"Graduate";"28";"3186283";"0";"No";"KHONSA WEST (ST)";"ARUNACHAL PRADESH";"TIRAP";"2024";"Arunachal Pradesh";"No Comment"
"Ngonglin Bo";"NCP";"0";"12th Pass";"53";"2875276";"0";"No";"NAMSANG (ST)";"ARUNACHAL PRADESH";"TIRAP";"2024";"Arunachal Pradesh";"No Comment"
"angki Lowang";"BJP";"0";"Post Graduate";"61";"176962568";"0";"No";"NAMSANG (ST)";"ARUNACHAL PRADESH";"TIRAP";"2024";"Arunachal Pradesh";"No Comment"
"Olom Panyang";"BJP";"0";"Graduate";"57";"140664970";"37500000";"No";"MARIYANG-GEKU (ST)";"ARUNACHAL PRADESH";"UPPER SIANG";"2024";"Arunachal Pradesh";"No Comment"
"Oni Panyang";"National Peoples Party";"0";"Graduate";"47";"120435598";"32149090";"No";"MARIYANG-GEKU (ST)";"ARUNACHAL PRADESH";"UPPER SIANG";"2024";"Arunachal Pradesh";"No Comment"
"Alo Libang";"BJP";"0";"Graduate";"60";"80705177";"1000000";"No";"TUTING-YINGKIONG (ST)";"ARUNACHAL PRADESH";"UPPER SIANG";"2024";"Arunachal Pradesh";"No Comment"
"Nobeng Burang";"Peoples Party of Arunachal";"0";"Graduate";"60";"12912000";"0";"No";"TUTING-YINGKIONG (ST)";"ARUNACHAL PRADESH";"UPPER SIANG";"2024";"Arunachal Pradesh";"No Comment"
"Dikto Yeka";"National Peoples Party";"0";"10th Pass";"37";"6288429";"0";"No";"DAPORIJO (ST)";"ARUNACHAL PRADESH";"UPPER SUBANSIRI";"2024";"Arunachal Pradesh";"No Comment"
"Reri Kirbe Dulom";"INC";"0";"Graduate";"36";"81128500";"300000";"No";"DAPORIJO (ST)";"ARUNACHAL PRADESH";"UPPER SUBANSIRI";"2024";"Arunachal Pradesh";"No Comment"
"Taniya Sok";"BJP";"0";"Graduate Professional";"58";"181383416";"0";"No";"DAPORIJO (ST)";"ARUNACHAL PRADESH";"UPPER SUBANSIRI";"2024";"Arunachal Pradesh";"No Comment"
"Rode Bu";"BJP";" 2";"10th Pass";"52";"19913051";"2077642";"No";"DUMPORIJO (ST)";"ARUNACHAL PRADESH";"UPPER SUBANSIRI";"2024";"Arunachal Pradesh";"No Comment"
"Tabe Do";"National Peoples Party";"0";"Graduate Professional";"59";"165854574";"0";"No";"DUMPORIJO (ST)";"ARUNACHAL PRADESH";"UPPER SUBANSIRI";"2024";"Arunachal Pradesh";"No Comment"
"Nakap Nalo";"BJP";"0";"Post Graduate";"49";"47104163";"0";"No";"NACHO (ST)";"ARUNACHAL PRADESH";"UPPER SUBANSIRI";"2024";"Arunachal Pradesh";"No Comment"
"Tanga Byaling";"INC";"0";"Illiterate";"76";"504891899";"423086";"No";"NACHO (ST)";"ARUNACHAL PRADESH";"UPPER SUBANSIRI";"2024";"Arunachal Pradesh";"No Comment"
"Nyato Dukam";"BJP";"0";"Graduate";"58";"50412091";"4800000";"No";"TALIHA (ST)";"ARUNACHAL PRADESH";"UPPER SUBANSIRI";"2024";"Arunachal Pradesh";"No Comment"
"Dongru Siongju";"BJP";"0";"12th Pass";"55";"66355560";"0";"No";"BOMDILA (ST)";"ARUNACHAL PRADESH";"WEST KAMENG";"2024";"Arunachal Pradesh";"No Comment"
"Phurpa Tsering";"BJP";"0";"12th Pass";"53";"215691158";"4368306";"No";"DIRANG (ST)";"ARUNACHAL PRADESH";"WEST KAMENG";"2024";"Arunachal Pradesh";"No Comment"
"Yeshi Tsewang";"National Peoples Party";" 1";"10th Pass";"48";"431778631";"448991132";"No";"DIRANG (ST)";"ARUNACHAL PRADESH";"WEST KAMENG";"2024";"Arunachal Pradesh";"No Comment"
"Tseten Chombay K";"BJP";"0";"Graduate";"40";"195882334";"2066134";"No";"KALAKTANG (ST)";"ARUNACHAL PRADESH";"WEST KAMENG";"2024";"Arunachal Pradesh";"No Comment"
"angdi Dorjee Khrimey";"NCP";"0";"Graduate";"45";"38629742";"8500000";"No";"KALAKTANG (ST)";"ARUNACHAL PRADESH";"WEST KAMENG";"2024";"Arunachal Pradesh";"No Comment"
"Kumsi Sidisow";"BJP";" 1";"Graduate";"42";"63696369";"0";"No";"THRIZINO-BURAGAON (ST)";"ARUNACHAL PRADESH";"WEST KAMENG";"2024";"Arunachal Pradesh";"No Comment"
