"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"District";"Year";"House";"Comment"
"Inder Dutt Lakhanpal";"INC";" 1";"Graduate";"60";"74343640";"21042749";"Yes";"BARSAR";"HIMACHAL PRADESH";"HAMIRPUR";"2022";"Himachal Pradesh";"No Comment"
"Gulsha";"AAP";"0";"10th Pass";"50";"6715000";"890000";"No";"BARSAR";"HIMACHAL PRADESH";"HAMIRPUR";"2022";"Himachal Pradesh";"No Comment"
"Maya Sharma";"BJP";"0";"10th Pass";"53";"67796831";"2943358";"No";"BARSAR";"HIMACHAL PRADESH";"HAMIRPUR";"2022";"Himachal Pradesh";"No Comment"
"Naresh Kuma";"Rashtriya Devbhumi Party";"0";"8th Pass";"43";"2350000";"1100000";"No";"BARSAR";"HIMACHAL PRADESH";"HAMIRPUR";"2022";"Himachal Pradesh";"No Comment"
"Paramjit Singh";"Himachal Jan Kranti Party";"0";"Graduate";"35";"511000";"287000";"No";"BARSAR";"HIMACHAL PRADESH";"HAMIRPUR";"2022";"Himachal Pradesh";"No Comment"
"Rattan Chand Katoch";"BSP";"0";"10th Pass";"64";"9840000";"800000";"No";"BARSAR";"HIMACHAL PRADESH";"HAMIRPUR";"2022";"Himachal Pradesh";"No Comment"
"Sanjeev Kuma";"IND";"0";"12th Pass";"52";"4309000";"574676";"No";"BARSAR";"HIMACHAL PRADESH";"HAMIRPUR";"2022";"Himachal Pradesh";"No Comment"
"Suresh Kumar";"INC";"0";"Post Graduate";"55";"7130000";"0";"Yes";"BHORANJ (SC)";"HIMACHAL PRADESH";"HAMIRPUR";"2022";"Himachal Pradesh";"No Comment"
"Dr. Anil Dhima";"BJP";"0";"Graduate Professional";"59";"31813238";"0";"No";"BHORANJ (SC)";"HIMACHAL PRADESH";"HAMIRPUR";"2022";"Himachal Pradesh";"No Comment"
"Jarnail Singh";"BSP";"0";"12th Pass";"63";"10568376";"0";"No";"BHORANJ (SC)";"HIMACHAL PRADESH";"HAMIRPUR";"2022";"Himachal Pradesh";"No Comment"
"Pawan Kuma";"IND";"0";"12th Pass";"48";"820000";"0";"No";"BHORANJ (SC)";"HIMACHAL PRADESH";"HAMIRPUR";"2022";"Himachal Pradesh";"No Comment"
"Rajni Kaushal";"AAP";"0";"12th Pass";"49";"6760000";"0";"No";"BHORANJ (SC)";"HIMACHAL PRADESH";"HAMIRPUR";"2022";"Himachal Pradesh";"No Comment"
"Ashish Sharma";"IND";"0";"Graduate Professional";"35";"136006025";"4853091";"Yes";"HAMIRPUR";"HIMACHAL PRADESH";"HAMIRPUR";"2022";"Himachal Pradesh";"No Comment"
"Abhinay Bhardwaj";"Rashtriya Devbhumi Party";"0";"Graduate";"40";"542477";"250000";"No";"HAMIRPUR";"HIMACHAL PRADESH";"HAMIRPUR";"2022";"Himachal Pradesh";"No Comment"
"Ashish Kuma";"IND";"0";"Graduate Professional";"42";"7440";"0";"No";"HAMIRPUR";"HIMACHAL PRADESH";"HAMIRPUR";"2022";"Himachal Pradesh";"No Comment"
"Kashmir Singh Thaku";"CPI(M)";" 3";"Doctorate";"68";"9756653";"0";"No";"HAMIRPUR";"HIMACHAL PRADESH";"HAMIRPUR";"2022";"Himachal Pradesh";"No Comment"
"Naresh Kumar Darj";"IND";" 5";"10th Pass";"54";"35510000";"1100000";"No";"HAMIRPUR";"HIMACHAL PRADESH";"HAMIRPUR";"2022";"Himachal Pradesh";"No Comment"
"Narinder Thaku";"BJP";"0";"Post Graduate";"65";"47942327";"3103917";"No";"HAMIRPUR";"HIMACHAL PRADESH";"HAMIRPUR";"2022";"Himachal Pradesh";"No Comment"
"Praveen Kumar Kaushal";"BSP";"0";"Graduate";"45";"5228400";"360000";"No";"HAMIRPUR";"HIMACHAL PRADESH";"HAMIRPUR";"2022";"Himachal Pradesh";"No Comment"
"Pushpinder Verma";"INC";"0";"Post Graduate";"47";"35288686";"4789702";"No";"HAMIRPUR";"HIMACHAL PRADESH";"HAMIRPUR";"2022";"Himachal Pradesh";"No Comment"
"Sushil Kumar Surroch";"AAP";"0";"Post Graduate";"64";"28620000";"2350000";"No";"HAMIRPUR";"HIMACHAL PRADESH";"HAMIRPUR";"2022";"Himachal Pradesh";"No Comment"
"Sukhvinder Singh";"INC";" 4";"Post Graduate";"58";"78189255";"2242166";"Yes";"NADAUN";"HIMACHAL PRADESH";"HAMIRPUR";"2022";"Himachal Pradesh";"No Comment"
"Desh Raj";"BSP";"0";"10th Pass";"63";"2353512";"0";"No";"NADAUN";"HIMACHAL PRADESH";"HAMIRPUR";"2022";"Himachal Pradesh";"No Comment"
"Ranjit Singh";"IND";"0";"10th Pass";"47";"1262000";"0";"No";"NADAUN";"HIMACHAL PRADESH";"HAMIRPUR";"2022";"Himachal Pradesh";"No Comment"
"Shankey Thukral";"AAP";"0";"Graduate Professional";"31";"28231026";"11098669";"No";"NADAUN";"HIMACHAL PRADESH";"HAMIRPUR";"2022";"Himachal Pradesh";"No Comment"
"Surender Kuma";"IND";"0";"12th Pass";"51";"6859699";"1300000";"No";"NADAUN";"HIMACHAL PRADESH";"HAMIRPUR";"2022";"Himachal Pradesh";"No Comment"
"Vijay Kuma";"BJP";" 1";"Post Graduate";"55";"25910170";"513834";"No";"NADAUN";"HIMACHAL PRADESH";"HAMIRPUR";"2022";"Himachal Pradesh";"No Comment"
"Rajinder Singh";"INC";"0";"Graduate";"56";"319728503";"3734978";"Yes";"SUJANPUR";"HIMACHAL PRADESH";"HAMIRPUR";"2022";"Himachal Pradesh";"No Comment"
"Anil Rana";"AAP";"0";"Graduate Professional";"31";"5534550";"2656823";"No";"SUJANPUR";"HIMACHAL PRADESH";"HAMIRPUR";"2022";"Himachal Pradesh";"No Comment"
"Gian Chand";"BSP";"0";"10th Pass";"68";"11235000";"300000";"No";"SUJANPUR";"HIMACHAL PRADESH";"HAMIRPUR";"2022";"Himachal Pradesh";"No Comment"
"Rajesh Kuma";"IND";"0";"10th Pass";"47";"3040000";"1290000";"No";"SUJANPUR";"HIMACHAL PRADESH";"HAMIRPUR";"2022";"Himachal Pradesh";"No Comment"
"Ranjit Singh Rana";"BJP";"0";"12th Pass";"65";"6296530";"0";"No";"SUJANPUR";"HIMACHAL PRADESH";"HAMIRPUR";"2022";"Himachal Pradesh";"No Comment"
"Kishori Lal";"INC";"0";"10th Pass";"75";"48998307";"571852";"Yes";"BAIJNATH (SC)";"HIMACHAL PRADESH";"KANGRA";"2022";"Himachal Pradesh";"No Comment"
"Ajay Kuma";"BSP";" 1";"Others";"47";"2025000";"343500";"No";"BAIJNATH (SC)";"HIMACHAL PRADESH";"KANGRA";"2022";"Himachal Pradesh";"No Comment"
"Gurdas Ram";"IND";"0";"10th Pass";"50";"6134000";"200000";"No";"BAIJNATH (SC)";"HIMACHAL PRADESH";"KANGRA";"2022";"Himachal Pradesh";"No Comment"
"Mulkh Raj";"BJP";"0";"10th Pass";"52";"6748845";"2900328";"No";"BAIJNATH (SC)";"HIMACHAL PRADESH";"KANGRA";"2022";"Himachal Pradesh";"No Comment"
"Parmodh Chand";"AAP";"0";"12th Pass";"48";"8602000";"571852";"No";"BAIJNATH (SC)";"HIMACHAL PRADESH";"KANGRA";"2022";"Himachal Pradesh";"No Comment"
"Vishesh";"Swabhiman Party";"0";"Post Graduate";"38";"1363000";"0";"No";"BAIJNATH (SC)";"HIMACHAL PRADESH";"KANGRA";"2022";"Himachal Pradesh";"No Comment"
"Hoshyar Singh";"IND";"0";"12th Pass";"56";"51535339";"12434394";"Yes";"DEHRA";"HIMACHAL PRADESH";"KANGRA";"2022";"Himachal Pradesh";"No Comment"
"Dr. Rajesh Sharma";"INC";" 1";"Post Graduate";"56";"615130730";"13743000";"No";"DEHRA";"HIMACHAL PRADESH";"KANGRA";"2022";"Himachal Pradesh";"No Comment"
"Harbans Singh";"BSP";"0";"10th Pass";"60";"3977000";"450000";"No";"DEHRA";"HIMACHAL PRADESH";"KANGRA";"2022";"Himachal Pradesh";"No Comment"
"Manish Kuma";"AAP";"0";"Graduate Professional";"46";"25595309";"4000000";"No";"DEHRA";"HIMACHAL PRADESH";"KANGRA";"2022";"Himachal Pradesh";"No Comment"
"Ramesh Chand";"BJP";"0";"10th Pass";"71";"15009964";"2000000";"No";"DEHRA";"HIMACHAL PRADESH";"KANGRA";"2022";"Himachal Pradesh";"No Comment"
"Varun Kuma";"IND";"0";"Graduate Professional";"26";"1827820";"0";"No";"DEHRA";"HIMACHAL PRADESH";"KANGRA";"2022";"Himachal Pradesh";"No Comment"
"Sudhir Sharma";"INC";"0";"Graduate";"50";"86167906";"6044159";"Yes";"DHARAMSHALA";"HIMACHAL PRADESH";"KANGRA";"2022";"Himachal Pradesh";"No Comment"
"Abhay Kumar Ashok";"IND";"0";"Post Graduate";"62";"9740093";"0";"No";"DHARAMSHALA";"HIMACHAL PRADESH";"KANGRA";"2022";"Himachal Pradesh";"No Comment"
"Kulwant Singh Rana";"AAP";"0";"Doctorate";"67";"54644680";"0";"No";"DHARAMSHALA";"HIMACHAL PRADESH";"KANGRA";"2022";"Himachal Pradesh";"No Comment"
"Rakesh Kuma";"BJP";"0";"Graduate";"44";"8362728";"166164";"No";"DHARAMSHALA";"HIMACHAL PRADESH";"KANGRA";"2022";"Himachal Pradesh";"No Comment"
"Subhash Chand Shukla";"IND";"0";"Graduate";"69";"76464818";"698000";"No";"DHARAMSHALA";"HIMACHAL PRADESH";"KANGRA";"2022";"Himachal Pradesh";"No Comment"
"Vipan Kumar Nehria";"IND";"0";"Graduate";"37";"33290321";"7489660";"No";"DHARAMSHALA";"HIMACHAL PRADESH";"KANGRA";"2022";"Himachal Pradesh";"No Comment"
"Bhawani Singh Pathania";"INC";"0";"Graduate Professional";"48";"180230183";"30429224";"Yes";"FATEHPUR";"HIMACHAL PRADESH";"KANGRA";"2022";"Himachal Pradesh";"No Comment"
"Adv. Sanjay Sharma";"IND";"0";"Graduate Professional";"55";"16810785";"0";"No";"FATEHPUR";"HIMACHAL PRADESH";"KANGRA";"2022";"Himachal Pradesh";"No Comment"
"Dr. Ashok Kumar Somal";"IND";"0";"Doctorate";"64";"11876212";"130000";"No";"FATEHPUR";"HIMACHAL PRADESH";"KANGRA";"2022";"Himachal Pradesh";"No Comment"
"Dr. Rajan Sushant";"AAP";" 1";"Graduate Professional";"67";"34439295";"4487638";"No";"FATEHPUR";"HIMACHAL PRADESH";"KANGRA";"2022";"Himachal Pradesh";"No Comment"
"Kripal Parma";"IND";"0";"Graduate Professional";"63";"32798237";"3000000";"No";"FATEHPUR";"HIMACHAL PRADESH";"KANGRA";"2022";"Himachal Pradesh";"No Comment"
"Rakesh Pathania";"BJP";" 1";"12th Pass";"58";"65537155";"16071860";"No";"FATEHPUR";"HIMACHAL PRADESH";"KANGRA";"2022";"Himachal Pradesh";"No Comment"
"Tilak Raj";"BSP";"0";"Others";"30";"156200";"50000";"No";"FATEHPUR";"HIMACHAL PRADESH";"KANGRA";"2022";"Himachal Pradesh";"No Comment"
"Vijay Koundal";"IND";"0";"Post Graduate";"63";"13515000";"0";"No";"FATEHPUR";"HIMACHAL PRADESH";"KANGRA";"2022";"Himachal Pradesh";"No Comment"
"Malender Rajan";"INC";"0";"Graduate Professional";"49";"13276958";"0";"Yes";"INDORA (SC)";"HIMACHAL PRADESH";"KANGRA";"2022";"Himachal Pradesh";"No Comment"
"Hans Raj";"BSP";"0";"8th Pass";"72";"2495000";"450000";"No";"INDORA (SC)";"HIMACHAL PRADESH";"KANGRA";"2022";"Himachal Pradesh";"No Comment"
"Jagdish Singh";"AAP";"0";"10th Pass";"46";"18637917";"3613000";"No";"INDORA (SC)";"HIMACHAL PRADESH";"KANGRA";"2022";"Himachal Pradesh";"No Comment"
"Laxman Dass";"Hindu Samaj Party";"0";"12th Pass";"34";"451636";"0";"No";"INDORA (SC)";"HIMACHAL PRADESH";"KANGRA";"2022";"Himachal Pradesh";"No Comment"
"Manohar Lal";"IND";"0";"10th Pass";"63";"12561640";"1043693";"No";"INDORA (SC)";"HIMACHAL PRADESH";"KANGRA";"2022";"Himachal Pradesh";"No Comment"
"Nirmal Parshad";"IND";"0";"12th Pass";"48";"5574679";"0";"No";"INDORA (SC)";"HIMACHAL PRADESH";"KANGRA";"2022";"Himachal Pradesh";"No Comment"
"Reeta Dev";"BJP";"0";"10th Pass";"47";"20940850";"6964397";"No";"INDORA (SC)";"HIMACHAL PRADESH";"KANGRA";"2022";"Himachal Pradesh";"No Comment"
"Yadvinder Goma";"INC";"0";"Post Graduate";"36";"25740000";"6500000";"Yes";"JAISINGHPUR (SC)";"HIMACHAL PRADESH";"KANGRA";"2022";"Himachal Pradesh";"No Comment"
"Dr. Kehar Singh";"IND";"0";"Doctorate";"52";"51300000";"0";"No";"JAISINGHPUR (SC)";"HIMACHAL PRADESH";"KANGRA";"2022";"Himachal Pradesh";"No Comment"
"Ravinder Kumar Dhima";"BJP";"0";"Graduate";"61";"15800735";"3433166";"No";"JAISINGHPUR (SC)";"HIMACHAL PRADESH";"KANGRA";"2022";"Himachal Pradesh";"No Comment"
"Santosh Kuma";"AAP";" 1";"10th Pass";"49";"8402778";"4400000";"No";"JAISINGHPUR (SC)";"HIMACHAL PRADESH";"KANGRA";"2022";"Himachal Pradesh";"No Comment"
"Surender Singh";"IND";"0";"Graduate";"37";"177275";"0";"No";"JAISINGHPUR (SC)";"HIMACHAL PRADESH";"KANGRA";"2022";"Himachal Pradesh";"No Comment"
"Sushil Kuma";"Rashtriya Devbhumi Party";"0";"Graduate Professional";"47";"3896286";"587997";"No";"JAISINGHPUR (SC)";"HIMACHAL PRADESH";"KANGRA";"2022";"Himachal Pradesh";"No Comment"
"Bikram Singh";"BJP";"0";"Graduate Professional";"58";"24160925";"5420181";"Yes";"JASWAN-PRAGPUR";"HIMACHAL PRADESH";"KANGRA";"2022";"Himachal Pradesh";"No Comment"
"Mukesh Kuma";"IND";" 1";"10th Pass";"56";"103701293";"27070042";"No";"JASWAN-PRAGPUR";"HIMACHAL PRADESH";"KANGRA";"2022";"Himachal Pradesh";"No Comment"
"Prem Chand";"BSP";"0";"Others";"61";"25981209";"2000000";"No";"JASWAN-PRAGPUR";"HIMACHAL PRADESH";"KANGRA";"2022";"Himachal Pradesh";"No Comment"
"Sahil Chouha";"AAP";"0";"12th Pass";"26";"534550";"921000";"No";"JASWAN-PRAGPUR";"HIMACHAL PRADESH";"KANGRA";"2022";"Himachal Pradesh";"No Comment"
"Sanjay Prasha";"IND";"0";"12th Pass";"51";"360354528";"74783560";"No";"JASWAN-PRAGPUR";"HIMACHAL PRADESH";"KANGRA";"2022";"Himachal Pradesh";"No Comment"
"Surinder Singh Mankotia";"INC";" 1";"Post Graduate";"58";"50355476";"800000";"No";"JASWAN-PRAGPUR";"HIMACHAL PRADESH";"KANGRA";"2022";"Himachal Pradesh";"No Comment"
"Sanjay Rattan";"INC";"0";"Post Graduate";"59";"41679522";"3296938";"Yes";"JAWALAMUKHI";"HIMACHAL PRADESH";"KANGRA";"2022";"Himachal Pradesh";"No Comment"
"Atul Kaushal";"IND";"0";"Graduate";"40";"2937000";"50000";"No";"JAWALAMUKHI";"HIMACHAL PRADESH";"KANGRA";"2022";"Himachal Pradesh";"No Comment"
"Hoshiar Singh";"AAP";"0";"Post Graduate";"58";"13982188";"0";"No";"JAWALAMUKHI";"HIMACHAL PRADESH";"KANGRA";"2022";"Himachal Pradesh";"No Comment"
"Ravinder Singh";"BJP";" 1";"Graduate";"67";"34535958";"1415567";"No";"JAWALAMUKHI";"HIMACHAL PRADESH";"KANGRA";"2022";"Himachal Pradesh";"No Comment"
"Sunil Kuma";"IND";"0";"12th Pass";"46";"6053000";"200000";"No";"JAWALAMUKHI";"HIMACHAL PRADESH";"KANGRA";"2022";"Himachal Pradesh";"No Comment"
"Sushil Kuma";"BSP";"0";"12th Pass";"43";"2985000";"0";"No";"JAWALAMUKHI";"HIMACHAL PRADESH";"KANGRA";"2022";"Himachal Pradesh";"No Comment"
"Chander Kumar";"INC";"0";"Post Graduate";"78";"44398032";"2802878";"Yes";"JAWALI";"HIMACHAL PRADESH";"KANGRA";"2022";"Himachal Pradesh";"No Comment"
"Arun Kuma";"Himachal Jan Kranti Party";" 1";"Graduate";"42";"10406000";"50000";"No";"JAWALI";"HIMACHAL PRADESH";"KANGRA";"2022";"Himachal Pradesh";"No Comment"
"Baldev Raj";"AAP";"0";"10th Pass";"62";"2701868";"896400";"No";"JAWALI";"HIMACHAL PRADESH";"KANGRA";"2022";"Himachal Pradesh";"No Comment"
"Bir Singh";"BSP";"0";"12th Pass";"69";"13565380";"0";"No";"JAWALI";"HIMACHAL PRADESH";"KANGRA";"2022";"Himachal Pradesh";"No Comment"
"Sanjay Guleria";"BJP";" 2";"Graduate";"60";"109982319";"790255";"No";"JAWALI";"HIMACHAL PRADESH";"KANGRA";"2022";"Himachal Pradesh";"No Comment"
"Pawan Kumar Kajal";"BJP";"0";"10th Pass";"48";"132172679";"2522943";"Yes";"KANGRA";"HIMACHAL PRADESH";"KANGRA";"2022";"Himachal Pradesh";"No Comment"
"Amit Verma";"IND";" 1";"12th Pass";"42";"25308808";"5940318";"No";"KANGRA";"HIMACHAL PRADESH";"KANGRA";"2022";"Himachal Pradesh";"No Comment"
