"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Adv A Sampath";"CPM";" 2";"Post Graduate";"46";"8999000";"2150029";"Yes";"Attingal";"KERALA";"2009";"Lok Sabha";"No Comment"
"Balachandran C P";"IND";"0";"8th Pass";"59";"3000";"0";"No";"Attingal";"KERALA";"2009";"Lok Sabha";"No Comment"
"Balachandran K";"IND";"0";"10th Pass";"51";"1419000";"173000";"No";"Attingal";"KERALA";"2009";"Lok Sabha";"No Comment"
"J Sudhakara";"BSP";"0";"Post Graduate";"60";"6144000";"2125193";"No";"Attingal";"KERALA";"2009";"Lok Sabha";"No Comment"
"J Vijaya Kuma";"IND";"0";"5th Pass";"49";"21000";"50000";"No";"Attingal";"KERALA";"2009";"Lok Sabha";"No Comment"
"Jayakuma";"IND";" 1";"12th Pass";"56";"553750";"510000";"No";"Attingal";"KERALA";"2009";"Lok Sabha";"No Comment"
"Murali Kuma";"IND";"0";"12th Pass";"45";"3940000";"0";"No";"Attingal";"KERALA";"2009";"Lok Sabha";"No Comment"
"Prof G Balachandra";"INC";"0";"Post Graduate";"64";"4529672";"0";"No";"Attingal";"KERALA";"2009";"Lok Sabha";"No Comment"
"Saifudeen M";"IND";"0";"10th Pass";"55";"5520538";"0";"No";"Attingal";"KERALA";"2009";"Lok Sabha";"No Comment"
"Sajimo";"IND";"0";"10th Pass";"25";"6000";"0";"No";"Attingal";"KERALA";"2009";"Lok Sabha";"No Comment"
"Shamsud";"IND";"0";"Literate";"56";"1575000";"0";"No";"Attingal";"KERALA";"2009";"Lok Sabha";"No Comment"
"Sreenath";"IND";"0";"12th Pass";"53";"402000";"200010";"No";"Attingal";"KERALA";"2009";"Lok Sabha";"No Comment"
"Thottakkadu Sas";"BJP";" 1";"10th Pass";"54";"11044294";"2000000";"No";"Attingal";"KERALA";"2009";"Lok Sabha";"No Comment"
"Vivekananda";"IND";"0";"5th Pass";"59";"175000";"0";"No";"Attingal";"KERALA";"2009";"Lok Sabha";"No Comment"
