"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"N Peethambarakurup";"INC";" 2";"Graduate";"66";"2810132";"0";"Yes";"KOLLAM";"KERALA";"2009";"Lok Sabha";"No Comment"
"Adv Anu Sas";"IND";"0";"Graduate Professional";"28";"17336";"0";"No";"KOLLAM";"KERALA";"2009";"Lok Sabha";"No Comment"
"Adv K M Jayananda";"BSP";"0";"Post Graduate";"52";"2519592";"210000";"No";"KOLLAM";"KERALA";"2009";"Lok Sabha";"No Comment"
"K A Joh";"IND";"0";"Not Given";"55";"5013342";"30489";"No";"KOLLAM";"KERALA";"2009";"Lok Sabha";"No Comment"
"Krishnammal";"IND";"0";"10th Pass";"59";"0";"0";"No";"KOLLAM";"KERALA";"2009";"Lok Sabha";"No Comment"
"N Peethambara Kurup";"IND";" 2";"Graduate";"66";"2810132";"0";"No";"KOLLAM";"KERALA";"2009";"Lok Sabha";"No Comment"
"P Rajendra";"CPM";"0";"Not Given";"58";"3372008";"0";"No";"KOLLAM";"KERALA";"2009";"Lok Sabha";"No Comment"
"R Zakeer Hussa";"IND";" 3";"10th Pass";"37";"72480";"0";"No";"KOLLAM";"KERALA";"2009";"Lok Sabha";"No Comment"
"S Pradeep Kuma";"IND";"0";"Not Given";"30";"105000";"0";"No";"KOLLAM";"KERALA";"2009";"Lok Sabha";"No Comment"
"S Radhakrish";"IND";" 2";"10th Pass";"47";"570780";"0";"No";"KOLLAM";"KERALA";"2009";"Lok Sabha";"No Comment"
"Vayakkal Madhu";"BJP";"0";"Graduate";"38";"2290000";"0";"No";"KOLLAM";"KERALA";"2009";"Lok Sabha";"No Comment"
