"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"M I Shanavas";"INC";"0";"Post Graduate";"57";"23904424";"2548978";"Yes";"Wayanad";"KERALA";"2009";"Lok Sabha";"No Comment"
"Adv Shanavas Malappuram";"IND";"0";"Graduate Professional";"36";"15500";"0";"No";"Wayanad";"KERALA";"2009";"Lok Sabha";"No Comment"
"C Vasudevan Mast";"BJP";"0";"Graduate Professional";"65";"2251090";"125000";"No";"Wayanad";"KERALA";"2009";"Lok Sabha";"No Comment"
"Cletus";"IND";"0";"Not Given";"52";"1593348";"0";"No";"Wayanad";"KERALA";"2009";"Lok Sabha";"No Comment"
"Dr Nallathambi Thera";"IND";"0";"Graduate Professional";"75";"147145";"0";"No";"Wayanad";"KERALA";"2009";"Lok Sabha";"No Comment"
"K Muraleedhara";"NCP";" 3";"Graduate Professional";"51";"30755513";"351973";"No";"Wayanad";"KERALA";"2009";"Lok Sabha";"No Comment"
"Kallangodan Abdul Latheef";"IND";"0";"Graduate";"46";"220000";"900000";"No";"Wayanad";"KERALA";"2009";"Lok Sabha";"No Comment"
"M P Rahmath";"IND";"0";"10th Pass";"30";"67400";"50000";"No";"Wayanad";"KERALA";"2009";"Lok Sabha";"No Comment"
"Rahmathulla Poolada";"IND";"0";"10th Pass";"36";"662000";"250000";"No";"Wayanad";"KERALA";"2009";"Lok Sabha";"No Comment"
"Rajeev Joseph";"BSP";" 1";"10th Pass";"40";"229500";"21500";"No";"Wayanad";"KERALA";"2009";"Lok Sabha";"No Comment"
"Shanavas Manakulangara Paramb";"IND";"0";"10th Pass";"29";"0";"0";"No";"Wayanad";"KERALA";"2009";"Lok Sabha";"No Comment"
"Sunny Ponnamattom";"IND";"0";"Post Graduate";"58";"2288900";"0";"No";"Wayanad";"KERALA";"2009";"Lok Sabha";"No Comment"
