"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"MANABENDRA SHAH";"BJP";"0";"12th Pass";"84";"347563683";"0";"Yes";"Tehri Garhwal";"UTTARANCHAL";"2004";"Lok Sabha";"No Comment"
"CHANDAR SINGH";"IND";"0";"Post Graduate";"36";"77000";"0";"No";"Tehri Garhwal";"UTTARANCHAL";"2004";"Lok Sabha";"No Comment"
"DR. BINOD KUMAR";"IND";"0";"Graduate";"30";"80000";"40000";"No";"Tehri Garhwal";"UTTARANCHAL";"2004";"Lok Sabha";"No Comment"
"GAJANAND GIRI";"IND";"0";"Literate";"56";"0";"0";"No";"Tehri Garhwal";"UTTARANCHAL";"2004";"Lok Sabha";"No Comment"
"GYANENDERA SINGH NEGI";"IND";"0";"10th Pass";"43";"3780000";"0";"No";"Tehri Garhwal";"UTTARANCHAL";"2004";"Lok Sabha";"No Comment"
"HUSAIN AHMED";"SP";"0";"10th Pass";"44";"2282000";"0";"No";"Tehri Garhwal";"UTTARANCHAL";"2004";"Lok Sabha";"No Comment"
"MAHABEER SINGH";"IND";"0";"Post Graduate";"34";"30000";"0";"No";"Tehri Garhwal";"UTTARANCHAL";"2004";"Lok Sabha";"No Comment"
"PREMA UPRETI";"RLD";"0";"Not Given";"29";"535000";"0";"No";"Tehri Garhwal";"UTTARANCHAL";"2004";"Lok Sabha";"No Comment"
"RAMGOPAL NAUTIYAL";"ABHM";"0";"10th Pass";"39";"240000";"0";"No";"Tehri Garhwal";"UTTARANCHAL";"2004";"Lok Sabha";"No Comment"
"SUNDEYSHWAR KUMAR SAHNI";"SAP";"0";"8th Pass";"33";"3112000";"0";"No";"Tehri Garhwal";"UTTARANCHAL";"2004";"Lok Sabha";"No Comment"
"TRIVENDRA SINGH";"UKKD";"0";"Graduate";"50";"1426100";"120000";"No";"Tehri Garhwal";"UTTARANCHAL";"2004";"Lok Sabha";"No Comment"
"VIJAY BAHUGUNA";"INC";"0";"Graduate Professional";"56";"8185358";"683214";"No";"Tehri Garhwal";"UTTARANCHAL";"2004";"Lok Sabha";"No Comment"
