"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Janardan Prasad Mishra";"BJP";"0";"Graduate Professional";"62";"20359750";"580627";"Yes";"REWA";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Akhilesh Saket";"IND";"0";"Graduate Professional";"38";"10300267";"194963";"No";"REWA";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Arun Kuma";"Shri Janta Party";" 2";"12th Pass";"45";"55000";"0";"No";"REWA";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Arun Kumar Satnam";"Bahujan Mukti Party";"0";"Post Graduate";"35";"3813000";"0";"No";"REWA";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Babulal Kol";"Adhikar Vikas Party";"0";"8th Pass";"42";"1200";"0";"No";"REWA";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Badriprasad";"Akhil Bhartiya Apna Dal";"0";"12th Pass";"63";"1180000";"0";"No";"REWA";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Brahm Datta Mishra";"IND";" 2";"12th Pass";"56";"2575000";"0";"No";"REWA";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Chhotu Kol";"Jan Samman party";"0";"8th Pass";"32";"10225";"0";"No";"REWA";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Devendra Kuma";"IND";"0";"12th Pass";"48";"5947000";"0";"No";"REWA";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Girijesh Singh Seng";"CPI(M)";"0";"Post Graduate";"49";"3498413";"265000";"No";"REWA";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Ram Gopal Singh";"Peoples Party of India (Democratic)";" 1";"Graduate";"57";"10712938";"0";"No";"REWA";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Ram Kalesh Saket";"IND";"0";"Post Graduate";"33";"118000";"0";"No";"REWA";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Reeta Tripath";"Bhartiya Shakti Chetna Party";"0";"12th Pass";"38";"1700000";"0";"No";"REWA";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Sanat Kuma";"IND";"0";"10th Pass";"42";"385783";"0";"No";"REWA";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Shakuntala";"Sapaks Party";"0";"Post Graduate";"53";"37457633";"0";"No";"REWA";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Shivkumar Mishra";"Samagra Utthan Party";"0";"12th Pass";"50";"350500";"0";"No";"REWA";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Siddharth Tiwa";"INC";"0";"Graduate Professional";"36";"30182893";"1325755";"No";"REWA";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Siyasharan Kevat";"Rashtriya Apna Dal";"0";"Literate";"63";"10200500";"0";"No";"REWA";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Subhranshu Dwived";"Kisan Party of India";"0";"Post Graduate";"41";"631000";"180000";"No";"REWA";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Sunit Kumar Pandey";"AARAKSHAN VIRODHI PARTY";" 1";"Post Graduate";"28";"210000";"0";"No";"REWA";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Sushil Kumar Mishra";"IND";"0";"Post Graduate";"51";"6260000";"0";"No";"REWA";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Vikash Kuma";"BSP";"0";"Graduate";"36";"15156991";"3100000";"No";"REWA";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
