"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Rakesh Singh";"BJP";" 1";"Graduate";"56";"43134351";"1387000";"Yes";"JABALPUR";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Amjad Kha";"IND";"0";"8th Pass";"38";"217338";"500000";"No";"JABALPUR";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Ashok Singh Lodh";"IND";"0";"12th Pass";"55";"2540000";"320772";"No";"JABALPUR";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Bhushan Prasad Shukla";"Bhartiya Shakti Chetna Party";"0";"5th Pass";"57";"7252767";"550000";"No";"JABALPUR";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Chandra Prakash Bhatnaga";"AARAKSHAN VIRODHI PARTY";"0";"Graduate Professional";"56";"2270519";"0";"No";"JABALPUR";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Devendra Kumar Yadav";"Pragatishil Samajwadi Party (Lohia)";"0";"12th Pass";"35";"340000";"150000";"No";"JABALPUR";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Dhanuk";"IND";"0";"8th Pass";"50";"10300";"0";"No";"JABALPUR";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Dr. Dhai Akshar (Rakesh Sonkar)";"IND";"0";"Graduate";"50";"1425000";"114423";"No";"JABALPUR";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Er. Rupram Singh";"IND";"0";"Graduate Professional";"63";"4048500";"150000";"No";"JABALPUR";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Gulab Singh @ Vivek";"IND";"0";"8th Pass";"48";"171000";"0";"No";"JABALPUR";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Kuldeep Ahirwa";"RPI(A)";"0";"8th Pass";"44";"255500";"0";"No";"JABALPUR";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Lakshminarayan Jagnnath Singh Lodh";"IND";"0";"Graduate";"63";"1510000";"0";"No";"JABALPUR";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Mahu Singh";"Gondvana Gantantra Party";"0";"8th Pass";"43";"135000";"0";"No";"JABALPUR";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Rakesh Singh S/O Baljor Singh";"IND";"0";"8th Pass";"30";"31000";"0";"No";"JABALPUR";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Rakesh Singh S/O Nathuram";"IND";"0";"8th Pass";"45";"58000";"0";"No";"JABALPUR";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Ramdayal Prajapat";"IND";"0";"12th Pass";"44";"171100";"300000";"No";"JABALPUR";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Ramraj Ram";"BSP";"0";"Post Graduate";"78";"520000";"0";"No";"JABALPUR";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Shahnaz B Ansa";"Smart Indians Party";"0";"5th Pass";"42";"40000";"0";"No";"JABALPUR";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Shree Lal Markam(Bade Shri)";"IND";"0";"8th Pass";"30";"1002000";"160000";"No";"JABALPUR";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Sukhdev Dahiya";"Bhartiya Jan Sampark Party";"0";"10th Pass";"56";"75151";"0";"No";"JABALPUR";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Vinay Kumar Jain ""Vinnu Bhaiya""";"IND";"0";"12th Pass";"52";"20000000";"0";"No";"JABALPUR";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Vivek Krishna Tankha";"INC";"0";"Graduate Professional";"63";"669118888";"11015354";"No";"JABALPUR";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
