"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Ganesh Singh";"BJP";" 2";"Post Graduate";"56";"41719076";"0";"Yes";"SATNA";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Acche Lal Kushawaha";"BSP";" 2";"8th Pass";"63";"24846270";"746000";"No";"SATNA";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Ashok Vishwakarma";"IND";"0";"8th Pass";"47";"722500";"0";"No";"SATNA";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Babu Lal";"IND";"0";"10th Pass";"36";"86500";"0";"No";"SATNA";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Dr Suresh Tripath";"IND";"0";"Graduate Professional";"62";"16638328";"900000";"No";"SATNA";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Mahendra Singh";"Bhartiya Shakti Chetna Party";"0";"8th Pass";"69";"5200226";"100000";"No";"SATNA";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Mahesh Sahu ""Pappu""";"Akhil Bharat Hindu Mahasabha";"0";"5th Pass";"52";"4057018";"0";"No";"SATNA";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Manoraj Dwived";"Janata Congress";"0";"10th Pass";"41";"4755000";"0";"No";"SATNA";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Mo. Jibrail";"IND";"0";"8th Pass";"51";"2523000";"0";"No";"SATNA";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Munni Krant";"IND";"0";"Literate";"54";"2619000";"0";"No";"SATNA";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Nand Kisho";"Peoples Party of India (Democratic)";"0";"12th Pass";"40";"2200000";"0";"No";"SATNA";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Nasir Kha";"IND";"0";"5th Pass";"66";"31300";"0";"No";"SATNA";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Rajaram Tripath";"INC";"0";"12th Pass";"66";"150375545";"18844623";"No";"SATNA";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Rajendra Tripath";"Bharatiya Jan Morcha Party";"0";"Graduate Professional";"52";"129500";"0";"No";"SATNA";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Ram Nivas S";"RPI(A)";"0";"8th Pass";"58";"612715";"0";"No";"SATNA";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Ram Vishwash Pal";"Rashtriya Samaj Paksha";"0";"8th Pass";"52";"1382000";"0";"No";"SATNA";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Ramkushal Kewat";"Bhartiya Manav Samaj Party";"0";"8th Pass";"42";"3114765";"0";"No";"SATNA";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Sandeep Kumar Tiwa";"IND";"0";"10th Pass";"45";"2172000";"0";"No";"SATNA";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Shashank Singh Baghel";"Sapaks Party";"0";"Graduate";"26";"233985";"0";"No";"SATNA";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Surendra Prasad Pandey";"IND";"0";"Others";"68";"3112401";"63000";"No";"SATNA";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Vipin Singh Tiwa";"Smart Indians Party";"0";"12th Pass";"35";"378000";"0";"No";"SATNA";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
