"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Nakul Nath";"INC";"0";"Graduate";"44";"6601946757";"8791712";"Yes";"CHHINDWARA";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Dhaniram Yaduwansh";"IND";"0";"12th Pass";"47";"2637000";"0";"No";"CHHINDWARA";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Dinesh Singh Uikey";"IND";"0";"12th Pass";"34";"131000";"0";"No";"CHHINDWARA";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Gyaneshwar Gajbhiy";"BSP";"0";"10th Pass";"45";"3361876";"0";"No";"CHHINDWARA";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Hemendra Goha";"IND";" 1";"8th Pass";"35";"46000";"0";"No";"CHHINDWARA";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Jogilal Irpach";"IND";"0";"Graduate";"58";"30230000";"0";"No";"CHHINDWARA";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"M. P. Vishwakarma";"Rashtriya Aamjan Party";"0";"12th Pass";"69";"32217000";"450000";"No";"CHHINDWARA";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Manmohan Shah Batt";"Akhil Bhartiya Gondwana Party";" 2";"Post Graduate";"56";"6264000";"2075000";"No";"CHHINDWARA";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Nathanshah Kawret";"BJP";"0";"10th Pass";"57";"9006200";"236000";"No";"CHHINDWARA";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Rajesh Tantrik";"Ahinsa Samaj Party";" 1";"12th Pass";"48";"26662500";"100000";"No";"CHHINDWARA";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Rajkumar Saryam";"Gondvana Gantantra Party";"0";"Post Graduate";"40";"833000";"0";"No";"CHHINDWARA";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Ramdas Uikey";"IND";"0";"12th Pass";"56";"9872654";"294000";"No";"CHHINDWARA";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Rameshwar Dhurv";"IND";"0";"12th Pass";"38";"150000";"0";"No";"CHHINDWARA";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
"Subhash Shukla";"IND";"0";"10th Pass";"51";"459000";"0";"No";"CHHINDWARA";"MADHYA PRADESH";"2019";"Lok Sabha";"No Comment"
