"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"DHIRENDRA AGARWAL";"RJD";" 1";"Doctorate";"45";"28085948";"750000";"Yes";"CHATRA";"JHARKHAND";"2004";"Lok Sabha";"No Comment"
"AWADH KISHORE SINGH";"IND";" 1";"12th Pass";"37";"64000";"0";"No";"CHATRA";"JHARKHAND";"2004";"Lok Sabha";"No Comment"
"BHARAT PRASAD SINGH";"IND";"0";"Graduate";"64";"12720000";"140000";"No";"CHATRA";"JHARKHAND";"2004";"Lok Sabha";"No Comment"
"BINDHYACHAL SINGH";"IND";"0";"12th Pass";"48";"310000";"0";"No";"CHATRA";"JHARKHAND";"2004";"Lok Sabha";"No Comment"
"BINOD BIHARI";"IND";" 1";"Graduate";"29";"50000";"101800";"No";"CHATRA";"JHARKHAND";"2004";"Lok Sabha";"No Comment"
"BIRJU RAM";"CPI(ML)(L)";" 3";"Graduate";"39";"282645";"0";"No";"CHATRA";"JHARKHAND";"2004";"Lok Sabha";"No Comment"
"CHAMARI RAM";"IND";"0";"8th Pass";"55";"290502";"10000";"No";"CHATRA";"JHARKHAND";"2004";"Lok Sabha";"No Comment"
"DR. SITA RAM SINGH";"IND";"0";"Graduate Professional";"40";"1129000";"17442";"No";"CHATRA";"JHARKHAND";"2004";"Lok Sabha";"No Comment"
"INDER SINGH NAMDHARI";"JD(U)";" 1";"Graduate";"60";"6900543";"634291";"No";"CHATRA";"JHARKHAND";"2004";"Lok Sabha";"No Comment"
"MUNESHWAR SINGH";"IND";" 1";"Graduate Professional";"68";"6275000";"0";"No";"CHATRA";"JHARKHAND";"2004";"Lok Sabha";"No Comment"
"NAGMANI";"BJP";"0";"12th Pass";"40";"2402153";"0";"No";"CHATRA";"JHARKHAND";"2004";"Lok Sabha";"No Comment"
"RAJ KUMAR SHARMA";"IND";"0";"Graduate";"29";"265000";"0";"No";"CHATRA";"JHARKHAND";"2004";"Lok Sabha";"No Comment"
