"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"FURKAN ANSARI";"INC";" 3";"Graduate";"52";"1499897";"800000";"Yes";"Godda";"JHARKHAND";"2004";"Lok Sabha";"No Comment"
"AMRENDRA KUMAR PANDIT";"IND";"0";"Graduate Professional";"32";"300000";"0";"No";"Godda";"JHARKHAND";"2004";"Lok Sabha";"No Comment"
"JAI PRAKASH YADAV";"BSP";" 1";"Post Graduate";"43";"131000";"16000";"No";"Godda";"JHARKHAND";"2004";"Lok Sabha";"No Comment"
"LEKHA NAND JHA";"SP";"0";"Graduate Professional";"60";"216500";"0";"No";"Godda";"JHARKHAND";"2004";"Lok Sabha";"No Comment"
"NIRANJAN YADAV";"IND";"0";"Post Graduate";"28";"44897";"8320";"No";"Godda";"JHARKHAND";"2004";"Lok Sabha";"No Comment"
"NOOR HASAN";"SAP";" 2";"10th Pass";"0";"0";"100000";"No";"Godda";"JHARKHAND";"2004";"Lok Sabha";"No Comment"
"PRADEEP YADAV";"BJP";" 2";"Graduate";"38";"2073126";"0";"No";"Godda";"JHARKHAND";"2004";"Lok Sabha";"No Comment"
"PRADIP KUMAR MISHRA";"IND";"0";"Graduate";"44";"305500";"0";"No";"Godda";"JHARKHAND";"2004";"Lok Sabha";"No Comment"
"RADHESHYAM VERMA";"LJNSP";"0";"10th Pass";"42";"811500";"45895";"No";"Godda";"JHARKHAND";"2004";"Lok Sabha";"No Comment"
"SHAMIM AKHTAR";"IND";"0";"8th Pass";"26";"27000";"0";"No";"Godda";"JHARKHAND";"2004";"Lok Sabha";"No Comment"
"SHASHI SAURABH";"AD";"0";"Graduate";"39";"75000";"0";"No";"Godda";"JHARKHAND";"2004";"Lok Sabha";"No Comment"
"SURAJ MANDAL";"JD(U)";" 1";"12th Pass";"55";"9172936";"0";"No";"Godda";"JHARKHAND";"2004";"Lok Sabha";"No Comment"
