"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Dr. Solanki Kiritbhai Premjibhai";"BJP";"0";"Post Graduate";"64";"34085266";"208007";"Yes";"AHMEDABAD WEST";"GUJARAT";"2014";"Loksabha";"No Comment"
"Aayar Muljibhai Khanabha";"IND";"0";"10th Pass";"44";"430286";"0";"No";"AHMEDABAD WEST";"GUJARAT";"2014";"Loksabha";"No Comment"
"Dr Parmar Jivanbhai Gabhabha";"Bahujan Mukti Party";"0";"Not Given";"57";"18219448";"2207833";"No";"AHMEDABAD WEST";"GUJARAT";"2014";"Loksabha";"No Comment"
"Makwana Ishwarbahi Dhanabha";"INC";" 1";"Graduate";"64";"9355477";"550000";"No";"AHMEDABAD WEST";"GUJARAT";"2014";"Loksabha";"No Comment"
"Mevada Jayantibhai Jethalal";"AAP";"0";"Graduate Professional";"59";"84742785";"16546028";"No";"AHMEDABAD WEST";"GUJARAT";"2014";"Loksabha";"No Comment"
"Parmar Harjivanbhai Kalabha";"IND";"0";"10th Pass";"55";"190000";"0";"No";"AHMEDABAD WEST";"GUJARAT";"2014";"Loksabha";"No Comment"
"Sankhaliya Narendrasinh Mansinh";"Loktantrik Samajwadi Party";"0";"Graduate";"52";"15750";"125000";"No";"AHMEDABAD WEST";"GUJARAT";"2014";"Loksabha";"No Comment"
"Solanki Rameshbhai Danabha";"IND";"0";"10th Pass";"52";"172000";"0";"No";"AHMEDABAD WEST";"GUJARAT";"2014";"Loksabha";"No Comment"
"Solanki Vitthalbhai Maganbha";"IND";"0";"12th Pass";"53";"430000";"0";"No";"AHMEDABAD WEST";"GUJARAT";"2014";"Loksabha";"No Comment"
"Sonara Amrutbhai Khodabha";"Bahujan Suraksha Dal";"0";"5th Pass";"49";"824810";"85000";"No";"AHMEDABAD WEST";"GUJARAT";"2014";"Loksabha";"No Comment"
