"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Madhu Yaskhi Goud";"INC";"0";"Post Graduate";"50";"119108338";"15422084";"Yes";"NIZAMABAD";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"Aaris Mohammed";"IND";"0";"10th Pass";"46";"16554";"0";"No";"NIZAMABAD";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"Bigala Ganesh";"TRS";"0";"Graduate Professional";"39";"38799851";"422292";"No";"NIZAMABAD";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"D.S.R. Chaudary";"LSP";"0";"Not Given";"52";"12355847";"2496889";"No";"NIZAMABAD";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"Gaddam Srinivas";"IND";"0";"Doctorate";"47";"11437000";"0";"No";"NIZAMABAD";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"Jala Bapu Reddy";"BJP";"0";"Post Graduate";"59";"7089760";"0";"No";"NIZAMABAD";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"Kandem Prabhaka";"IND";"0";"10th Pass";"44";"2100000";"0";"No";"NIZAMABAD";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"P. Vinay Kuma";"PRAP";"0";"Post Graduate";"51";"183208378";"68550";"No";"NIZAMABAD";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"Rapelly Srinivas";"IND";"0";"Graduate";"34";"45000";"0";"No";"NIZAMABAD";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"S Sujatha";"Trilinga Praja Pragati Party";"0";"Not Given";"43";"0";"4000";"No";"NIZAMABAD";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"V Sathyanarayana Murthy";"PPOI";"0";"Doctorate";"51";"9435000";"762315";"No";"NIZAMABAD";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"Y Ramulu";"BSP";"0";"Graduate";"53";"0";"0";"No";"NIZAMABAD";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
