"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Sudini Jaipal Reddy";"INC";"0";"Post Graduate";"67";"56150333";"2042919";"Yes";"CHEVELLA";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"A.P.Jithender Reddy";"TDP";" 1";"Graduate";"54";"267668583";"3621000";"No";"CHEVELLA";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"Baddam Bal Reddy";"BJP";" 1";"12th Pass";"64";"6343740";"0";"No";"CHEVELLA";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"C. Srinivasa Rao";"BSP";"0";"Post Graduate";"39";"1005000";"0";"No";"CHEVELLA";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"Dasari Sarala Dev";"MCPI(S)";" 1";"Not Given";"39";"530000";"15000";"No";"CHEVELLA";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"Dr. Raghuveera Reddy";"LSP";"0";"Graduate Professional";"42";"8150000";"700000";"No";"CHEVELLA";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"Eedagi Laxminarayana";"IND";"0";"10th Pass";"27";"50000";"0";"No";"CHEVELLA";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"G.Mallesham Goud";"IND";"0";"Graduate";"32";"400000";"0";"No";"CHEVELLA";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"Kasani Gyaneshwa";"MANP";"0";"8th Pass";"54";"455121661";"0";"No";"CHEVELLA";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"Kummari G";"PPOI";"0";"Not Given";"28";"0";"0";"No";"CHEVELLA";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"Rameshwaram Jangaiah";"IND";"0";"Not Given";"52";"130000";"0";"No";"CHEVELLA";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"S. Malla Reddy";"IND";"0";"5th Pass";"43";"2823736";"0";"No";"CHEVELLA";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"Sama Srinivasulu";"GRIP";"0";"10th Pass";"34";"0";"0";"No";"CHEVELLA";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"Sayamollu Narsimulu";"IND";"0";"10th Pass";"30";"0";"0";"No";"CHEVELLA";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"Venkatram Nayak";"IND";"0";"Graduate";"34";"1283750";"0";"No";"CHEVELLA";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
