"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"G V Harsha Kumar";"INC";" 1";"Post Graduate";"50";"7289000";"1014298";"Yes";"AMALAPURAM";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"AKUMARTHI SURYANARAYANA";"Trilinga Praja Pragati Party";"0";"5th Pass";"50";"395000";"0";"No";"AMALAPURAM";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"BHEEMARAO RAMJI MUTHABATHULA";"PPOI";"0";"10th Pass";"39";"50000";"0";"No";"AMALAPURAM";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"Doctor G Varalakshm";"TDP";"0";"Graduate Professional";"51";"10853316";"0";"No";"AMALAPURAM";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"G Sampada Rao";"BSP";"0";"Graduate Professional";"39";"20000";"0";"No";"AMALAPURAM";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"K Uma Maheswara Rao";"BJP";"0";"Graduate Professional";"65";"16079000";"0";"No";"AMALAPURAM";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"KIRAN KUMAR BINEPE";"PBHP";"0";"Not Given";"43";"15887";"0";"No";"AMALAPURAM";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"Masa Ramadasu";"RDMP";"0";"Not Given";"45";"20000";"0";"No";"AMALAPURAM";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"P V Chakravarth";"RPI(KH)";"0";"Graduate Professional";"54";"200000";"0";"No";"AMALAPURAM";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"Pothula Prameela Dev";"PRAP";"0";"Graduate";"55";"550000";"0";"No";"AMALAPURAM";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"Yalangi Ramesh";"IND";"0";"Graduate Professional";"45";"520000";"0";"No";"AMALAPURAM";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
