"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"V Arun Kumar";"INC";" 2";"Graduate Professional";"53";"13073077";"979680";"Yes";"RAJAHMUNDRY";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"Dr. Paladugu Chandramoul";"LSP";"0";"Graduate Professional";"69";"6418000";"45000";"No";"RAJAHMUNDRY";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"M Murali Moha";"TDP";"0";"12th Pass";"68";"140109874";"3554215";"No";"RAJAHMUNDRY";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"M Papi Reddy";"Trilinga Praja Pragati Party";" 1";"10th Pass";"29";"0";"0";"No";"RAJAHMUNDRY";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"M Ramakrishna Rao";"IND";"0";"Graduate Professional";"51";"1000630";"0";"No";"RAJAHMUNDRY";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"Meda Srinivas";"RPC(S)";" 8";"Post Graduate";"29";"5124000";"48000";"No";"RAJAHMUNDRY";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"P Ganeswara Rao";"IND";"0";"Post Graduate";"46";"360000";"0";"No";"RAJAHMUNDRY";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"S Subhalakshm";"IND";"0";"10th Pass";"44";"20000";"0";"No";"RAJAHMUNDRY";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"U V Krishnam Raju";"PRAP";"0";"Not Given";"69";"86260434";"21428701";"No";"RAJAHMUNDRY";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"V Koteswara Rao";"BSP";"0";"Graduate Professional";"43";"3147000";"0";"No";"RAJAHMUNDRY";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"V Nageswara Rao";"IND";"0";"Graduate Professional";"46";"19027716";"175000";"No";"RAJAHMUNDRY";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
