"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"SURESH KUMAR SHETKAR";"INC";"0";"Graduate";"46";"3011999";"0";"Yes";"ZAHIRABAD";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"BAGANNA";"BJP";"0";"Others";"66";"1673500";"0";"No";"ZAHIRABAD";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"Basava Raj Patil";"IND";"0";"Graduate Professional";"39";"5850000";"255000";"No";"ZAHIRABAD";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"Benjamin Raju";"IJP";"0";"Post Graduate";"39";"200000";"0";"No";"ZAHIRABAD";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"Chitta Rajeshwar Rao";"IND";"0";"12th Pass";"45";"1695000";"200000";"No";"ZAHIRABAD";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"M. RAVINDRA REDDY";"LSP";"0";"Post Graduate";"39";"1290000";"0";"No";"ZAHIRABAD";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"M. SHIVA KUMAR";"PRAP";" 2";"5th Pass";"43";"29424500";"500734";"No";"ZAHIRABAD";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"M.Vishnu Mudiraj";"BSP";"0";"10th Pass";"35";"1705000";"1400000";"No";"ZAHIRABAD";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"Powar Singh Hatti Singh";"IND";"0";"10th Pass";"36";"350000";"0";"No";"ZAHIRABAD";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"SYED YOUSUF ALI";"TRS";" 1";"12th Pass";"54";"32900000";"0";"No";"ZAHIRABAD";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
