"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Chinta Mohan";"INC";"0";"Graduate Professional";"54";"5512900";"557719";"Yes";"Tirupati";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"Degala Suryanarayana";"PPOI";"0";"Others";"34";"20000";"0";"No";"Tirupati";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"DHANASEKHAR GUNDLURU";"RPI(A)";"0";"12th Pass";"41";"64000";"0";"No";"Tirupati";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"J Venkateshwarlu";"LSP";"0";"10th Pass";"43";"1748251";"850000";"No";"Tirupati";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"Kattamanchi Prabhaka";"IND";"0";"Graduate Professional";"40";"145000";"0";"No";"Tirupati";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"N Venkataswamy";"BJP";"0";"Doctorate";"77";"18030000";"0";"No";"Tirupati";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"O Venkata Krishna Prasad";"IND";"0";"Doctorate";"43";"573";"0";"No";"Tirupati";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"V Varaprasada Rao";"PRAP";"0";"Doctorate";"55";"25242856";"0";"No";"Tirupati";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"Varla Ramaiah";"TDP";" 1";"Graduate Professional";"58";"5308816";"300000";"No";"Tirupati";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"Y Munikrishnaiah";"IND";"0";"Graduate";"64";"4535120";"350000";"No";"Tirupati";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
