"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Nama Nageswara Rao";"TDP";"0";"12th Pass";"50";"1737508117";"0";"Yes";"KHAMMAM";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"Avula Venkateswarlu";"IND";" 2";"Graduate";"45";"100000";"0";"No";"KHAMMAM";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"Banoth Laxma Naik";"IND";"0";"10th Pass";"52";"500000";"0";"No";"KHAMMAM";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"Chanda Lingaiah";"IND";"0";"Graduate";"58";"1735000";"0";"No";"KHAMMAM";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"Danda Lingaiah";"IND";"0";"Not Given";"59";"530000";"0";"No";"KHAMMAM";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"Jalagam Hemamal";"PRAP";"0";"Graduate";"40";"1999000";"200000";"No";"KHAMMAM";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"Jupelli Satyanarayana";"LSP";"0";"Post Graduate";"62";"1045000";"0";"No";"KHAMMAM";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"K. RAVINDER";"BJP";"0";"Graduate";"45";"2189000";"890000";"No";"KHAMMAM";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"M Raghuram Prasad";"PPOI";"0";"Not Given";"55";"7280000";"24000";"No";"KHAMMAM";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"Mallavarapu Jeremaih";"IND";"0";"Graduate Professional";"63";"46458000";"101000";"No";"KHAMMAM";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"Renuka Chowdhury";"INC";" 1";"Post Graduate";"54";"381527458";"0";"No";"KHAMMAM";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"Shaik Mader Saheb";"TNPP";" 2";"10th Pass";"40";"0";"0";"No";"KHAMMAM";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
"T Venkateswar Rao";"BSP";"0";"Graduate";"47";"762000";"65000";"No";"KHAMMAM";"ANDHRA PRADESH";"2009";"Lok Sabha";"No Comment"
