"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"District";"Year";"House";"Comment"
"Har Govind Josh";"BSP";"0";"Post Graduate";"52";"250000";"0";"No";"KAPKOTE";"UTTARAKHAND";"BAGESHWAR";"2022";"Uttarakhand";"No Comment"
"Hari Ram Shastry";"SP";"0";"Post Graduate";"80";"933500";"0";"No";"KAPKOTE";"UTTARAKHAND";"BAGESHWAR";"2022";"Uttarakhand";"No Comment"
"Lalit Farswa";"INC";"0";"Post Graduate";"50";"30953785";"129784";"No";"KAPKOTE";"UTTARAKHAND";"BAGESHWAR";"2022";"Uttarakhand";"No Comment"
"Rajendra Singh";"IND";"0";"12th Pass";"50";"2810000";"600000";"No";"KAPKOTE";"UTTARAKHAND";"BAGESHWAR";"2022";"Uttarakhand";"No Comment"
"Rajendra Singh Bhandari";"INC";"0";"Post Graduate";"57";"9808768";"1000000";"Yes";"BADRINATH";"UTTARAKHAND";"CHAMOLI";"2022";"Uttarakhand";"No Comment"
"Bhagwati Prasad Mandol";"AAP";" 6";"Graduate";"32";"133000";"0";"No";"BADRINATH";"UTTARAKHAND";"CHAMOLI";"2022";"Uttarakhand";"No Comment"
"Brijmohan Singh (Beeru Sajwan)";"UKD";"0";"Post Graduate";"37";"3406183";"887717";"No";"BADRINATH";"UTTARAKHAND";"CHAMOLI";"2022";"Uttarakhand";"No Comment"
"Dheerendra Pal Singh";"IND";"0";"Post Graduate";"31";"2553764";"747920";"No";"BADRINATH";"UTTARAKHAND";"CHAMOLI";"2022";"Uttarakhand";"No Comment"
"Mahendra Bhatt";"BJP";"0";"Post Graduate";"50";"12773693";"335109";"No";"BADRINATH";"UTTARAKHAND";"CHAMOLI";"2022";"Uttarakhand";"No Comment"
"Mukesh Lal Koshwal";"BSP";"0";"Literate";"67";"649000";"0";"No";"BADRINATH";"UTTARAKHAND";"CHAMOLI";"2022";"Uttarakhand";"No Comment"
"Mukund Singh";"IND";"0";"Illiterate";"54";"1485000";"362270";"No";"BADRINATH";"UTTARAKHAND";"CHAMOLI";"2022";"Uttarakhand";"No Comment"
"Pushkar Lal Baichhwal";"Peoples Party of India (Democratic)";"0";"Post Graduate";"61";"21096000";"4900000";"No";"BADRINATH";"UTTARAKHAND";"CHAMOLI";"2022";"Uttarakhand";"No Comment"
"Shailendra Prakash Singh";"IND";"0";"Graduate";"36";"2696000";"0";"No";"BADRINATH";"UTTARAKHAND";"CHAMOLI";"2022";"Uttarakhand";"No Comment"
"Sunil";"IND";"0";"Graduate";"43";"1240000";"300000";"No";"BADRINATH";"UTTARAKHAND";"CHAMOLI";"2022";"Uttarakhand";"No Comment"
"Vinod Josh";"CPI";"0";"Graduate";"39";"26696000";"3400000";"No";"BADRINATH";"UTTARAKHAND";"CHAMOLI";"2022";"Uttarakhand";"No Comment"
"Anil Nautiyal";"BJP";"0";"10th Pass";"63";"10721066";"0";"Yes";"KARANPRAYAG";"UTTARAKHAND";"CHAMOLI";"2022";"Uttarakhand";"No Comment"
"Balwant Singh Neg";"IND";"0";"Literate";"52";"51855000";"0";"No";"KARANPRAYAG";"UTTARAKHAND";"CHAMOLI";"2022";"Uttarakhand";"No Comment"
"Dayal Singh Bisht";"AAP";"0";"Post Graduate";"48";"2376000";"0";"No";"KARANPRAYAG";"UTTARAKHAND";"CHAMOLI";"2022";"Uttarakhand";"No Comment"
"Dr Mukesh Pant";"Uttarakhand Janekta Party";"0";"Doctorate";"55";"8539000";"200000";"No";"KARANPRAYAG";"UTTARAKHAND";"CHAMOLI";"2022";"Uttarakhand";"No Comment"
"Indresh Maikhu";"CPI(ML)(L)";" 1";"Post Graduate";"43";"1252311";"45000";"No";"KARANPRAYAG";"UTTARAKHAND";"CHAMOLI";"2022";"Uttarakhand";"No Comment"
"Madan Mohan Singh Bhanda";"IND";"0";"Post Graduate";"38";"1430000";"580000";"No";"KARANPRAYAG";"UTTARAKHAND";"CHAMOLI";"2022";"Uttarakhand";"No Comment"
"Mukesh Neg";"INC";"0";"Graduate";"46";"22368133";"150000";"No";"KARANPRAYAG";"UTTARAKHAND";"CHAMOLI";"2022";"Uttarakhand";"No Comment"
"Ranjna Rawat";"Nyaydharmsabha";"0";"Graduate";"35";"3185000";"0";"No";"KARANPRAYAG";"UTTARAKHAND";"CHAMOLI";"2022";"Uttarakhand";"No Comment"
"Sureshi Dev";"Peoples Party of India (Democratic)";"0";"10th Pass";"46";"2105000";"0";"No";"KARANPRAYAG";"UTTARAKHAND";"CHAMOLI";"2022";"Uttarakhand";"No Comment"
"Teeka Prasad Maikhu";"IND";"0";"Post Graduate";"58";"10202000";"1300000";"No";"KARANPRAYAG";"UTTARAKHAND";"CHAMOLI";"2022";"Uttarakhand";"No Comment"
"Umesh Khandu";"UKD";"0";"Graduate";"49";"224804";"0";"No";"KARANPRAYAG";"UTTARAKHAND";"CHAMOLI";"2022";"Uttarakhand";"No Comment"
"Bhupal Ram Tamta";"BJP";"0";"10th Pass";"63";"6899862";"650000";"Yes";"THARALI (SC)";"UTTARAKHAND";"CHAMOLI";"2022";"Uttarakhand";"No Comment"
"Dr. Jeet Ram";"INC";"0";"Doctorate";"61";"22444495";"2513590";"No";"THARALI (SC)";"UTTARAKHAND";"CHAMOLI";"2022";"Uttarakhand";"No Comment"
"Ganesh Kuma";"IND";"0";"8th Pass";"58";"3542575";"0";"No";"THARALI (SC)";"UTTARAKHAND";"CHAMOLI";"2022";"Uttarakhand";"No Comment"
"Guddu Lal";"AAP";" 1";"5th Pass";"44";"48000";"0";"No";"THARALI (SC)";"UTTARAKHAND";"CHAMOLI";"2022";"Uttarakhand";"No Comment"
"Kasbi Lal Shah";"UKD";"0";"Graduate";"68";"1310000";"500000";"No";"THARALI (SC)";"UTTARAKHAND";"CHAMOLI";"2022";"Uttarakhand";"No Comment"
"Kishore Kuma";"SP";"0";"Graduate";"36";"614000";"0";"No";"THARALI (SC)";"UTTARAKHAND";"CHAMOLI";"2022";"Uttarakhand";"No Comment"
"Kunwar Ram";"CPI(M)";"0";"8th Pass";"46";"3160800";"200000";"No";"THARALI (SC)";"UTTARAKHAND";"CHAMOLI";"2022";"Uttarakhand";"No Comment"
"Laxman Ram";"BSP";"0";"8th Pass";"36";"156620";"0";"No";"THARALI (SC)";"UTTARAKHAND";"CHAMOLI";"2022";"Uttarakhand";"No Comment"
"Naini Ram";"Uttarakhand Janekta Party";"0";"12th Pass";"64";"1404935";"0";"No";"THARALI (SC)";"UTTARAKHAND";"CHAMOLI";"2022";"Uttarakhand";"No Comment"
"Kailash Chandra Gahtori";"BJP";"0";"Graduate";"53";"106543567";"0";"Yes";"CHAMPAWAT";"UTTARAKHAND";"CHAMPAWAT";"2022";"Uttarakhand";"No Comment"
"Deepak Belwal";"IND";" 5";"Graduate";"27";"15000";"0";"No";"CHAMPAWAT";"UTTARAKHAND";"CHAMPAWAT";"2022";"Uttarakhand";"No Comment"
"Hemesh Kharkwal";"INC";"0";"Graduate";"51";"17388964";"4000000";"No";"CHAMPAWAT";"UTTARAKHAND";"CHAMPAWAT";"2022";"Uttarakhand";"No Comment"
"Jagdish Bhatt";"IND";"0";"5th Pass";"45";"16848872";"0";"No";"CHAMPAWAT";"UTTARAKHAND";"CHAMPAWAT";"2022";"Uttarakhand";"No Comment"
"Madan Singh Maha";"AAP";"0";"Post Graduate";"52";"38967152";"655000";"No";"CHAMPAWAT";"UTTARAKHAND";"CHAMPAWAT";"2022";"Uttarakhand";"No Comment"
"Mohd Haaru";"SP";"0";"Graduate";"28";"16000";"0";"No";"CHAMPAWAT";"UTTARAKHAND";"CHAMPAWAT";"2022";"Uttarakhand";"No Comment"
"Rakesh Chandra Verma";"BSP";"0";"Graduate Professional";"61";"11864469";"0";"No";"CHAMPAWAT";"UTTARAKHAND";"CHAMPAWAT";"2022";"Uttarakhand";"No Comment"
"Pushkar Singh Dhami";"BJP";"0";"Post Graduate";"46";"46478080";"4783461";"Yes";"CHAMPAWAT";"UTTARAKHAND";"CHAMPAWAT";"2022";"Uttarakhand";"BYE ELECTION ON 31-05-2022"
"Himanshu Gadkot";"IND";" 1";"12th Pass";"29";"395400";"219659";"No";"CHAMPAWAT";"UTTARAKHAND";"CHAMPAWAT";"2022";"Uttarakhand";"BYE ELECTION ON 31-05-2022"
"Manoj Kumar Bhatt";"SP";"0";"8th Pass";"51";"2100000";"0";"No";"CHAMPAWAT";"UTTARAKHAND";"CHAMPAWAT";"2022";"Uttarakhand";"BYE ELECTION ON 31-05-2022"
"Nirmala Gahto";"INC";"0";"12th Pass";"62";"19679220";"0";"No";"CHAMPAWAT";"UTTARAKHAND";"CHAMPAWAT";"2022";"Uttarakhand";"BYE ELECTION ON 31-05-2022"
"Khushal Singh Adhikari";"INC";"0";"10th Pass";"55";"305017339";"37845711";"Yes";"LOHAGHAT";"UTTARAKHAND";"CHAMPAWAT";"2022";"Uttarakhand";"No Comment"
"Dheeraj Singh Ladwal";"IND";"0";"12th Pass";"26";"265000";"100000";"No";"LOHAGHAT";"UTTARAKHAND";"CHAMPAWAT";"2022";"Uttarakhand";"No Comment"
"Himesh Chandra Kalkhuriya";"IND";"0";"12th Pass";"44";"10502672";"4910000";"No";"LOHAGHAT";"UTTARAKHAND";"CHAMPAWAT";"2022";"Uttarakhand";"No Comment"
"Nisar Kha";"SP";"0";"8th Pass";"35";"1500";"300000";"No";"LOHAGHAT";"UTTARAKHAND";"CHAMPAWAT";"2022";"Uttarakhand";"No Comment"
"Prakash Singh Dham";"IND";"0";"10th Pass";"38";"1204000";"100000";"No";"LOHAGHAT";"UTTARAKHAND";"CHAMPAWAT";"2022";"Uttarakhand";"No Comment"
"Puran Singh Fartyal";"BJP";"0";"10th Pass";"55";"26520149";"12636000";"No";"LOHAGHAT";"UTTARAKHAND";"CHAMPAWAT";"2022";"Uttarakhand";"No Comment"
"Rajesh Singh Bisht";"AAP";"0";"12th Pass";"38";"20157318";"5911969";"No";"LOHAGHAT";"UTTARAKHAND";"CHAMPAWAT";"2022";"Uttarakhand";"No Comment"
"Pritam Singh";"INC";" 3";"Graduate Professional";"63";"108496303";"9927674";"Yes";"CHAKRATA (ST)";"UTTARAKHAND";"DEHRADUN";"2022";"Uttarakhand";"No Comment"
"Bheem Dutt";"BSP";"0";"12th Pass";"48";"4133500";"21000";"No";"CHAKRATA (ST)";"UTTARAKHAND";"DEHRADUN";"2022";"Uttarakhand";"No Comment"
"Darshan Dobhal";"AAP";"0";"8th Pass";"53";"19974300";"1627572";"No";"CHAKRATA (ST)";"UTTARAKHAND";"DEHRADUN";"2022";"Uttarakhand";"No Comment"
"Daulat Kunva";"IND";"0";"10th Pass";"48";"6977702";"908000";"No";"CHAKRATA (ST)";"UTTARAKHAND";"DEHRADUN";"2022";"Uttarakhand";"No Comment"
"Gajendra Dutt";"IND";" 1";"Post Graduate";"40";"935422";"0";"No";"CHAKRATA (ST)";"UTTARAKHAND";"DEHRADUN";"2022";"Uttarakhand";"No Comment"
"Kamlesh Bhatt";"IND";" 1";"12th Pass";"37";"31000";"0";"No";"CHAKRATA (ST)";"UTTARAKHAND";"DEHRADUN";"2022";"Uttarakhand";"No Comment"
"Kuldeep Singh Chauha";"IND";" 1";"Others";"26";"71000";"0";"No";"CHAKRATA (ST)";"UTTARAKHAND";"DEHRADUN";"2022";"Uttarakhand";"No Comment"
"Manbir Singh Chauha";"IND";"0";"Post Graduate";"35";"383450";"0";"No";"CHAKRATA (ST)";"UTTARAKHAND";"DEHRADUN";"2022";"Uttarakhand";"No Comment"
"Ram Sharan Nautiyal";"BJP";"0";"Post Graduate";"65";"191730690";"10878398";"No";"CHAKRATA (ST)";"UTTARAKHAND";"DEHRADUN";"2022";"Uttarakhand";"No Comment"
"Ramanand Singh";"UKD";"0";"10th Pass";"48";"1220000";"50000";"No";"CHAKRATA (ST)";"UTTARAKHAND";"DEHRADUN";"2022";"Uttarakhand";"No Comment"
"Savita Kapoor";"BJP";"0";"12th Pass";"66";"12618314";"3934000";"Yes";"DEHRADUN CANTONMENT";"UTTARAKHAND";"DEHRADUN";"2022";"Uttarakhand";"No Comment"
"Anirudh Kala";"UKD";"0";"Post Graduate";"33";"18339500";"10350000";"No";"DEHRADUN CANTONMENT";"UTTARAKHAND";"DEHRADUN";"2022";"Uttarakhand";"No Comment"
"Dinesh Rawat";"IND";"0";"Graduate";"49";"16940459";"957187";"No";"DEHRADUN CANTONMENT";"UTTARAKHAND";"DEHRADUN";"2022";"Uttarakhand";"No Comment"
"Dr. R K Pathak";"SP";"0";"Doctorate";"54";"12967077";"4000000";"No";"DEHRADUN CANTONMENT";"UTTARAKHAND";"DEHRADUN";"2022";"Uttarakhand";"No Comment"
"Geeta Chandola";"IND";"0";"12th Pass";"51";"5758500";"0";"No";"DEHRADUN CANTONMENT";"UTTARAKHAND";"DEHRADUN";"2022";"Uttarakhand";"No Comment"
"Jaspal Singh";"BSP";" 2";"12th Pass";"39";"52000";"0";"No";"DEHRADUN CANTONMENT";"UTTARAKHAND";"DEHRADUN";"2022";"Uttarakhand";"No Comment"
"Mohd. Salim";"Peace Party";"0";"Graduate";"46";"100000";"0";"No";"DEHRADUN CANTONMENT";"UTTARAKHAND";"DEHRADUN";"2022";"Uttarakhand";"No Comment"
"Nanda Kishor Semwal";"IND";"0";"10th Pass";"44";"940000";"0";"No";"DEHRADUN CANTONMENT";"UTTARAKHAND";"DEHRADUN";"2022";"Uttarakhand";"No Comment"
"Ravinder Singh Anand";"AAP";" 1";"12th Pass";"43";"17132200";"879564";"No";"DEHRADUN CANTONMENT";"UTTARAKHAND";"DEHRADUN";"2022";"Uttarakhand";"No Comment"
"Sachin Chhet";"IND";"0";"Graduate";"40";"2550000";"0";"No";"DEHRADUN CANTONMENT";"UTTARAKHAND";"DEHRADUN";"2022";"Uttarakhand";"No Comment"
"Suryakant Dhasmana";"INC";" 1";"Post Graduate";"57";"38110454";"0";"No";"DEHRADUN CANTONMENT";"UTTARAKHAND";"DEHRADUN";"2022";"Uttarakhand";"No Comment"
"Vinod Aswal";"Rashtriya Uttarakhand Party";"0";"Literate";"52";"298876";"300000";"No";"DEHRADUN CANTONMENT";"UTTARAKHAND";"DEHRADUN";"2022";"Uttarakhand";"No Comment"
"Vinod Chamoli";"BJP";"0";"Graduate";"60";"30061221";"1619438";"Yes";"DHARAMPUR";"UTTARAKHAND";"DEHRADUN";"2022";"Uttarakhand";"No Comment"
"Advocate Brij Bhushan Karanwal";"Rashtriya Samaj Dal (R)";"0";"Post Graduate";"44";"39365000";"0";"No";"DHARAMPUR";"UTTARAKHAND";"DEHRADUN";"2022";"Uttarakhand";"No Comment"
"Balbir Kumar Talwa";"Bharatiya Jan Jagriti Party";"0";"12th Pass";"72";"11149468";"4500000";"No";"DHARAMPUR";"UTTARAKHAND";"DEHRADUN";"2022";"Uttarakhand";"No Comment"
"Beer Singh Panwa";"IND";"0";"Graduate";"44";"23275057";"1105863";"No";"DHARAMPUR";"UTTARAKHAND";"DEHRADUN";"2022";"Uttarakhand";"No Comment"
"Deepak";"Peoples Party of India (Democratic)";"0";"Illiterate";"54";"540000";"0";"No";"DHARAMPUR";"UTTARAKHAND";"DEHRADUN";"2022";"Uttarakhand";"No Comment"
"Dinesh Agarwal";"INC";"0";"Graduate Professional";"72";"54292880";"4526000";"No";"DHARAMPUR";"UTTARAKHAND";"DEHRADUN";"2022";"Uttarakhand";"No Comment"
"Gulbaha";"IND";"0";"Graduate Professional";"29";"173100";"0";"No";"DHARAMPUR";"UTTARAKHAND";"DEHRADUN";"2022";"Uttarakhand";"No Comment"
"Javed Kha";"IND";" 2";"Graduate Professional";"45";"12246685";"0";"No";"DHARAMPUR";"UTTARAKHAND";"DEHRADUN";"2022";"Uttarakhand";"No Comment"
"Kiran Rawat Kashyap";"UKD";"0";"Graduate Professional";"40";"20529000";"1600000";"No";"DHARAMPUR";"UTTARAKHAND";"DEHRADUN";"2022";"Uttarakhand";"No Comment"
