"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"MANI CHARENAMEI";"IND";"0";"Graduate";"45";"205000";"0";"Yes";"OUTER MANIPUR";"MANIPUR";"2004";"Lok Sabha";"No Comment"
"D. LOLI ADANEE";"BJP";"0";"Graduate";"51";"5504735";"0";"No";"OUTER MANIPUR";"MANIPUR";"2004";"Lok Sabha";"No Comment"
"HOLKHOMANG HAOKIP";"NCP";"0";"Post Graduate";"67";"2030000";"0";"No";"OUTER MANIPUR";"MANIPUR";"2004";"Lok Sabha";"No Comment"
"ROSANGZUALA";"JD(U)";"0";"Graduate";"43";"545036";"0";"No";"OUTER MANIPUR";"MANIPUR";"2004";"Lok Sabha";"No Comment"
