"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Rao Inderjit Singh";"BJP";"0";"Graduate Professional";"69";"420970754";"31500000";"Yes";"GURGAON";"HARYANA";"2019";"Lok Sabha";"No Comment"
"Advocate Parveen Yadav Wazirabad";"Akhil Bharatiya Jan Sangh";"0";"Graduate Professional";"40";"14019800";"0";"No";"GURGAON";"HARYANA";"2019";"Lok Sabha";"No Comment"
"Azad Singh Nangalia";"IND";"0";"10th Pass";"60";"6959900";"0";"No";"GURGAON";"HARYANA";"2019";"Lok Sabha";"No Comment"
"Capt. Ajay Singh";"INC";"0";"Graduate Professional";"60";"274817503";"10612632";"No";"GURGAON";"HARYANA";"2019";"Lok Sabha";"No Comment"
"Chowkidar Anjan Deveshwa";"IND";"0";"12th Pass";"41";"42128108";"13659094";"No";"GURGAON";"HARYANA";"2019";"Lok Sabha";"No Comment"
"Col. Dharam Pal Singh Raghava";"Rashtra Nirman Party";"0";"Graduate";"61";"20278916";"2100000";"No";"GURGAON";"HARYANA";"2019";"Lok Sabha";"No Comment"
"Dr. Abdul Latif (Miya Ji)";"Voters Party";"0";"Illiterate";"63";"1690823";"0";"No";"GURGAON";"HARYANA";"2019";"Lok Sabha";"No Comment"
"Dr. Mehmood Kha";"Jannayak Janta Party";"0";"Post Graduate";"63";"241934912";"23348207";"No";"GURGAON";"HARYANA";"2019";"Lok Sabha";"No Comment"
"Fauji Jai Kawar Tyagi Dixshit";"Daksha Party";"0";"8th Pass";"64";"64245906";"0";"No";"GURGAON";"HARYANA";"2019";"Lok Sabha";"No Comment"
"Hans Kuma";"Rashtriya Rashtrawadi Party";"0";"10th Pass";"38";"1294270";"0";"No";"GURGAON";"HARYANA";"2019";"Lok Sabha";"No Comment"
"Jawahar Singh Pahal";"Bhartiya Shakti Chetna Party";"0";"Graduate";"47";"32326592";"4133701";"No";"GURGAON";"HARYANA";"2019";"Lok Sabha";"No Comment"
"Kusheshwar Bhagat";"IND";"0";"8th Pass";"48";"604000";"0";"No";"GURGAON";"HARYANA";"2019";"Lok Sabha";"No Comment"
"Mahabir Mehra Chhilark";"Peoples Party of India (Democratic)";"0";"10th Pass";"48";"520000";"0";"No";"GURGAON";"HARYANA";"2019";"Lok Sabha";"No Comment"
"Pawan Kuma";"SHS";"0";"12th Pass";"30";"471314";"0";"No";"GURGAON";"HARYANA";"2019";"Lok Sabha";"No Comment"
"Pawan Nehra";"IND";"0";"Graduate";"34";"1147333";"353892";"No";"GURGAON";"HARYANA";"2019";"Lok Sabha";"No Comment"
"Rais Ahmad";"BSP";"0";"Graduate";"58";"459317500";"84082104";"No";"GURGAON";"HARYANA";"2019";"Lok Sabha";"No Comment"
"Ramesh Chand";"Bahujan Mukti Party";"0";"10th Pass";"67";"2253119";"0";"No";"GURGAON";"HARYANA";"2019";"Lok Sabha";"No Comment"
"Ramesh Kuma";"Rashtriya Sahara Party";"0";"Graduate";"48";"192200";"0";"No";"GURGAON";"HARYANA";"2019";"Lok Sabha";"No Comment"
"Rao Inderjeet";"IND";"0";"10th Pass";"37";"7804420";"52000";"No";"GURGAON";"HARYANA";"2019";"Lok Sabha";"No Comment"
"Sharvan Kuma";"SUCI(C)";"0";"10th Pass";"51";"20142297";"1029600";"No";"GURGAON";"HARYANA";"2019";"Lok Sabha";"No Comment"
"Sudesh Kuma";"IND";"0";"12th Pass";"32";"4991000";"1385000";"No";"GURGAON";"HARYANA";"2019";"Lok Sabha";"No Comment"
"Vinod Kuma";"Aapki Apni Party (Peoples)";"0";"10th Pass";"40";"61500";"0";"No";"GURGAON";"HARYANA";"2019";"Lok Sabha";"No Comment"
"Virender Rana";"INLD";"0";"Post Graduate";"46";"1025863217";"0";"No";"GURGAON";"HARYANA";"2019";"Lok Sabha";"No Comment"
"Virender Singh";"IND";"0";"Post Graduate";"58";"35373475";"8221073";"No";"GURGAON";"HARYANA";"2019";"Lok Sabha";"No Comment"
