"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"District";"Year";"House";"Comment"
"Lekhraj Jatav";"BSP";"0";"5th Pass";"65";"188000";"0";"No";"KAROL BAGH";"DELHI";"CENTRAL";"2020";"Delhi";"No Comment"
"Rahul Bhart";"IND";"0";"Graduate Professional";"33";"14075";"309728";"No";"KAROL BAGH";"DELHI";"CENTRAL";"2020";"Delhi";"No Comment"
"Sunil";"IND";"0";"Graduate";"54";"2057650";"0";"No";"KAROL BAGH";"DELHI";"CENTRAL";"2020";"Delhi";"No Comment"
"Yogender Chandoliya";"BJP";"0";"12th Pass";"57";"5011220";"233895";"No";"KAROL BAGH";"DELHI";"CENTRAL";"2020";"Delhi";"No Comment"
"Shoaib Iqbal";"AAP";" 6";"12th Pass";"61";"13895551";"2170794";"Yes";"MATIA MAHAL";"DELHI";"CENTRAL";"2020";"Delhi";"No Comment"
"Israr Ahmed";"RPI(A)";"0";"5th Pass";"36";"15000";"0";"No";"MATIA MAHAL";"DELHI";"CENTRAL";"2020";"Delhi";"No Comment"
"Mirza Javed Al";"INC";" 4";"12th Pass";"51";"20884901";"1570556";"No";"MATIA MAHAL";"DELHI";"CENTRAL";"2020";"Delhi";"No Comment"
"Mohd. Suhail";"IND";"0";"8th Pass";"30";"226500";"0";"No";"MATIA MAHAL";"DELHI";"CENTRAL";"2020";"Delhi";"No Comment"
"Ravinder Gupta";"BJP";" 2";"12th Pass";"48";"157670266";"41869848";"No";"MATIA MAHAL";"DELHI";"CENTRAL";"2020";"Delhi";"No Comment"
"Shoaibudd";"IND";"0";"5th Pass";"38";"210900";"0";"No";"MATIA MAHAL";"DELHI";"CENTRAL";"2020";"Delhi";"No Comment"
"Suhail Mirza";"Rashtriya Republican Party";"0";"8th Pass";"26";"102000";"0";"No";"MATIA MAHAL";"DELHI";"CENTRAL";"2020";"Delhi";"No Comment"
"Tej Ram";"BSP";"0";"5th Pass";"52";"1846232";"0";"No";"MATIA MAHAL";"DELHI";"CENTRAL";"2020";"Delhi";"No Comment"
"Shiv Charan Goel";"AAP";"0";"12th Pass";"57";"244301575";"0";"Yes";"MOTI NAGAR";"DELHI";"CENTRAL";"2020";"Delhi";"No Comment"
"Ajit Singh";"IND";"0";"12th Pass";"68";"5944256";"0";"No";"MOTI NAGAR";"DELHI";"CENTRAL";"2020";"Delhi";"No Comment"
"Md Amjad";"Rashtravadi Janata Party";"0";"5th Pass";"29";"250200";"0";"No";"MOTI NAGAR";"DELHI";"CENTRAL";"2020";"Delhi";"No Comment"
"Md Faiza";"IND";"0";"12th Pass";"25";"143100";"0";"No";"MOTI NAGAR";"DELHI";"CENTRAL";"2020";"Delhi";"No Comment"
"Narender Goel";"IND";"0";"12th Pass";"59";"62100806";"0";"No";"MOTI NAGAR";"DELHI";"CENTRAL";"2020";"Delhi";"No Comment"
"Nitya Nand Singh";"BSP";"0";"Post Graduate";"45";"9615000";"1000000";"No";"MOTI NAGAR";"DELHI";"CENTRAL";"2020";"Delhi";"No Comment"
"Ramesh Popl";"INC";"0";"Graduate";"59";"121080000";"1811000";"No";"MOTI NAGAR";"DELHI";"CENTRAL";"2020";"Delhi";"No Comment"
"Shiv Chara";"IND";"0";"Illiterate";"46";"25000";"0";"No";"MOTI NAGAR";"DELHI";"CENTRAL";"2020";"Delhi";"No Comment"
"Subhash Sachdeva";"BJP";"0";"12th Pass";"63";"183483261";"43148405";"No";"MOTI NAGAR";"DELHI";"CENTRAL";"2020";"Delhi";"No Comment"
"Raaj Kumar Anand";"AAP";" 1";"Post Graduate";"53";"789065803";"324635220";"Yes";"PATEL NAGAR";"DELHI";"CENTRAL";"2020";"Delhi";"No Comment"
"Krishna";"INC";"0";"Graduate Professional";"64";"115542943";"0";"No";"PATEL NAGAR";"DELHI";"CENTRAL";"2020";"Delhi";"No Comment"
"Pradeep Kumar Rawal";"BSP";"0";"Post Graduate";"46";"7388177";"800000";"No";"PATEL NAGAR";"DELHI";"CENTRAL";"2020";"Delhi";"No Comment"
"Pravesh Rat";"BJP";"0";"12th Pass";"36";"7941593";"1840484";"No";"PATEL NAGAR";"DELHI";"CENTRAL";"2020";"Delhi";"No Comment"
"Som Dutt";"AAP";" 1";"Graduate";"44";"1196762";"0";"Yes";"SADAR BAZAR";"DELHI";"CENTRAL";"2020";"Delhi";"No Comment"
"Asad";"BSP";"0";"8th Pass";"46";"81250";"0";"No";"SADAR BAZAR";"DELHI";"CENTRAL";"2020";"Delhi";"No Comment"
"Jai Parkash";"BJP";" 1";"Graduate";"50";"63808333";"1524911";"No";"SADAR BAZAR";"DELHI";"CENTRAL";"2020";"Delhi";"No Comment"
"Jai Prakash";"IND";"0";"5th Pass";"49";"89528";"0";"No";"SADAR BAZAR";"DELHI";"CENTRAL";"2020";"Delhi";"No Comment"
"Pratap Aamza";"IND";"0";"Graduate";"31";"502941";"0";"No";"SADAR BAZAR";"DELHI";"CENTRAL";"2020";"Delhi";"No Comment"
"Rajeev Kuma";"IND";"0";"Post Graduate";"45";"1836350";"0";"No";"SADAR BAZAR";"DELHI";"CENTRAL";"2020";"Delhi";"No Comment"
"Satbir Sharma";"INC";" 1";"10th Pass";"68";"89961982";"360000";"No";"SADAR BAZAR";"DELHI";"CENTRAL";"2020";"Delhi";"No Comment"
"Som Dutt S/O Daya Chander Sharma";"IND";"0";"Graduate";"45";"160000";"0";"No";"SADAR BAZAR";"DELHI";"CENTRAL";"2020";"Delhi";"No Comment"
"Somdutt S/O Krishan Kumar Rastog";"IND";"0";"5th Pass";"34";"165000";"0";"No";"SADAR BAZAR";"DELHI";"CENTRAL";"2020";"Delhi";"No Comment"
"Virender Kuma";"Rashtriya Rashtrawadi Party";"0";"12th Pass";"52";"17966465";"5036560";"No";"SADAR BAZAR";"DELHI";"CENTRAL";"2020";"Delhi";"No Comment"
"Anil Kumar Bajpai";"BJP";" 1";"Graduate";"62";"1882571";"339318";"Yes";"GANDHI NAGAR";"DELHI";"EAST";"2020";"Delhi";"No Comment"
"Arvinder Singh Lovely";"INC";"0";"Graduate";"51";"54000083";"0";"No";"GANDHI NAGAR";"DELHI";"EAST";"2020";"Delhi";"No Comment"
"Md. Haroo";"IND";"0";"Illiterate";"53";"5221000";"0";"No";"GANDHI NAGAR";"DELHI";"EAST";"2020";"Delhi";"No Comment"
"Mukesh Kuma";"IND";"0";"12th Pass";"36";"7108";"0";"No";"GANDHI NAGAR";"DELHI";"EAST";"2020";"Delhi";"No Comment"
"Naveen Chaudhary";"AAP";" 2";"12th Pass";"54";"251315599";"3955798";"No";"GANDHI NAGAR";"DELHI";"EAST";"2020";"Delhi";"No Comment"
"Ravindra Kuma";"IND";"0";"Graduate";"36";"51379";"0";"No";"GANDHI NAGAR";"DELHI";"EAST";"2020";"Delhi";"No Comment"
"Tikraj Singh";"BSP";"0";"12th Pass";"38";"609820";"16800";"No";"GANDHI NAGAR";"DELHI";"EAST";"2020";"Delhi";"No Comment"
"Kuldeep Kumar";"AAP";"0";"12th Pass";"30";"2682081";"0";"Yes";"KONDLI";"DELHI";"EAST";"2020";"Delhi";"No Comment"
"Akshay Kuma";"IND";" 1";"Graduate";"32";"460355";"0";"No";"KONDLI";"DELHI";"EAST";"2020";"Delhi";"No Comment"
"Amar Singh";"IND";"0";"Illiterate";"40";"10000";"0";"No";"KONDLI";"DELHI";"EAST";"2020";"Delhi";"No Comment"
"Amrish Singh Gautam";"INC";" 2";"Post Graduate";"63";"15714322";"0";"No";"KONDLI";"DELHI";"EAST";"2020";"Delhi";"No Comment"
"Dinesh Kumar Kashyap";"Sabse Badi Party";"0";"Graduate";"31";"3970036";"63966";"No";"KONDLI";"DELHI";"EAST";"2020";"Delhi";"No Comment"
"Karmv";"BSP";"0";"Graduate Professional";"61";"41389919";"1180000";"No";"KONDLI";"DELHI";"EAST";"2020";"Delhi";"No Comment"
"Raj Kuma";"BJP";"0";"10th Pass";"52";"55900";"0";"No";"KONDLI";"DELHI";"EAST";"2020";"Delhi";"No Comment"
"S. K. Bagga (Advocate)";"AAP";" 1";"Post Graduate";"65";"82876238";"6186719";"Yes";"KRISHNA NAGAR";"DELHI";"EAST";"2020";"Delhi";"No Comment"
"Advocate Manjeet Singh";"BSP";"0";"Graduate Professional";"32";"6122584";"50165";"No";"KRISHNA NAGAR";"DELHI";"EAST";"2020";"Delhi";"No Comment"
"Charanjeet";"Aapki Apni Party (Peoples)";"0";"Graduate Professional";"37";"500000";"20000";"No";"KRISHNA NAGAR";"DELHI";"EAST";"2020";"Delhi";"No Comment"
"Dr. Anil Goyal";"BJP";"0";"Others";"62";"644981596";"32399513";"No";"KRISHNA NAGAR";"DELHI";"EAST";"2020";"Delhi";"No Comment"
"Dr. Ashok Kumar Walia";"INC";"0";"Graduate Professional";"71";"341761897";"2282926";"No";"KRISHNA NAGAR";"DELHI";"EAST";"2020";"Delhi";"No Comment"
"Munish Bagga";"Rashtriya Rashtrawadi Party";"0";"Graduate";"48";"1464718";"0";"No";"KRISHNA NAGAR";"DELHI";"EAST";"2020";"Delhi";"No Comment"
"Suresh Kuma";"Baliraja Party";"0";"10th Pass";"38";"1778301";"512930";"No";"KRISHNA NAGAR";"DELHI";"EAST";"2020";"Delhi";"No Comment"
"Abhay Verma";"BJP";" 3";"Graduate Professional";"47";"16531995";"2201000";"Yes";"LAXMI NAGAR";"DELHI";"EAST";"2020";"Delhi";"No Comment"
"Anima Ojha";"Right to Recall Party";"0";"Doctorate";"32";"70000";"0";"No";"LAXMI NAGAR";"DELHI";"EAST";"2020";"Delhi";"No Comment"
"Deep Kuma";"Liberal Party of India";"0";"12th Pass";"46";"530000";"549400";"No";"LAXMI NAGAR";"DELHI";"EAST";"2020";"Delhi";"No Comment"
"Hari Dutt Sharma";"INC";"0";"Doctorate";"51";"88453089";"4668309";"No";"LAXMI NAGAR";"DELHI";"EAST";"2020";"Delhi";"No Comment"
"Jai Ram Lal";"BSP";"0";"8th Pass";"55";"10192186";"0";"No";"LAXMI NAGAR";"DELHI";"EAST";"2020";"Delhi";"No Comment"
"Namaha";"LJP";"0";"Illiterate";"32";"50000";"0";"No";"LAXMI NAGAR";"DELHI";"EAST";"2020";"Delhi";"No Comment"
"Nitin Tyag";"AAP";" 2";"Graduate";"46";"18904165";"0";"No";"LAXMI NAGAR";"DELHI";"EAST";"2020";"Delhi";"No Comment"
"R D Tiwa";"Lok Shakti Party (Loktantrik)";"0";"5th Pass";"56";"202000";"0";"No";"LAXMI NAGAR";"DELHI";"EAST";"2020";"Delhi";"No Comment"
"Manish Sisodia";"AAP";" 3";"Others";"47";"9350305";"0";"Yes";"PATPARGANJ";"DELHI";"EAST";"2020";"Delhi";"No Comment"
"Gopal Prasad";"IND";" 1";"12th Pass";"47";"1420437";"0";"No";"PATPARGANJ";"DELHI";"EAST";"2020";"Delhi";"No Comment"
"Laxman Rawat";"INC";"0";"Graduate";"52";"16377441";"0";"No";"PATPARGANJ";"DELHI";"EAST";"2020";"Delhi";"No Comment"
"Manoj Kuma";"IND";"0";"12th Pass";"31";"60000";"166000";"No";"PATPARGANJ";"DELHI";"EAST";"2020";"Delhi";"No Comment"
"Pratap Chandra";"Rashtriya Rashtrawadi Party";"0";"12th Pass";"50";"43996216";"7557376";"No";"PATPARGANJ";"DELHI";"EAST";"2020";"Delhi";"No Comment"
"Rakesh";"BSP";"0";"8th Pass";"36";"462236";"0";"No";"PATPARGANJ";"DELHI";"EAST";"2020";"Delhi";"No Comment"
"Rakesh Su";"Right to Recall Party";"0";"Graduate";"43";"181853";"0";"No";"PATPARGANJ";"DELHI";"EAST";"2020";"Delhi";"No Comment"
"Ravinder Singh Neg";"BJP";"0";"Graduate";"43";"20256029";"0";"No";"PATPARGANJ";"DELHI";"EAST";"2020";"Delhi";"No Comment"
"Sanjeev Bhat";"Hindusthan Nirman Dal";"0";"10th Pass";"33";"9781000";"0";"No";"PATPARGANJ";"DELHI";"EAST";"2020";"Delhi";"No Comment"
"Shatrughan Kumar Singh";"Hindustani Awam Morcha (Secular)";"0";"8th Pass";"39";"2140931";"245760";"No";"PATPARGANJ";"DELHI";"EAST";"2020";"Delhi";"No Comment"
"Surender Gupta";"Janmat Party";"0";"5th Pass";"43";"590000";"0";"No";"PATPARGANJ";"DELHI";"EAST";"2020";"Delhi";"No Comment"
"Surjeet Singh";"IND";" 3";"12th Pass";"46";"60192562";"0";"No";"PATPARGANJ";"DELHI";"EAST";"2020";"Delhi";"No Comment"
"Vinay Kumar Singh";"Janshakti Party (Rashtriya)";"0";"Post Graduate";"35";"373713";"457300";"No";"PATPARGANJ";"DELHI";"EAST";"2020";"Delhi";"No Comment"
"Ram Niwas Goel";"AAP";" 1";"Graduate";"72";"49617000";"804000";"Yes";"SHAHDARA";"DELHI";"EAST";"2020";"Delhi";"No Comment"
"Allah Bakash";"Rashtriya Jansambhavna Party";"0";"Literate";"52";"95300";"0";"No";"SHAHDARA";"DELHI";"EAST";"2020";"Delhi";"No Comment"
"Indu";"BSP";"0";"Post Graduate";"35";"466831";"0";"No";"SHAHDARA";"DELHI";"EAST";"2020";"Delhi";"No Comment"
"Narender Nath";"INC";" 1";"Graduate Professional";"75";"53030743";"0";"No";"SHAHDARA";"DELHI";"EAST";"2020";"Delhi";"No Comment"
"Nishant Sharma";"Proutist Bloc, India";" 1";"12th Pass";"36";"599687";"0";"No";"SHAHDARA";"DELHI";"EAST";"2020";"Delhi";"No Comment"
"Ranjana Munesh Chauha";"Bhartiya Samajik Nyay Party";"0";"12th Pass";"40";"30000";"0";"No";"SHAHDARA";"DELHI";"EAST";"2020";"Delhi";"No Comment"
"Sanjay Goyal";"BJP";"0";"Graduate Professional";"51";"442307781";"43827476";"No";"SHAHDARA";"DELHI";"EAST";"2020";"Delhi";"No Comment"
"Vimla";"Sabse Badi Party";"0";"10th Pass";"39";"1312319";"0";"No";"SHAHDARA";"DELHI";"EAST";"2020";"Delhi";"No Comment"
"Rohit Kumar";"AAP";"0";"12th Pass";"43";"9389865";"0";"Yes";"TRILOKPURI";"DELHI";"EAST";"2020";"Delhi";"No Comment"
"Ajay Chauha";"Bhartiya Samajik Nyay Party";"0";"Graduate";"47";"198206";"75500";"No";"TRILOKPURI";"DELHI";"EAST";"2020";"Delhi";"No Comment"
"Akshtiz Birma";"Rashtriya Samaj Paksha";"0";"Graduate Professional";"40";"46515472";"21943843";"No";"TRILOKPURI";"DELHI";"EAST";"2020";"Delhi";"No Comment"
"Kavita Rani Singh";"IND";"0";"12th Pass";"48";"24479888";"129517";"No";"TRILOKPURI";"DELHI";"EAST";"2020";"Delhi";"No Comment"
"Kira";"BJP";"0";"12th Pass";"45";"4048791";"234500";"No";"TRILOKPURI";"DELHI";"EAST";"2020";"Delhi";"No Comment"
"Mayank Kuma";"Sabse Badi Party";"0";"12th Pass";"29";"4724738";"66870";"No";"TRILOKPURI";"DELHI";"EAST";"2020";"Delhi";"No Comment"
"Raghu Raj Singh";"BSP";"0";"10th Pass";"61";"19738873";"0";"No";"TRILOKPURI";"DELHI";"EAST";"2020";"Delhi";"No Comment"
"Rajesh Kuma";"Aam Janta Party (India)";"0";"Graduate";"45";"2379500";"200000";"No";"TRILOKPURI";"DELHI";"EAST";"2020";"Delhi";"No Comment"
"Vijay Kuma";"INC";"0";"5th Pass";"58";"12883746";"2379850";"No";"TRILOKPURI";"DELHI";"EAST";"2020";"Delhi";"No Comment"
"Vikram";"Janshakti Party (Rashtriya)";"0";"12th Pass";"38";"1261745";"600000";"No";"TRILOKPURI";"DELHI";"EAST";"2020";"Delhi";"No Comment"
"Om Prakash Sharma";"BJP";" 2";"Graduate";"67";"247420941";"38443121";"Yes";"VISHWAS NAGAR";"DELHI";"EAST";"2020";"Delhi";"No Comment"
"Anil Kuma";"National Youth Party";"0";"Graduate Professional";"28";"608039";"0";"No";"VISHWAS NAGAR";"DELHI";"EAST";"2020";"Delhi";"No Comment"
"Ashok Surana";"IND";"0";"Graduate";"45";"112228054";"2200000";"No";"VISHWAS NAGAR";"DELHI";"EAST";"2020";"Delhi";"No Comment"
"Babu Ram";"Peoples Party of India (Democratic)";"0";"Post Graduate";"62";"13578039";"0";"No";"VISHWAS NAGAR";"DELHI";"EAST";"2020";"Delhi";"No Comment"
"Deepak Singla";"AAP";"0";"8th Pass";"34";"106895476";"85772257";"No";"VISHWAS NAGAR";"DELHI";"EAST";"2020";"Delhi";"No Comment"
"Dileep Gautam";"BSP";"0";"Post Graduate";"29";"525774";"0";"No";"VISHWAS NAGAR";"DELHI";"EAST";"2020";"Delhi";"No Comment"
"Gurcharan Singh";"INC";"0";"8th Pass";"55";"590430959";"318243052";"No";"VISHWAS NAGAR";"DELHI";"EAST";"2020";"Delhi";"No Comment"
"Neesha";"IND";"0";"Illiterate";"32";"534306";"0";"No";"VISHWAS NAGAR";"DELHI";"EAST";"2020";"Delhi";"No Comment"
"Sadhna";"Jindabad Kranti Party";"0";"8th Pass";"25";"63500";"0";"No";"VISHWAS NAGAR";"DELHI";"EAST";"2020";"Delhi";"No Comment"
"Saurabh Bharadwaj";"AAP";"0";"Graduate Professional";"40";"10965258";"463803";"Yes";"GREATER KAILASH";"DELHI";"NEW DELHI";"2020";"Delhi";"No Comment"
"Lukman Kha";"IND";"0";"5th Pass";"58";"12620500";"0";"No";"GREATER KAILASH";"DELHI";"NEW DELHI";"2020";"Delhi";"No Comment"
"Rajbir Singh";"BSP";"0";"Graduate";"62";"15376214";"500000";"No";"GREATER KAILASH";"DELHI";"NEW DELHI";"2020";"Delhi";"No Comment"
"Rajiv Gupta";"IND";"0";"Post Graduate";"43";"21287643";"2064045";"No";"GREATER KAILASH";"DELHI";"NEW DELHI";"2020";"Delhi";"No Comment"
"Shikha Roy";"BJP";"0";"Post Graduate";"55";"78197535";"725126";"No";"GREATER KAILASH";"DELHI";"NEW DELHI";"2020";"Delhi";"No Comment"
"Shkhbir Singh Panwa";"INC";"0";"Graduate";"64";"106920011";"627931";"No";"GREATER KAILASH";"DELHI";"NEW DELHI";"2020";"Delhi";"No Comment"
"Shobha Dha";"Proutist Bloc, India";"0";"10th Pass";"46";"3046000";"0";"No";"GREATER KAILASH";"DELHI";"NEW DELHI";"2020";"Delhi";"No Comment"
"Praveen Kumar";"AAP";" 1";"Post Graduate";"35";"9185138";"356937";"Yes";"JANGPURA";"DELHI";"NEW DELHI";"2020";"Delhi";"No Comment"
"Chandrashekhar Singh";"IND";"0";"Post Graduate";"39";"4555507";"2838855";"No";"JANGPURA";"DELHI";"NEW DELHI";"2020";"Delhi";"No Comment"
"Impreet Singh Baksh";"BJP";"0";"Graduate";"37";"4276206";"0";"No";"JANGPURA";"DELHI";"NEW DELHI";"2020";"Delhi";"No Comment"
"Mohd. Aslam";"IND";" 2";"5th Pass";"43";"4913338";"0";"No";"JANGPURA";"DELHI";"NEW DELHI";"2020";"Delhi";"No Comment"
"Subhash";"BSP";"0";"5th Pass";"56";"6195700";"0";"No";"JANGPURA";"DELHI";"NEW DELHI";"2020";"Delhi";"No Comment"
"Tarvinder Singh Marwah";"INC";" 1";"12th Pass";"60";"426317790";"97359107";"No";"JANGPURA";"DELHI";"NEW DELHI";"2020";"Delhi";"No Comment"
"Madan Lal";"AAP";" 2";"Post Graduate";"63";"31658351";"1308101";"Yes";"KASTURBA NAGAR";"DELHI";"NEW DELHI";"2020";"Delhi";"No Comment"
"Abhishek Dutt";"INC";"0";"Post Graduate";"40";"388023249";"0";"No";"KASTURBA NAGAR";"DELHI";"NEW DELHI";"2020";"Delhi";"No Comment"
"Khem Chand";"BSP";" 1";"8th Pass";"56";"238000";"70000";"No";"KASTURBA NAGAR";"DELHI";"NEW DELHI";"2020";"Delhi";"No Comment"
"Ravinder Choudhry";"BJP";"0";"10th Pass";"49";"50850712";"17666";"No";"KASTURBA NAGAR";"DELHI";"NEW DELHI";"2020";"Delhi";"No Comment"
"Suman Lata Katiya";"Aam Janta Party (India)";"0";"Post Graduate";"55";"4943000";"0";"No";"KASTURBA NAGAR";"DELHI";"NEW DELHI";"2020";"Delhi";"No Comment"
"Somnath Bharti";"AAP";" 6";"Post Graduate";"45";"14252677";"2091998";"Yes";"MALVIYA NAGAR";"DELHI";"NEW DELHI";"2020";"Delhi";"No Comment"
"Gyan Chand Gautam";"BSP";"0";"5th Pass";"56";"6282500";"0";"No";"MALVIYA NAGAR";"DELHI";"NEW DELHI";"2020";"Delhi";"No Comment"
"Kamal Singh";"IND";"0";"Graduate";"69";"37161505";"0";"No";"MALVIYA NAGAR";"DELHI";"NEW DELHI";"2020";"Delhi";"No Comment"
"Mobin Al";"SHS";" 1";"10th Pass";"44";"60877374";"159000";"No";"MALVIYA NAGAR";"DELHI";"NEW DELHI";"2020";"Delhi";"No Comment"
"Neetu Verma So";"INC";"0";"Graduate";"41";"19985662";"0";"No";"MALVIYA NAGAR";"DELHI";"NEW DELHI";"2020";"Delhi";"No Comment"
"Shailender Singh";"BJP";" 1";"Graduate";"46";"284234308";"71219881";"No";"MALVIYA NAGAR";"DELHI";"NEW DELHI";"2020";"Delhi";"No Comment"
"Arvind Kejriwal";"AAP";" 13";"Graduate Professional";"51";"34442870";"0";"Yes";"NEW DELHI";"DELHI";"NEW DELHI";"2020";"Delhi";"No Comment"
"Aditi Sharma";"Hindustani Awam Morcha (Secular)";"0";"Graduate Professional";"29";"26677";"0";"No";"NEW DELHI";"DELHI";"NEW DELHI";"2020";"Delhi";"No Comment"
"Ajay Tiwa";"Right to Recall Party";"0";"12th Pass";"36";"17512857";"8424933";"No";"NEW DELHI";"DELHI";"NEW DELHI";"2020";"Delhi";"No Comment"
"Amit Sharma";"Vijay Bharat Party";"0";"Graduate";"35";"5560000";"1350000";"No";"NEW DELHI";"DELHI";"NEW DELHI";"2020";"Delhi";"No Comment"
"Ashok Agya";"Bhartiya Samajik Nyay Party";"0";"12th Pass";"50";"65074";"0";"No";"NEW DELHI";"DELHI";"NEW DELHI";"2020";"Delhi";"No Comment"
"Daya Shankar Agrawal";"IND";"0";"Post Graduate";"70";"8935807";"0";"No";"NEW DELHI";"DELHI";"NEW DELHI";"2020";"Delhi";"No Comment"
"Kirti Singh Panwa";"IND";"0";"Doctorate";"58";"3106205";"0";"No";"NEW DELHI";"DELHI";"NEW DELHI";"2020";"Delhi";"No Comment"
"M U Dua";"Aihra National Party";"0";"Post Graduate";"55";"19210265";"0";"No";"NEW DELHI";"DELHI";"NEW DELHI";"2020";"Delhi";"No Comment"
"Mahender Singh";"Peoples Party of India (Democratic)";"0";"Doctorate";"61";"41682317";"2400000";"No";"NEW DELHI";"DELHI";"NEW DELHI";"2020";"Delhi";"No Comment"
"Meena Suryawansh";"RPI(A)";"0";"10th Pass";"46";"6341499";"1400000";"No";"NEW DELHI";"DELHI";"NEW DELHI";"2020";"Delhi";"No Comment"
"Narender Kumar Bansal";"Bharatiya Loktantrik Party(Gandhi-Lohiawadi)";"0";"Graduate Professional";"68";"14958637";"0";"No";"NEW DELHI";"DELHI";"NEW DELHI";"2020";"Delhi";"No Comment"
"Pratap Chandra";"Rashtriya Rashtrawadi Party";"0";"12th Pass";"50";"43996216";"7557376";"No";"NEW DELHI";"DELHI";"NEW DELHI";"2020";"Delhi";"No Comment"
