"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"District";"Year";"House";"Comment"
"Santanu Sarma";"INC";"0";"Post Graduate";"45";"1785043";"0";"No";"PATACHARKUCHI";"ASSAM";"BAJALI";"2021";"Assam";"No Comment"
"Bhupen Baro";"United Peoples Party, Liberal";"0";"10th Pass";"43";"3317839";"0";"Yes";"BARAMA (ST)";"ASSAM";"BAKSA";"2021";"Assam";"No Comment"
"Prabeen Baro";"Bodoland Peoples Front";"0";"Post Graduate";"58";"8009021";"2200000";"No";"BARAMA (ST)";"ASSAM";"BAKSA";"2021";"Assam";"No Comment"
"Pradip Kumar Baro";"IND";"0";"5th Pass";"51";"1511000";"0";"No";"BARAMA (ST)";"ASSAM";"BAKSA";"2021";"Assam";"No Comment"
"Sarojani Basumatary";"Voters Party International";"0";"10th Pass";"56";"1811000";"0";"No";"BARAMA (ST)";"ASSAM";"BAKSA";"2021";"Assam";"No Comment"
"Sri Naba Kumar Sarania";"IND";" 6";"12th Pass";"52";"21795102";"0";"No";"BARAMA (ST)";"ASSAM";"BAKSA";"2021";"Assam";"No Comment"
"Urkhao Gwra Brahma";"United Peoples Party, Liberal";"0";"Graduate";"57";"7748688";"0";"Yes";"CHAPAGURI (ST)";"ASSAM";"BAKSA";"2021";"Assam";"No Comment"
"Hitesh Basumatary";"Bodoland Peoples Front";" 1";"12th Pass";"51";"66173062";"2001600";"No";"CHAPAGURI (ST)";"ASSAM";"BAKSA";"2021";"Assam";"No Comment"
"Jyotish Kumar Das";"IND";"0";"10th Pass";"43";"5535000";"1274125";"No";"CHAPAGURI (ST)";"ASSAM";"BAKSA";"2021";"Assam";"No Comment"
"Khampha Khungur Goyary";"IND";"0";"10th Pass";"31";"210000";"0";"No";"CHAPAGURI (ST)";"ASSAM";"BAKSA";"2021";"Assam";"No Comment"
"Rajkumar Baro";"Voters Party International";"0";"10th Pass";"43";"1011000";"0";"No";"CHAPAGURI (ST)";"ASSAM";"BAKSA";"2021";"Assam";"No Comment"
"Sujan Das";"IND";"0";"Post Graduate";"45";"1590000";"0";"No";"CHAPAGURI (ST)";"ASSAM";"BAKSA";"2021";"Assam";"No Comment"
"Jolen Daimary";"United Peoples Party, Liberal";"0";"Graduate";"35";"1364701";"0";"Yes";"TAMULPUR";"ASSAM";"BAKSA";"2021";"Assam";"BYE ELECTION ON 30-10-2021"
"Bhaskar Dahal";"INC";"0";"Post Graduate";"51";"3908543";"0";"No";"TAMULPUR";"ASSAM";"BAKSA";"2021";"Assam";"BYE ELECTION ON 30-10-2021"
"Brajendra Nath Deka";"Gana Suraksha Party";"0";"Graduate";"51";"3320933";"600000";"No";"TAMULPUR";"ASSAM";"BAKSA";"2021";"Assam";"BYE ELECTION ON 30-10-2021"
"Ganesh Kachary";"IND";"0";"10th Pass";"51";"70628008";"0";"No";"TAMULPUR";"ASSAM";"BAKSA";"2021";"Assam";"BYE ELECTION ON 30-10-2021"
"Rajkumar Baro";"Voters Party International";"0";"10th Pass";"43";"830000";"0";"No";"TAMULPUR";"ASSAM";"BAKSA";"2021";"Assam";"BYE ELECTION ON 30-10-2021"
"Yaswanta Chauha";"IND";"0";"12th Pass";"41";"1063500";"0";"No";"TAMULPUR";"ASSAM";"BAKSA";"2021";"Assam";"BYE ELECTION ON 30-10-2021"
"Leho Ram Boro";"United Peoples Party, Liberal";"0";"Graduate";"63";"9126540";"0";"Yes";"TAMULPUR";"ASSAM";"BAKSA";"2021";"Assam";"No Comment"
"Dimbeswar Rabha";"IND";"0";"12th Pass";"54";"1707621";"0";"No";"TAMULPUR";"ASSAM";"BAKSA";"2021";"Assam";"No Comment"
"Kanak Basumatary";"Voters Party International";"0";"Graduate";"27";"5000";"0";"No";"TAMULPUR";"ASSAM";"BAKSA";"2021";"Assam";"No Comment"
"Keshab Chandra Rajbongsh";"IND";"0";"12th Pass";"52";"1730655";"1500000";"No";"TAMULPUR";"ASSAM";"BAKSA";"2021";"Assam";"No Comment"
"Nagen Chandra Das";"IND";"0";"Graduate";"49";"2482297";"0";"No";"TAMULPUR";"ASSAM";"BAKSA";"2021";"Assam";"No Comment"
"Nilamani Rajbongsh";"IND";"0";"12th Pass";"38";"1550000";"0";"No";"TAMULPUR";"ASSAM";"BAKSA";"2021";"Assam";"No Comment"
"Nirmala Das";"Bharatiya Gana Parishad";"0";"10th Pass";"38";"914000";"0";"No";"TAMULPUR";"ASSAM";"BAKSA";"2021";"Assam";"No Comment"
"Ramcharan Deka";"IND";"0";"Graduate";"41";"6661000";"0";"No";"TAMULPUR";"ASSAM";"BAKSA";"2021";"Assam";"No Comment"
"Rangja Khungur Basumatary";"Bodoland Peoples Front";"0";"12th Pass";"45";"20017263";"4414384";"No";"TAMULPUR";"ASSAM";"BAKSA";"2021";"Assam";"No Comment"
"Satya Nath Kalita";"IND";"0";"Graduate Professional";"50";"3738000";"0";"No";"TAMULPUR";"ASSAM";"BAKSA";"2021";"Assam";"No Comment"
"Yaswanta Chauha";"IND";"0";"12th Pass";"40";"7419790";"1263927";"No";"TAMULPUR";"ASSAM";"BAKSA";"2021";"Assam";"No Comment"
"Sherman Ali Ahmed";"INC";" 1";"Graduate";"54";"38053807";"250000";"Yes";"BAGHBAR";"ASSAM";"BARPETA";"2021";"Assam";"No Comment"
"Abdul Aziz";"Voters Party International";"0";"12th Pass";"28";"810926";"0";"No";"BAGHBAR";"ASSAM";"BARPETA";"2021";"Assam";"No Comment"
"Afil Uddin Talukda";"IND";"0";"12th Pass";"41";"285931";"0";"No";"BAGHBAR";"ASSAM";"BARPETA";"2021";"Assam";"No Comment"
"Hasinara Khatu";"BJP";"0";"Graduate";"37";"367457";"0";"No";"BAGHBAR";"ASSAM";"BARPETA";"2021";"Assam";"No Comment"
"Jahidul Islam";"JD(U)";"0";"12th Pass";"26";"285114";"0";"No";"BAGHBAR";"ASSAM";"BARPETA";"2021";"Assam";"No Comment"
"Lil Chan Udd";"Republican Party of India (A)";"0";"10th Pass";"41";"668241";"0";"No";"BAGHBAR";"ASSAM";"BARPETA";"2021";"Assam";"No Comment"
"Moshwaraf Huss";"The National Road Map Party of India";"0";"8th Pass";"62";"786271";"0";"No";"BAGHBAR";"ASSAM";"BARPETA";"2021";"Assam";"No Comment"
"Rajib Ahmed";"AIUDF";"0";"Graduate";"56";"50893111";"6868304";"No";"BAGHBAR";"ASSAM";"BARPETA";"2021";"Assam";"No Comment"
"Rejaul Karim";"RPI(A)";"0";"10th Pass";"37";"705986";"980000";"No";"BAGHBAR";"ASSAM";"BARPETA";"2021";"Assam";"No Comment"
"Salim Kha";"Bhartiya Rashtrawadi Party";"0";"12th Pass";"26";"1800000";"0";"No";"BAGHBAR";"ASSAM";"BARPETA";"2021";"Assam";"No Comment"
"Abdur Rahim Ahmed";"INC";"0";"Graduate";"38";"4199454";"0";"Yes";"BARPETA";"ASSAM";"BARPETA";"2021";"Assam";"No Comment"
"Gunindra Nath Das";"AGP";"0";"Graduate";"60";"60108607";"17978916";"No";"BARPETA";"ASSAM";"BARPETA";"2021";"Assam";"No Comment"
"Pintu Ghosh";"Political Justice Party";"0";"8th Pass";"42";"276199";"0";"No";"BARPETA";"ASSAM";"BARPETA";"2021";"Assam";"No Comment"
"Shafiqul Islam";"The National Road Map Party of India";"0";"12th Pass";"36";"494563";"0";"No";"BARPETA";"ASSAM";"BARPETA";"2021";"Assam";"No Comment"
"Shyamal Kr. Mandal";"JD(U)";"0";"12th Pass";"50";"8771000";"0";"No";"BARPETA";"ASSAM";"BARPETA";"2021";"Assam";"No Comment"
"Sirajul Hoqu";"Rashtriya Ulama Council";"0";"10th Pass";"33";"2680000";"0";"No";"BARPETA";"ASSAM";"BARPETA";"2021";"Assam";"No Comment"
"Ashraful Hussain";"AIUDF";" 4";"Graduate";"27";"261073";"0";"Yes";"CHENGA";"ASSAM";"BARPETA";"2021";"Assam";"No Comment"
"Abdul Go";"AITC";"0";"Graduate Professional";"50";"875768";"0";"No";"CHENGA";"ASSAM";"BARPETA";"2021";"Assam";"No Comment"
"Abdur Rahim Al";"IND";"0";"Graduate";"49";"165000";"0";"No";"CHENGA";"ASSAM";"BARPETA";"2021";"Assam";"No Comment"
"Abul Hashem";"IND";"0";"8th Pass";"48";"1873800";"0";"No";"CHENGA";"ASSAM";"BARPETA";"2021";"Assam";"No Comment"
"Gias Uddin Ahmed";"Assam Jatiya Parishad";"0";"Graduate";"37";"506794";"1601000";"No";"CHENGA";"ASSAM";"BARPETA";"2021";"Assam";"No Comment"
"Jashim Kha";"Voters Party International";"0";"12th Pass";"28";"199500";"253000";"No";"CHENGA";"ASSAM";"BARPETA";"2021";"Assam";"No Comment"
"Nurul Am";"IND";"0";"Graduate";"39";"4476674";"0";"No";"CHENGA";"ASSAM";"BARPETA";"2021";"Assam";"No Comment"
"Rabiul Hussa";"AGP";"0";"Graduate";"60";"34401797";"0";"No";"CHENGA";"ASSAM";"BARPETA";"2021";"Assam";"No Comment"
"Rupdhan Ahmed";"Bahujan Maha Party";"0";"8th Pass";"33";"20010";"100000";"No";"CHENGA";"ASSAM";"BARPETA";"2021";"Assam";"No Comment"
"Sekh Nurul Alam";"RPI(A)";"0";"10th Pass";"41";"472000";"0";"No";"CHENGA";"ASSAM";"BARPETA";"2021";"Assam";"No Comment"
"Sukur Ali Ahmed";"INC";" 2";"12th Pass";"62";"13074106";"571800";"No";"CHENGA";"ASSAM";"BARPETA";"2021";"Assam";"No Comment"
"Rafiqul Islam";"AIUDF";" 2";"Doctorate";"41";"4604174";"0";"Yes";"JANIA";"ASSAM";"BARPETA";"2021";"Assam";"No Comment"
"Abdul Jalil Talukda";"AITC";"0";"12th Pass";"63";"2551359";"0";"No";"JANIA";"ASSAM";"BARPETA";"2021";"Assam";"No Comment"
"Arshad Ahmed";"IND";"0";"Doctorate";"53";"10385889";"549787";"No";"JANIA";"ASSAM";"BARPETA";"2021";"Assam";"No Comment"
"Ashraful Islam";"IND";" 2";"Post Graduate";"35";"1417308";"0";"No";"JANIA";"ASSAM";"BARPETA";"2021";"Assam";"No Comment"
"Faruk Kha";"IND";"0";"Graduate";"44";"603403";"0";"No";"JANIA";"ASSAM";"BARPETA";"2021";"Assam";"No Comment"
"Inumani Begum";"IND";" 1";"10th Pass";"34";"101469";"0";"No";"JANIA";"ASSAM";"BARPETA";"2021";"Assam";"No Comment"
"Mazidul Islam";"National Republican Congress";"0";"Graduate";"38";"20500";"0";"No";"JANIA";"ASSAM";"BARPETA";"2021";"Assam";"No Comment"
"Raizudd";"IND";"0";"5th Pass";"44";"2602627";"0";"No";"JANIA";"ASSAM";"BARPETA";"2021";"Assam";"No Comment"
"Shahidul Islam";"BJP";" 3";"Graduate Professional";"40";"10778251";"0";"No";"JANIA";"ASSAM";"BARPETA";"2021";"Assam";"No Comment"
"Sheikh Jamsedur Rahma";"JD(U)";"0";"Graduate";"45";"4206000";"0";"No";"JANIA";"ASSAM";"BARPETA";"2021";"Assam";"No Comment"
"Shukur Al";"Assam Jatiya Parishad";"0";"Post Graduate";"48";"3889834";"375000";"No";"JANIA";"ASSAM";"BARPETA";"2021";"Assam";"No Comment"
"Zinnat Al";"The National Road Map Party of India";"0";"Graduate";"25";"182025";"0";"No";"JANIA";"ASSAM";"BARPETA";"2021";"Assam";"No Comment"
"Jakir Hussain Sikdar";"INC";" 1";"Graduate";"40";"7791796";"3008280";"Yes";"SARUKHETRI";"ASSAM";"BARPETA";"2021";"Assam";"No Comment"
"Ajidul Islam";"RPI(A)";"0";"8th Pass";"27";"505500";"0";"No";"SARUKHETRI";"ASSAM";"BARPETA";"2021";"Assam";"No Comment"
"Binad Al";"IND";"0";"Illiterate";"50";"391000";"0";"No";"SARUKHETRI";"ASSAM";"BARPETA";"2021";"Assam";"No Comment"
"Halima Khatu";"SUCI(C)";"0";"Graduate";"43";"1095956";"0";"No";"SARUKHETRI";"ASSAM";"BARPETA";"2021";"Assam";"No Comment"
"Kalpana Patowary";"AGP";"0";"Graduate";"43";"55231769";"0";"No";"SARUKHETRI";"ASSAM";"BARPETA";"2021";"Assam";"No Comment"
"Manik Chandra Baro";"Assam Jatiya Parishad";"0";"Post Graduate";"59";"4026844";"842510";"No";"SARUKHETRI";"ASSAM";"BARPETA";"2021";"Assam";"No Comment"
"Matiar Rahma";"IND";"0";"10th Pass";"25";"166500";"200000";"No";"SARUKHETRI";"ASSAM";"BARPETA";"2021";"Assam";"No Comment"
"Minakshi Rahma";"AIUDF";"0";"Post Graduate";"35";"85162642";"18828709";"No";"SARUKHETRI";"ASSAM";"BARPETA";"2021";"Assam";"No Comment"
"Nabab Mezbahul Alam";"JD(U)";"0";"Graduate Professional";"34";"3323225";"3382509";"No";"SARUKHETRI";"ASSAM";"BARPETA";"2021";"Assam";"No Comment"
"Najrul Islam";"Janata Party";"0";"10th Pass";"42";"258803";"0";"No";"SARUKHETRI";"ASSAM";"BARPETA";"2021";"Assam";"No Comment"
"Sayed Jeherul Islam";"AITC";"0";"Graduate Professional";"37";"949231";"0";"No";"SARUKHETRI";"ASSAM";"BARPETA";"2021";"Assam";"No Comment"
"Shahjahan Al";"The National Road Map Party of India";"0";"12th Pass";"56";"1295813";"0";"No";"SARUKHETRI";"ASSAM";"BARPETA";"2021";"Assam";"No Comment"
"Manoranjan Talukdar";"CPI(M)";"0";"Graduate";"67";"13057399";"0";"Yes";"SORBHOG";"ASSAM";"BARPETA";"2021";"Assam";"No Comment"
"Abdul Hanna";"IND";"0";"10th Pass";"39";"1385200";"0";"No";"SORBHOG";"ASSAM";"BARPETA";"2021";"Assam";"No Comment"
"Devananda Das";"JD(U)";"0";"Graduate";"51";"487107";"0";"No";"SORBHOG";"ASSAM";"BARPETA";"2021";"Assam";"No Comment"
"Dwipen Barma";"IND";"0";"12th Pass";"36";"1373805";"0";"No";"SORBHOG";"ASSAM";"BARPETA";"2021";"Assam";"No Comment"
"Faizan Nessa";"IND";"0";"8th Pass";"47";"54612";"0";"No";"SORBHOG";"ASSAM";"BARPETA";"2021";"Assam";"No Comment"
"Ikbal Hussa";"IND";"0";"8th Pass";"42";"652772";"0";"No";"SORBHOG";"ASSAM";"BARPETA";"2021";"Assam";"No Comment"
"Matiar Rahma";"The National Road Map Party of India";"0";"8th Pass";"37";"381200";"0";"No";"SORBHOG";"ASSAM";"BARPETA";"2021";"Assam";"No Comment"
"Prakash Brahma";"RPI(A)";"0";"8th Pass";"37";"726500";"0";"No";"SORBHOG";"ASSAM";"BARPETA";"2021";"Assam";"No Comment"
"Sankar Chandra Das";"BJP";"0";"Post Graduate";"73";"27064173";"0";"No";"SORBHOG";"ASSAM";"BARPETA";"2021";"Assam";"No Comment"
"Santanu Mukherj";"Political Justice Party";"0";"Graduate";"46";"1221478";"0";"No";"SORBHOG";"ASSAM";"BARPETA";"2021";"Assam";"No Comment"
"Ajoy Kumar Ray";"BJP";"0";"Graduate";"34";"2370997";"0";"Yes";"BIJNI";"ASSAM";"BIJNI";"2021";"Assam";"No Comment"
"Abdul Awal Paramanik";"IND";"0";"Graduate";"39";"1144250";"0";"No";"BIJNI";"ASSAM";"BIJNI";"2021";"Assam";"No Comment"
"Baharul Islam Nago";"IND";"0";"10th Pass";"37";"1618243";"0";"No";"BIJNI";"ASSAM";"BIJNI";"2021";"Assam";"No Comment"
"Kamalshing Narzary";"Bodoland Peoples Front";" 1";"12th Pass";"60";"7777938";"0";"No";"BIJNI";"ASSAM";"BIJNI";"2021";"Assam";"No Comment"
"Nandadeb Brahma";"Voters Party International";"0";"12th Pass";"34";"179340";"0";"No";"BIJNI";"ASSAM";"BIJNI";"2021";"Assam";"No Comment"
"Phanin Boro";"United Peoples Party, Liberal";"0";"Graduate";"42";"3156354";"0";"No";"BIJNI";"ASSAM";"BIJNI";"2021";"Assam";"No Comment"
"Rupam Kumar Das";"Assam Jatiya Parishad";"0";"Post Graduate";"30";"10648042";"0";"No";"BIJNI";"ASSAM";"BIJNI";"2021";"Assam";"No Comment"
"Soleman Mondal";"IND";"0";"10th Pass";"54";"3550000";"0";"No";"BIJNI";"ASSAM";"BIJNI";"2021";"Assam";"No Comment"
"Samsul Huda";"AIUDF";"0";"Post Graduate";"50";"1913553";"0";"Yes";"BILASIPARA EAST";"ASSAM";"BILASIPARA";"2021";"Assam";"No Comment"
"Abdul Jabba";"IND";"0";"12th Pass";"45";"5238500";"732000";"No";"BILASIPARA EAST";"ASSAM";"BILASIPARA";"2021";"Assam";"No Comment"
"Abdul Monnaf Pramanik";"JD(U)";"0";"12th Pass";"35";"362938";"0";"No";"BILASIPARA EAST";"ASSAM";"BILASIPARA";"2021";"Assam";"No Comment"
"Ashok Kumar Singh";"BJP";"0";"12th Pass";"57";"145925970";"16091717";"No";"BILASIPARA EAST";"ASSAM";"BILASIPARA";"2021";"Assam";"No Comment"
"Jitendra Nath Adhikary";"IND";"0";"12th Pass";"43";"5209427";"0";"No";"BILASIPARA EAST";"ASSAM";"BILASIPARA";"2021";"Assam";"No Comment"
"Kanulal Das";"Assam Jatiya Parishad";"0";"Graduate Professional";"61";"6339900";"0";"No";"BILASIPARA EAST";"ASSAM";"BILASIPARA";"2021";"Assam";"No Comment"
"Mominur Islam";"IND";" 1";"Post Graduate";"35";"621990";"227138";"No";"BILASIPARA EAST";"ASSAM";"BILASIPARA";"2021";"Assam";"No Comment"
"Moshlem Uddin Choudhury";"IND";"0";"Graduate";"51";"7475000";"1900000";"No";"BILASIPARA EAST";"ASSAM";"BILASIPARA";"2021";"Assam";"No Comment"
"Moynul Hoqu";"The National Road Map Party of India";"0";"12th Pass";"30";"146684";"0";"No";"BILASIPARA EAST";"ASSAM";"BILASIPARA";"2021";"Assam";"No Comment"
"Moznur Rahma";"IND";"0";"10th Pass";"39";"588500";"0";"No";"BILASIPARA EAST";"ASSAM";"BILASIPARA";"2021";"Assam";"No Comment"
"Prodip Chandra Roy";"RPI";"0";"10th Pass";"51";"714000";"0";"No";"BILASIPARA EAST";"ASSAM";"BILASIPARA";"2021";"Assam";"No Comment"
"Hafiz Bashir Ahmed";"AIUDF";"0";"Post Graduate";"60";"17212521";"4000000";"Yes";"BILASIPARA WEST";"ASSAM";"BILASIPARA";"2021";"Assam";"No Comment"
"Abdur Rezzak Sheikh";"AITC";"0";"Graduate";"41";"4528347";"871465";"No";"BILASIPARA WEST";"ASSAM";"BILASIPARA";"2021";"Assam";"No Comment"
"Akbar Ali Mondal";"The National Road Map Party of India";"0";"8th Pass";"29";"221163";"0";"No";"BILASIPARA WEST";"ASSAM";"BILASIPARA";"2021";"Assam";"No Comment"
"Ali Akbar Miah";"IND";" 1";"Graduate";"62";"43313244";"98219";"No";"BILASIPARA WEST";"ASSAM";"BILASIPARA";"2021";"Assam";"No Comment"
"Dr. Abu Bakar Siddiqu";"BJP";" 1";"Doctorate";"37";"977899";"971592";"No";"BILASIPARA WEST";"ASSAM";"BILASIPARA";"2021";"Assam";"No Comment"
"Dr. Anes Ahmed";"Assam Jatiya Parishad";"0";"Doctorate";"57";"53348637";"9886461";"No";"BILASIPARA WEST";"ASSAM";"BILASIPARA";"2021";"Assam";"No Comment"
"Iftarul Islam Paramanik";"IND";"0";"Graduate";"36";"9113466";"0";"No";"BILASIPARA WEST";"ASSAM";"BILASIPARA";"2021";"Assam";"No Comment"
"Ranjit Dutta";"BJP";"0";"12th Pass";"64";"60278496";"6105000";"Yes";"BEHALI";"ASSAM";"BISWANATH CHARIALI";"2021";"Assam";"No Comment"
"Anjan Upadhyaya";"Assam Jatiya Parishad";" 2";"Graduate";"58";"11384369";"4664438";"No";"BEHALI";"ASSAM";"BISWANATH CHARIALI";"2021";"Assam";"No Comment"
"Bibek Das";"CPI(ML)(L)";" 1";"12th Pass";"55";"1097000";"0";"No";"BEHALI";"ASSAM";"BISWANATH CHARIALI";"2021";"Assam";"No Comment"
"Jayanta Borah";"IND";" 1";"12th Pass";"37";"39986304";"29367926";"No";"BEHALI";"ASSAM";"BISWANATH CHARIALI";"2021";"Assam";"No Comment"
"Promod Borthakur";"BJP";"0";"Post Graduate";"57";"9017256";"743637";"Yes";"BISWANATH";"ASSAM";"BISWANATH CHARIALI";"2021";"Assam";"No Comment"
"Anjan Borah";"INC";"0";"Graduate";"53";"59840015";"44252237";"No";"BISWANATH";"ASSAM";"BISWANATH CHARIALI";"2021";"Assam";"No Comment"
"Duldul Borkatak";"Assam Jatiya Parishad";" 1";"Graduate";"45";"220700";"90962";"No";"BISWANATH";"ASSAM";"BISWANATH CHARIALI";"2021";"Assam";"No Comment"
"Dwip Borthaku";"IND";"0";"Graduate";"60";"310000";"0";"No";"BISWANATH";"ASSAM";"BISWANATH CHARIALI";"2021";"Assam";"No Comment"
"Phani Bhusan Choudhury";"AGP";"0";"Graduate";"68";"28580004";"542181";"Yes";"BONGAIGAON";"ASSAM";"BOGAIGAON";"2021";"Assam";"No Comment"
"Dipu Choudhury";"Assam Jatiya Parishad";"0";"10th Pass";"58";"129818946";"0";"No";"BONGAIGAON";"ASSAM";"BOGAIGAON";"2021";"Assam";"No Comment"
"Gautam Dutta";"IND";"0";"10th Pass";"54";"679350";"0";"No";"BONGAIGAON";"ASSAM";"BOGAIGAON";"2021";"Assam";"No Comment"
"Kailash Das";"IND";"0";"10th Pass";"49";"150000";"0";"No";"BONGAIGAON";"ASSAM";"BOGAIGAON";"2021";"Assam";"No Comment"
"Prabhat Baisnab";"National Peoples Party";"0";"Graduate";"64";"19016222";"985106";"No";"BONGAIGAON";"ASSAM";"BOGAIGAON";"2021";"Assam";"No Comment"
"Sabendra Basumatary";"Voters Party International";"0";"Graduate";"37";"2500";"0";"No";"BONGAIGAON";"ASSAM";"BOGAIGAON";"2021";"Assam";"No Comment"
"Santanu Mukherj";"Political Justice Party";"0";"Graduate";"46";"1221478";"0";"No";"BONGAIGAON";"ASSAM";"BOGAIGAON";"2021";"Assam";"No Comment"
"Shankar Prasad Ray";"INC";"0";"Post Graduate";"53";"8724253";"2382335";"No";"BONGAIGAON";"ASSAM";"BOGAIGAON";"2021";"Assam";"No Comment"
"Sri Sujit Kumar Roy";"Bharatiya Gana Parishad";"0";"10th Pass";"43";"801923";"0";"No";"BONGAIGAON";"ASSAM";"BOGAIGAON";"2021";"Assam";"No Comment"
"Numal Momin";"BJP";"0";"Post Graduate";"47";"12584544";"4690384";"Yes";"BOKAJAN (ST)";"ASSAM";"BOKAJAN";"2021";"Assam";"No Comment"
"Amlong Ingt";"CPI(ML)(L)";"0";"12th Pass";"46";"51440";"0";"No";"BOKAJAN (ST)";"ASSAM";"BOKAJAN";"2021";"Assam";"No Comment"
"David Rengma";"National Peoples Party";"0";"10th Pass";"55";"5128090";"0";"No";"BOKAJAN (ST)";"ASSAM";"BOKAJAN";"2021";"Assam";"No Comment"
"Rajendra Rongp";"Autonomous State Demand Committee";"0";"12th Pass";"65";"1070800";"60000";"No";"BOKAJAN (ST)";"ASSAM";"BOKAJAN";"2021";"Assam";"No Comment"
"Raton Engt";"INC";"0";"12th Pass";"50";"19357975";"0";"No";"BOKAJAN (ST)";"ASSAM";"BOKAJAN";"2021";"Assam";"No Comment"
"Sanjay Kempra";"Bhartiya Tribal Party";"0";"10th Pass";"40";"1287000";"0";"No";"BOKAJAN (ST)";"ASSAM";"BOKAJAN";"2021";"Assam";"No Comment"
