"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"KHAGEN DAS";"CPM";"0";"Post Graduate";"71";"3492580";"0";"Yes";"Tripura West";"TRIPURA";"2009";"Lok Sabha";"No Comment"
"ARUN CHANDRA BHOWMIK";"AITC";" 1";"Post Graduate";"63";"4110573";"4842";"No";"Tripura West";"TRIPURA";"2009";"Lok Sabha";"No Comment"
"BINOY DEB BARMA";"IND";" 1";"Graduate Professional";"50";"525000";"0";"No";"Tripura West";"TRIPURA";"2009";"Lok Sabha";"No Comment"
"NILMANI DEB";"BJP";"0";"Graduate";"55";"2616787";"0";"No";"Tripura West";"TRIPURA";"2009";"Lok Sabha";"No Comment"
"PARTHA KARMAKAR";"CPI(ML)(L)";"0";"12th Pass";"40";"0";"0";"No";"Tripura West";"TRIPURA";"2009";"Lok Sabha";"No Comment"
"RAKHAL RAJ DATTA";"Amra Bangalee";"0";"Post Graduate";"61";"1140000";"0";"No";"Tripura West";"TRIPURA";"2009";"Lok Sabha";"No Comment"
"SANJIB DEY";"NCP";"0";"10th Pass";"32";"145500";"0";"No";"Tripura West";"TRIPURA";"2009";"Lok Sabha";"No Comment"
"SUBRATA BHOWMIK";"IND";"0";"Post Graduate";"58";"1888000";"0";"No";"Tripura West";"TRIPURA";"2009";"Lok Sabha";"No Comment"
"SUDIP ROY BARMAN";"INC";"0";"Graduate Professional";"45";"8327309";"59319";"No";"Tripura West";"TRIPURA";"2009";"Lok Sabha";"No Comment"
"TITU SAHA";"RDMP";"0";"Not Given";"32";"27070";"0";"No";"Tripura West";"TRIPURA";"2009";"Lok Sabha";"No Comment"
