"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"District";"Year";"House";"Comment"
"Rathod Yalpeshkumar Pravinbha";"BSP";"0";"Post Graduate";"25";"139500";"184500";"No";"AMRAIWADI";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Sanjaybhai Dahyabhai Patel";"IND";" 10";"8th Pass";"57";"6075871";"0";"No";"AMRAIWADI";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Satish Hiralal So";"Apni Janta Party";"0";"12th Pass";"33";"0";"0";"No";"AMRAIWADI";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Solanki Vinodbhai Bodhabha";"IND";"0";"12th Pass";"37";"683119";"0";"No";"AMRAIWADI";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Vinay Nandlal Gupta";"AAP";"0";"12th Pass";"50";"12549647";"2810000";"No";"AMRAIWADI";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Darshna M. Vaghela";"BJP";"0";"Graduate";"50";"27590844";"6300000";"Yes";"ASARWA (SC)";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Falguni R. Hadiyel";"New India United Party";" 1";"8th Pass";"27";"130000";"0";"No";"ASARWA (SC)";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Jagdish Shankarlal Koitiya";"IND";"0";"Graduate Professional";"55";"698000";"0";"No";"ASARWA (SC)";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Mevada Jayantibhai Jethalal";"AAP";" 1";"Graduate Professional";"68";"168797653";"57885643";"No";"ASARWA (SC)";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Ravat Harishbhai Shakrabha";"Garvi Gujarat Party";"0";"8th Pass";"59";"931000";"0";"No";"ASARWA (SC)";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Vankar Vasantkumar Nagjibhai (Upesh)";"Bhartiya Jan Parishad";"0";"10th Pass";"45";"1947865";"200000";"No";"ASARWA (SC)";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Vipul Parma";"INC";" 1";"Graduate";"42";"4953986";"117248";"No";"ASARWA (SC)";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Dineshsinh Rajendrasinh Kushwaha";"BJP";"0";"12th Pass";"54";"65050412";"10622295";"Yes";"BAPUNAGAR";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Altafkhan Jabbarkhan Patha";"SP";" 8";"5th Pass";"46";"750860";"0";"No";"BAPUNAGAR";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Ansari Almasjaha Nisharahmed";"IND";"0";"Literate";"55";"85000";"0";"No";"BAPUNAGAR";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Chavada Jyotsanaben Somabha";"Sardar Vallabhbhai Patel Party";"0";"8th Pass";"49";"15000";"0";"No";"BAPUNAGAR";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Gafurkhan Patha";"IND";" 3";"8th Pass";"43";"91200";"0";"No";"BAPUNAGAR";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Himmatsinh Patel";"INC";" 2";"8th Pass";"61";"77215252";"4231394";"No";"BAPUNAGAR";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Istiyakahmed Siddiqu";"Jan Sewa Driver Party";"0";"Literate";"56";"534622";"330000";"No";"BAPUNAGAR";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Jayesh Ganpatbhai Makwana";"IND";"0";"10th Pass";"50";"35141";"0";"No";"BAPUNAGAR";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Kiritbhai Govindbhai Chauha";"Right to Recall Party";"0";"8th Pass";"48";"272066";"0";"No";"BAPUNAGAR";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Laxmiben Kanubhai Vaghela";"IND";"0";"8th Pass";"41";"197627";"66105";"No";"BAPUNAGAR";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Mahendrabhai Chavda";"IND";"0";"8th Pass";"48";"300000";"0";"No";"BAPUNAGAR";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Manjulaben Ranchhodbhai Parma";"IND";"0";"12th Pass";"31";"7533";"31800";"No";"BAPUNAGAR";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Mohammadhusain Liyakatahusain Ansa";"Loktantrik Rashrtavadi Party";"0";"5th Pass";"67";"21000";"0";"No";"BAPUNAGAR";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Naginkumar Chimanlal Solank";"BSP";"0";"8th Pass";"48";"636394";"450000";"No";"BAPUNAGAR";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Nandoliya Harshad Babubha";"IND";"0";"12th Pass";"49";"377135";"0";"No";"BAPUNAGAR";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Parmar Saurabh Bharatbha";"IND";"0";"10th Pass";"28";"30000";"0";"No";"BAPUNAGAR";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Parmar Vipulbhai Mansukhbha";"IND";"0";"10th Pass";"29";"10000";"0";"No";"BAPUNAGAR";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Pathan Emtiazkhan Sidkha";"JD(U)";"0";"8th Pass";"45";"96000";"0";"No";"BAPUNAGAR";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Prahladbhai Shakrabhai Parma";"IND";"0";"5th Pass";"58";"1531000";"0";"No";"BAPUNAGAR";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Rajeshbhai Dixit";"AAP";"0";"10th Pass";"46";"14025219";"1503000";"No";"BAPUNAGAR";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Rakesh Kanubhai Mahida";"IND";"0";"10th Pass";"45";"16000";"0";"No";"BAPUNAGAR";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Rasulbhai Dolubhai Rathod";"IND";"0";"Literate";"67";"11000";"0";"No";"BAPUNAGAR";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Salmankhan Samikhan Patha";"IND";"0";"Literate";"55";"72000";"41000";"No";"BAPUNAGAR";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Shaikh Mohammedjaved Ilyas";"Loktantrik Samajwadi Party";"0";"10th Pass";"41";"3319000";"1700000";"No";"BAPUNAGAR";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Shakilabanu Moyusuf Ansa";"IND";"0";"5th Pass";"43";"217300";"31800";"No";"BAPUNAGAR";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Tiwari Akash Rammila";"Jan Sangharsh Virat Party";" 2";"Graduate Professional";"26";"18080";"0";"No";"BAPUNAGAR";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Vijay Naranbhai Sengal";"Bahujan Suraksha Dal";"0";"12th Pass";"44";"3585000";"1500000";"No";"BAPUNAGAR";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Vinodbhai Muljibhai Parma";"IND";"0";"Post Graduate";"37";"21000";"0";"No";"BAPUNAGAR";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Vishal Dineshbhai Makwana";"IND";"0";"Graduate";"25";"44924";"0";"No";"BAPUNAGAR";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Shailesh Manubhai Parmar";"INC";" 2";"Graduate Professional";"53";"326421734";"0";"Yes";"DANILIMDA (SC)";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Chhanabhai Pashabhai Parma";"Garvi Gujarat Party";"0";"5th Pass";"64";"3548335";"0";"No";"DANILIMDA (SC)";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Jamnaben Sureshbhai Vegda";"IND";" 2";"12th Pass";"57";"15955217";"0";"No";"DANILIMDA (SC)";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Kapadiya Dineshbhai Somabha";"AAP";"0";"Graduate Professional";"61";"16559330";"79000";"No";"DANILIMDA (SC)";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Kaushikabahen Dilipbhai Parma";"All India Majlis-E-Ittehadul Muslimeen";"0";"8th Pass";"37";"106705";"0";"No";"DANILIMDA (SC)";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Nareshbhai Shankarbhai Vyas";"BJP";" 1";"Others";"61";"3290566";"0";"No";"DANILIMDA (SC)";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Nileshkumar Keshavbhai Parma";"Jan Sewa Driver Party";"0";"8th Pass";"36";"2409500";"500000";"No";"DANILIMDA (SC)";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Parmar Kasturbhai Ranchhodbha";"Praja Vijay Paksh";"0";"8th Pass";"58";"0";"0";"No";"DANILIMDA (SC)";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Rathod Kankuben Muljibha";"SDPI";" 1";"8th Pass";"56";"1272709";"0";"No";"DANILIMDA (SC)";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Sindhav Parsotambhai Gorabha";"IND";"0";"5th Pass";"61";"2600000";"0";"No";"DANILIMDA (SC)";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Vaghela Vasantbhai Khodidas";"Swatantrata Abhivyakti Party";"0";"8th Pass";"43";"25000";"0";"No";"DANILIMDA (SC)";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Vaghela Vikrambhai Mangalbha";"Rashtriya Power Party";"0";"8th Pass";"46";"1277500";"0";"No";"DANILIMDA (SC)";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Kaushikbhai Sukhlal Jain";"BJP";"0";"Graduate";"59";"77399439";"0";"Yes";"DARIAPUR";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Gulamrashul Gulamnabi Bagba";"IND";"0";"10th Pass";"68";"2505500";"0";"No";"DARIAPUR";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Gyasuddin Habibuddeen Shaikh";"INC";" 3";"10th Pass";"59";"17449245";"0";"No";"DARIAPUR";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Hasankhan Samsherkhan Patha";"All India Majlis-E-Ittehadul Muslimeen";"0";"Graduate Professional";"66";"49836961";"0";"No";"DARIAPUR";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Mo. Tahir Alimiya";"Dhanwan Bharat Party";"0";"10th Pass";"34";"61000";"0";"No";"DARIAPUR";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Solanki Dipeshbhai Parmanandbha";"IND";"0";"Graduate";"36";"715301";"36757";"No";"DARIAPUR";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Tajmohammed Habibbhai Kuresh";"AAP";" 1";"12th Pass";"48";"1267000";"462000";"No";"DARIAPUR";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Babubhai Jamnadas Patel";"BJP";" 1";"10th Pass";"74";"614789929";"8167734";"Yes";"DASKROI";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Goswami Vishnugiri Somg";"Praja Vijay Paksh";"0";"Post Graduate";"58";"6500000";"1200000";"No";"DASKROI";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Kanani Dhruvinbhai Narsinhbha";"IND";"0";"Post Graduate";"35";"4913066";"818000";"No";"DASKROI";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Kirankumar Sureshchandra Patel";"AAP";" 1";"Graduate";"48";"232507587";"79302000";"No";"DASKROI";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Parihar Rajeshsing Jesingbha";"Garvi Gujarat Party";"0";"12th Pass";"47";"2200000";"800000";"No";"DASKROI";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Umedji Budhaji Zala";"INC";"0";"8th Pass";"35";"17978354";"900000";"No";"DASKROI";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Kalubhai Rupabhai Dabhi";"BJP";"0";"8th Pass";"63";"18390581";"2131564";"Yes";"DHANDHUKA";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Ashokbhai V. Patel";"Jan Sewa Driver Party";"0";"8th Pass";"44";"5191370";"2560000";"No";"DHANDHUKA";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Chandubhai Mansangbhai Bamroliya";"AAP";"0";"Graduate";"53";"9767618";"900000";"No";"DHANDHUKA";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Ghoghari Gullammayudin Latifbha";"IND";"0";"5th Pass";"50";"2150000";"0";"No";"DHANDHUKA";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Gohel Hareshkumar Arvindbha";"Bhartiya Tribal Party";"0";"8th Pass";"30";"420000";"0";"No";"DHANDHUKA";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Gorahawa Roshaniben Prithviraj";"CPI(M)";"0";"5th Pass";"25";"113000";"0";"No";"DHANDHUKA";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Harpalsinh Jagdevsinh Chudasama";"INC";" 2";"Graduate";"39";"14842007";"299000";"No";"DHANDHUKA";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Jiniya Pravinbhai Mohanbha";"BSP";"0";"Post Graduate";"38";"739200";"430000";"No";"DHANDHUKA";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Ravjibhai Vallabhbhai Kaliya";"Vyavastha Parivartan Party";"0";"8th Pass";"32";"2735000";"0";"No";"DHANDHUKA";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Tulashibhai Puranbhai Solank";"Right to Recall Party";"0";"5th Pass";"43";"28064";"0";"No";"DHANDHUKA";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Vaghela Rameshbhai Virsangbha";"IND";"0";"Literate";"44";"1200000";"480000";"No";"DHANDHUKA";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Kiritsinh Sardarsang Dabhi";"BJP";"0";"Graduate";"63";"60745643";"590000";"Yes";"DHOLKA";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Ashvinbhai Kamshubhai Rathod";"INC";"0";"10th Pass";"45";"24103212";"2057730";"No";"DHOLKA";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Jadav Vijaykumar Govindbha";"Log Party";"0";"8th Pass";"47";"12200000";"0";"No";"DHOLKA";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Jatubha Bhurubha Gol";"AAP";" 1";"12th Pass";"38";"3615000";"870000";"No";"DHOLKA";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Jogadia Vinodbhai Mavdas";"Praja Vijay Paksh";"0";"10th Pass";"64";"2619343";"0";"No";"DHOLKA";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Parmar Vijaykumar Vajubha";"IND";"0";"Post Graduate";"28";"278000";"698000";"No";"DHOLKA";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Patel Yogeshkumar Nabhubha";"IND";"0";"8th Pass";"39";"18464600";"0";"No";"DHOLKA";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Rathod Bharatbhai Ravjibha";"IND";"0";"8th Pass";"48";"535000";"60000";"No";"DHOLKA";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Rathod Hasmukhbhai Kanubha";"IND";"0";"12th Pass";"41";"1400000";"0";"No";"DHOLKA";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Rathod Manubhai Kanjibha";"IND";"0";"10th Pass";"66";"3810000";"700000";"No";"DHOLKA";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Thakor Arvindkumar Ranchhodbha";"Garvi Gujarat Party";"0";"8th Pass";"37";"2420000";"652000";"No";"DHOLKA";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Vaghela Ramanbhai Kaljibha";"IND";"0";"10th Pass";"47";"33818";"0";"No";"DHOLKA";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Vhora Ikramudinbhai Bachubha";"IND";"0";"10th Pass";"37";"650000";"21400";"No";"DHOLKA";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Vhora Salimbhai Ismailbha";"IND";"0";"10th Pass";"37";"885000";"360000";"No";"DHOLKA";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Vidhyaben Bhailalbhai Pandav";"BSP";"0";"12th Pass";"38";"1830000";"0";"No";"DHOLKA";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Amit Shah";"BJP";" 1";"Graduate Professional";"63";"31521981";"0";"Yes";"ELLISBRIDGE";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Amiraj";"IND";" 1";"12th Pass";"37";"36000";"140458";"No";"ELLISBRIDGE";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Bhikhubhai Hargovindbhai Dav";"INC";"0";"Graduate";"62";"21342758";"555500";"No";"ELLISBRIDGE";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Gajjar Miteshkumar Narendrabha";"IND";" 1";"10th Pass";"36";"7267806";"137025";"No";"ELLISBRIDGE";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Meenakshi Josh";"SUCI(C)";"0";"Post Graduate";"60";"16846426";"0";"No";"ELLISBRIDGE";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Mehta Ushabh Kaushikkuma";"Bharatiya National Janta Dal";"0";"Graduate Professional";"31";"11340841";"3977734";"No";"ELLISBRIDGE";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Moradiya Pravinbhai Mavjibha";"BSP";"0";"8th Pass";"57";"3856379";"63684";"No";"ELLISBRIDGE";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Paras Rupeshkumar Shah";"AAP";" 1";"12th Pass";"33";"284000";"150000";"No";"ELLISBRIDGE";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Surendrabhai Keshavlal Shah";"Right to Recall Party";"0";"12th Pass";"67";"3516000";"0";"No";"ELLISBRIDGE";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Bhupendrabhai Rajnikant Patel";"BJP";"0";"12th Pass";"60";"82280688";"15310680";"Yes";"GHATLODIA";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Dr.Amee Yajnik";"INC";"0";"Doctorate";"63";"85594585";"658422";"No";"GHATLODIA";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Hitendra Patel";"Aadi Bharat Party";"0";"12th Pass";"53";"1375000";"0";"No";"GHATLODIA";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Jayendra K. Rathod";"Vyavastha Parivartan Party";"0";"Post Graduate";"39";"977614";"0";"No";"GHATLODIA";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Naresh Narayanbhai Priydarsh";"IND";"0";"Post Graduate";"40";"745000";"0";"No";"GHATLODIA";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Nimesh Atmaram Patel";"Gunj Satya Ni Janata Party";"0";"Others";"47";"78833615";"1550000";"No";"GHATLODIA";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Rahul Chimanbhai Mehta";"Right to Recall Party";"0";"Post Graduate";"54";"51600000";"0";"No";"GHATLODIA";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Sanjuben Sohanlal Rega";"Jan Sewa Driver Party";" 1";"Graduate";"33";"2120375";"593196";"No";"GHATLODIA";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Vijay Patel";"AAP";" 1";"Post Graduate";"40";"56877911";"6139866";"No";"GHATLODIA";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Imran Khedawala";"INC";" 2";"10th Pass";"56";"15174149";"0";"Yes";"JAMALPUR-KHADIA";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Bhushan Ashok Bhatt";"BJP";" 1";"12th Pass";"59";"28001898";"4300071";"No";"JAMALPUR-KHADIA";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Bukeliya Hiteshbhai Sanjaybha";"Rashtriya Power Party";"0";"8th Pass";"28";"28500";"0";"No";"JAMALPUR-KHADIA";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Harunbhai. F. Nago";"AAP";" 1";"8th Pass";"46";"8005957";"1502000";"No";"JAMALPUR-KHADIA";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Mehbub Mohamadbhai Rangrej";"IND";"0";"8th Pass";"67";"301016";"0";"No";"JAMALPUR-KHADIA";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Sabirbhai Kabliwala";"All India Majlis-E-Ittehadul Muslimeen";" 1";"8th Pass";"58";"55110857";"8680824";"No";"JAMALPUR-KHADIA";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Sanjuben Sohanlal Rega";"Jan Sewa Driver Party";" 1";"Graduate";"33";"2121533";"593196";"No";"JAMALPUR-KHADIA";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Sarfrajhusen Sabirhusen Ansa";"IND";" 1";"5th Pass";"42";"1151045";"1150333";"No";"JAMALPUR-KHADIA";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Amul Bhatt";"BJP";"0";"Post Graduate";"63";"69107735";"7743626";"Yes";"MANINAGAR";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Ajay Rameshbhai Kosht";"Jan Sangharsh Virat Party";"0";"8th Pass";"29";"430140";"178035";"No";"MANINAGAR";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Bhatt Sunilkumar Narendrabha";"Right to Recall Party";"0";"Post Graduate";"42";"1735949";"0";"No";"MANINAGAR";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"C.M. Rajput";"INC";" 1";"Graduate";"61";"53041777";"150640";"No";"MANINAGAR";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Jigar Laxmanbhai Patel";"Gunj Satya Ni Janata Party";"0";"Graduate";"33";"4913000";"450000";"No";"MANINAGAR";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Mevada Dhaval Maheshbha";"All India Hindustan Congress Party";"0";"10th Pass";"34";"2557000";"1400000";"No";"MANINAGAR";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Rajendrakumar Patel";"Jan Sewa Driver Party";"0";"Graduate";"54";"20611313";"740012";"No";"MANINAGAR";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Solanki Hareshkumar Hiralal";"BSP";"0";"10th Pass";"43";"1293000";"0";"No";"MANINAGAR";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Vipulbhai Patel";"AAP";"0";"5th Pass";"48";"53187426";"350000";"No";"MANINAGAR";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Jitendrakumar Ramanlal Patel (Jitu Bhagat)";"BJP";"0";"12th Pass";"60";"58497729";"2315297";"Yes";"NARANPURA";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Pankajbhai Jayantilal Patel (Bhemabhai)";"AAP";"0";"12th Pass";"54";"12802681";"0";"No";"NARANPURA";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Pujabhai Virabhai Salat";"Bhartiya Jan Parishad";"0";"Graduate";"40";"30000";"0";"No";"NARANPURA";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
"Senma Shaileshkumar Bhikhalal (Girish Ravat)";"BSP";"0";"12th Pass";"37";"333463";"0";"No";"NARANPURA";"GUJARAT";"AHMEDABAD";"2022";"Gujarat";"No Comment"
