"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Tarit Baran Topdar";"CPM";"0";"Post Graduate";"60";"9453015";"0";"Yes";"BARRACKPORE";"WEST BENGAL";"2004";"Lok Sabha";"No Comment"
"Amal Kumar S";"IND";"0";"Graduate";"47";"82200";"0";"No";"BARRACKPORE";"WEST BENGAL";"2004";"Lok Sabha";"No Comment"
"Arjun Bag";"IND";"0";"Not Given";"0";"2000";"0";"No";"BARRACKPORE";"WEST BENGAL";"2004";"Lok Sabha";"No Comment"
"Arjun Prasad Singh";"IND";" 7";"12th Pass";"42";"958607";"356784";"No";"BARRACKPORE";"WEST BENGAL";"2004";"Lok Sabha";"No Comment"
"Arjun Singh";"AITC";"0";"12th Pass";"42";"918500";"385326";"No";"BARRACKPORE";"WEST BENGAL";"2004";"Lok Sabha";"No Comment"
"Chapala Majumd";"BSP";"0";"Post Graduate";"40";"1080000";"0";"No";"BARRACKPORE";"WEST BENGAL";"2004";"Lok Sabha";"No Comment"
"Debi Ghosal";"INC";"0";"Others";"69";"2585850";"0";"No";"BARRACKPORE";"WEST BENGAL";"2004";"Lok Sabha";"No Comment"
"Dinesh Kumar Sharma";"IND";"0";"Graduate";"35";"50000";"0";"No";"BARRACKPORE";"WEST BENGAL";"2004";"Lok Sabha";"No Comment"
"Ganesh Das";"IND";" 4";"10th Pass";"42";"1808219";"150315";"No";"BARRACKPORE";"WEST BENGAL";"2004";"Lok Sabha";"No Comment"
"Subrata Biswas";"IND";"0";"Not Given";"48";"913000";"900000";"No";"BARRACKPORE";"WEST BENGAL";"2004";"Lok Sabha";"No Comment"
"Tapan Sinha";"IND";"0";"Others";"46";"12837";"0";"No";"BARRACKPORE";"WEST BENGAL";"2004";"Lok Sabha";"No Comment"
"Tarkeshwar Singh";"IND";"0";"Graduate";"39";"35400";"0";"No";"BARRACKPORE";"WEST BENGAL";"2004";"Lok Sabha";"No Comment"
