"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Ashim Das";"IND";"0";"Not Given";"0";"0";"0";"No";"CALCUTTA NORTH WEST";"WEST BENGAL";"2004";"Lok Sabha";"No Comment"
"Bandyopadhyay Sudip";"IND";"0";"Not Given";"0";"0";"0";"No";"CALCUTTA NORTH WEST";"WEST BENGAL";"2004";"Lok Sabha";"No Comment"
"Biplab Mukherj";"IND";"0";"Not Given";"0";"0";"0";"No";"CALCUTTA NORTH WEST";"WEST BENGAL";"2004";"Lok Sabha";"No Comment"
"Gopal Ch. Saha";"IND";"0";"Not Given";"0";"0";"0";"No";"CALCUTTA NORTH WEST";"WEST BENGAL";"2004";"Lok Sabha";"No Comment"
"Kamalesh Ojha";"IND";"0";"Not Given";"0";"0";"0";"No";"CALCUTTA NORTH WEST";"WEST BENGAL";"2004";"Lok Sabha";"No Comment"
"Lok Nath Saraff";"IND";"0";"Not Given";"0";"0";"0";"No";"CALCUTTA NORTH WEST";"WEST BENGAL";"2004";"Lok Sabha";"No Comment"
"Pandey Ramendra";"IND";"0";"Not Given";"0";"0";"0";"No";"CALCUTTA NORTH WEST";"WEST BENGAL";"2004";"Lok Sabha";"No Comment"
"Prof. Vijay K.  Arora (samyak)";"IND";"0";"Not Given";"0";"0";"0";"No";"CALCUTTA NORTH WEST";"WEST BENGAL";"2004";"Lok Sabha";"No Comment"
"Rizwan Ahmad Siddiqu";"BSP";"0";"Not Given";"0";"0";"0";"No";"CALCUTTA NORTH WEST";"WEST BENGAL";"2004";"Lok Sabha";"No Comment"
"Subrata Banerj";"IND";"0";"Not Given";"0";"0";"0";"No";"CALCUTTA NORTH WEST";"WEST BENGAL";"2004";"Lok Sabha";"No Comment"
"Subrata Mukherj";"AITC";"0";"Not Given";"0";"0";"0";"No";"CALCUTTA NORTH WEST";"WEST BENGAL";"2004";"Lok Sabha";"No Comment"
"Sudhir Kr. Bishram";"IND";"0";"Not Given";"0";"0";"0";"No";"CALCUTTA NORTH WEST";"WEST BENGAL";"2004";"Lok Sabha";"No Comment"
"Sudip Bandyopadhyay";"IND";"0";"Not Given";"0";"0";"0";"No";"CALCUTTA NORTH WEST";"WEST BENGAL";"2004";"Lok Sabha";"No Comment"
