"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Kirron Kher";"BJP";"0";"Post Graduate";"66";"474983574";"6279188";"Yes";"CHANDIGARH";"CHANDIGARH";"2019";"Lok Sabha";"No Comment"
"Akhlesh Kuma";"IND";"0";"12th Pass";"30";"142670";"0";"No";"CHANDIGARH";"CHANDIGARH";"2019";"Lok Sabha";"No Comment"
"Avinash Singh Sharma";"Chandigarh Ki Aawaz Party";" 1";"10th Pass";"48";"20233248";"2929285";"No";"CHANDIGARH";"CHANDIGARH";"2019";"Lok Sabha";"No Comment"
"Bhupinder Kau";"Sarvjan Sewa Party";"0";"8th Pass";"55";"664400";"0";"No";"CHANDIGARH";"CHANDIGARH";"2019";"Lok Sabha";"No Comment"
"Boota Singh";"IND";"0";"Post Graduate";"68";"27394328";"1000000";"No";"CHANDIGARH";"CHANDIGARH";"2019";"Lok Sabha";"No Comment"
"Devi Siroh";"IND";"0";"Doctorate";"66";"61661454";"68610";"No";"CHANDIGARH";"CHANDIGARH";"2019";"Lok Sabha";"No Comment"
"Gurmail Singh";"AIFB";" 1";"10th Pass";"41";"18000000";"2750000";"No";"CHANDIGARH";"CHANDIGARH";"2019";"Lok Sabha";"No Comment"
"Harmohan Dhawa";"AAP";"0";"Post Graduate";"78";"243011000";"0";"No";"CHANDIGARH";"CHANDIGARH";"2019";"Lok Sabha";"No Comment"
"Jagdish Kumar Nida";"Hindustan Shakti Sena";"0";"10th Pass";"61";"2656000";"2200000";"No";"CHANDIGARH";"CHANDIGARH";"2019";"Lok Sabha";"No Comment"
"Jyot";"Akhil Bhartiya Apna Dal";"0";"12th Pass";"46";"610000";"0";"No";"CHANDIGARH";"CHANDIGARH";"2019";"Lok Sabha";"No Comment"
"Karan Vasudeva";"IND";"0";"Graduate";"34";"12366296";"0";"No";"CHANDIGARH";"CHANDIGARH";"2019";"Lok Sabha";"No Comment"
"Lashkar Singh";"CPI(ML) Red Star";" 1";"Graduate";"78";"5086975";"0";"No";"CHANDIGARH";"CHANDIGARH";"2019";"Lok Sabha";"No Comment"
"Manjeet Singh Bohat";"IND";"0";"Post Graduate";"38";"5856000";"1800000";"No";"CHANDIGARH";"CHANDIGARH";"2019";"Lok Sabha";"No Comment"
"Mukesh Pachara";"Ambedkar National Congress";"0";"12th Pass";"58";"779372";"174000";"No";"CHANDIGARH";"CHANDIGARH";"2019";"Lok Sabha";"No Comment"
"Nawab Al";"Rashtriya Lokswaraj Party";"0";"8th Pass";"44";"492000";"0";"No";"CHANDIGARH";"CHANDIGARH";"2019";"Lok Sabha";"No Comment"
"Nidhi Kansal";"IND";"0";"Post Graduate";"38";"9117000";"0";"No";"CHANDIGARH";"CHANDIGARH";"2019";"Lok Sabha";"No Comment"
"Parveen Kuma";"BSP";"0";"Others";"44";"686891";"0";"No";"CHANDIGARH";"CHANDIGARH";"2019";"Lok Sabha";"No Comment"
"Pawan Kumar Bansal";"INC";"0";"Graduate Professional";"70";"95583235";"0";"No";"CHANDIGARH";"CHANDIGARH";"2019";"Lok Sabha";"No Comment"
"Prem Lata";"IND";"0";"5th Pass";"75";"136885178";"0";"No";"CHANDIGARH";"CHANDIGARH";"2019";"Lok Sabha";"No Comment"
"Raj Kamal Singh";"IND";"0";"8th Pass";"32";"233100";"0";"No";"CHANDIGARH";"CHANDIGARH";"2019";"Lok Sabha";"No Comment"
"Ram Kuma";"IND";"0";"8th Pass";"38";"637000";"270000";"No";"CHANDIGARH";"CHANDIGARH";"2019";"Lok Sabha";"No Comment"
"Ramneet";"Bhartiya Kisan Party";"0";"Post Graduate";"41";"2550000";"0";"No";"CHANDIGARH";"CHANDIGARH";"2019";"Lok Sabha";"No Comment"
"Sandeep Bidla";"Bahujan Mukti Party";"0";"10th Pass";"32";"351900";"5253";"No";"CHANDIGARH";"CHANDIGARH";"2019";"Lok Sabha";"No Comment"
"Sanjay Balaa";"Bhartiya Jan Samman Party";"0";"Illiterate";"38";"2237237";"513000";"No";"CHANDIGARH";"CHANDIGARH";"2019";"Lok Sabha";"No Comment"
"Sarabjeet Singh Sohal";"Bhartiya Rashtrawadi Party";"0";"Graduate Professional";"67";"194404172";"1000000";"No";"CHANDIGARH";"CHANDIGARH";"2019";"Lok Sabha";"No Comment"
"Satish Kuma";"Janral Samaj Party";"0";"Graduate Professional";"60";"54633716";"600910";"No";"CHANDIGARH";"CHANDIGARH";"2019";"Lok Sabha";"No Comment"
"Satybir Singh";"Bhartiya Manavadhikaar Federal Party";"0";"10th Pass";"48";"696000";"0";"No";"CHANDIGARH";"CHANDIGARH";"2019";"Lok Sabha";"No Comment"
"Shambhu";"Samaj Adhikar Kalyan Party";"0";"5th Pass";"41";"5412500";"100000";"No";"CHANDIGARH";"CHANDIGARH";"2019";"Lok Sabha";"No Comment"
"Sharmila Joha";"Bharat Prabhat Party";"0";"Graduate";"38";"12340126";"2064433";"No";"CHANDIGARH";"CHANDIGARH";"2019";"Lok Sabha";"No Comment"
"Subhash Chander Goyal";"RPI(A)";"0";"Others";"56";"42039374";"0";"No";"CHANDIGARH";"CHANDIGARH";"2019";"Lok Sabha";"No Comment"
"Subhash Tamol";"Bahujan Samaj Party (Ambedkar)";"0";"5th Pass";"54";"253049";"0";"No";"CHANDIGARH";"CHANDIGARH";"2019";"Lok Sabha";"No Comment"
"Sunita";"IND";"0";"12th Pass";"25";"186717";"60000";"No";"CHANDIGARH";"CHANDIGARH";"2019";"Lok Sabha";"No Comment"
