"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Jadhav Sanjay (bandu) Haribhau";"SHS";" 7";"10th Pass";"47";"31016711";"5976851";"Yes";"PARBHANI";"MAHARASHTRA";"2014";"Lok Sabha";"No Comment"
"Adv. Ajay Sitaram Karande Patil";"SP";"0";"Post Graduate";"40";"9510000";"330000";"No";"PARBHANI";"MAHARASHTRA";"2014";"Lok Sabha";"No Comment"
"Ashok Babarao (ambhore) Dudhgaonka";"Ambedkar National Congress";"0";"12th Pass";"0";"50000";"0";"No";"PARBHANI";"MAHARASHTRA";"2014";"Lok Sabha";"No Comment"
"Baban (anna) Muley";"Bahujan Mukti Party";"0";"12th Pass";"46";"907000";"400000";"No";"PARBHANI";"MAHARASHTRA";"2014";"Lok Sabha";"No Comment"
"Bhambale Vijay Manikrao";"NCP";" 3";"10th Pass";"39";"14944093";"1895188";"No";"PARBHANI";"MAHARASHTRA";"2014";"Lok Sabha";"No Comment"
"Comrade Rajan Kshirsaga";"CPI";" 7";"Graduate";"47";"4099277";"700000";"No";"PARBHANI";"MAHARASHTRA";"2014";"Lok Sabha";"No Comment"
"Comred Bhise Ganpat Devrao";"IND";" 2";"Graduate";"41";"757300";"225000";"No";"PARBHANI";"MAHARASHTRA";"2014";"Lok Sabha";"No Comment"
"Gulmir Kha";"BSP";" 2";"8th Pass";"42";"270000";"0";"No";"PARBHANI";"MAHARASHTRA";"2014";"Lok Sabha";"No Comment"
"Kajale Pradip Mahadev";"IND";" 1";"12th Pass";"28";"744277";"0";"No";"PARBHANI";"MAHARASHTRA";"2014";"Lok Sabha";"No Comment"
"Md. Iliyas Md. Amir Maniya";"Bharipa Bahujan Mahasangha";"0";"Graduate";"41";"15000";"82800";"No";"PARBHANI";"MAHARASHTRA";"2014";"Lok Sabha";"No Comment"
"Nisar Subhan Khan Patha";"IND";" 1";"12th Pass";"43";"3100000";"165000";"No";"PARBHANI";"MAHARASHTRA";"2014";"Lok Sabha";"No Comment"
"Pramod Maroti Panditka";"IND";"0";"Graduate";"39";"180000";"0";"No";"PARBHANI";"MAHARASHTRA";"2014";"Lok Sabha";"No Comment"
"Ramrao Dhansing Rathod Sir Niranka";"IND";"0";"Post Graduate";"63";"9330000";"0";"No";"PARBHANI";"MAHARASHTRA";"2014";"Lok Sabha";"No Comment"
"Salma Shriniwas Kulka";"AAP";"0";"Post Graduate";"30";"1956452";"470000";"No";"PARBHANI";"MAHARASHTRA";"2014";"Lok Sabha";"No Comment"
"Sayed Abdul Rahim";"Welfare Party Of India";"0";"Graduate";"41";"259400";"0";"No";"PARBHANI";"MAHARASHTRA";"2014";"Lok Sabha";"No Comment"
"Sk. Saleem";"Majlis Bachao Tahreek";"0";"5th Pass";"40";"60000";"0";"No";"PARBHANI";"MAHARASHTRA";"2014";"Lok Sabha";"No Comment"
"Udhav Rangrao Pawar (patil)";"IND";"0";"Graduate";"40";"2411162";"675000";"No";"PARBHANI";"MAHARASHTRA";"2014";"Lok Sabha";"No Comment"
