"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Dhananjay Bhimrao Mahadik";"NCP";" 1";"Graduate";"42";"448882000";"71333000";"Yes";"KOLHAPUR";"MAHARASHTRA";"2014";"Lok Sabha";"No Comment"
"Atul Prasannakumar Digh";"Bharipa Bahujan Mahasangha";" 3";"Post Graduate";"55";"15499770";"0";"No";"KOLHAPUR";"MAHARASHTRA";"2014";"Lok Sabha";"No Comment"
"Jeevan Alias C.a.patil";"IND";"0";"Graduate";"43";"500000";"0";"No";"KOLHAPUR";"MAHARASHTRA";"2014";"Lok Sabha";"No Comment"
"Kamble Dayanand Vasant";"Bahujan Mukti Party";"0";"Graduate Professional";"35";"189918";"10000";"No";"KOLHAPUR";"MAHARASHTRA";"2014";"Lok Sabha";"No Comment"
"Kamble Sukumar Dattu";"IND";"0";"Post Graduate";"53";"275000";"0";"No";"KOLHAPUR";"MAHARASHTRA";"2014";"Lok Sabha";"No Comment"
"Kurane Ajay Prakash";"BSP";"0";"Graduate";"39";"2255800";"0";"No";"KOLHAPUR";"MAHARASHTRA";"2014";"Lok Sabha";"No Comment"
"Mhamane Anil Subhash";"IND";" 1";"Post Graduate";"34";"4920000";"1282195";"No";"KOLHAPUR";"MAHARASHTRA";"2014";"Lok Sabha";"No Comment"
"Narayan Gundu Powa";"AAP";" 6";"12th Pass";"41";"3352800";"1120000";"No";"KOLHAPUR";"MAHARASHTRA";"2014";"Lok Sabha";"No Comment"
"Pandurang Tukaram Chougal";"IND";"0";"8th Pass";"68";"2522000";"0";"No";"KOLHAPUR";"MAHARASHTRA";"2014";"Lok Sabha";"No Comment"
"Patil Bajrang Krishna";"IND";"0";"10th Pass";"44";"352142";"0";"No";"KOLHAPUR";"MAHARASHTRA";"2014";"Lok Sabha";"No Comment"
"Sampatrao Shamrao Pawar Patil";"Peasants And Workers Party of India";" 2";"Graduate";"67";"11600046";"2192330";"No";"KOLHAPUR";"MAHARASHTRA";"2014";"Lok Sabha";"No Comment"
"Sandeep Gundopant Sankpal";"IND";"0";"10th Pass";"32";"419925";"8410";"No";"KOLHAPUR";"MAHARASHTRA";"2014";"Lok Sabha";"No Comment"
"Sanjay Sadashiv Mandalik";"SHS";"0";"Post Graduate";"49";"11672709";"920570";"No";"KOLHAPUR";"MAHARASHTRA";"2014";"Lok Sabha";"No Comment"
"Sheregar Chetan Venkatesh";"IND";"0";"12th Pass";"34";"825000";"173475";"No";"KOLHAPUR";"MAHARASHTRA";"2014";"Lok Sabha";"No Comment"
"Yashwant Balkrushna Josh";"IND";"0";"10th Pass";"59";"2638600";"229000";"No";"KOLHAPUR";"MAHARASHTRA";"2014";"Lok Sabha";"No Comment"
