"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Gandhi Dilipkumar Mansukhlal";"BJP";" 16";"10th Pass";"64";"65316725";"34176876";"Yes";"AHMEDNAGAR";"MAHARASHTRA";"2014";"Loksabha";"No Comment"
"Anil Jaysing Ghanvat";"IND";" 6";"Graduate";"55";"33340000";"163597";"No";"AHMEDNAGAR";"MAHARASHTRA";"2014";"Loksabha";"No Comment"
"Damale Shivajirao Wama";"Bhartiya Navjawan Sena (Paksha)";"0";"Graduate Professional";"59";"1721000";"905302";"No";"AHMEDNAGAR";"MAHARASHTRA";"2014";"Loksabha";"No Comment"
"Deepali Sayyad";"AAP";" 1";"Graduate";"37";"30052370";"3767489";"No";"AHMEDNAGAR";"MAHARASHTRA";"2014";"Loksabha";"No Comment"
"Deshmukh Vikas Nanasaheb";"IND";"0";"12th Pass";"38";"3796964";"510000";"No";"AHMEDNAGAR";"MAHARASHTRA";"2014";"Loksabha";"No Comment"
"H.b.p. Ajay Sahebrao Baraskar Maharaj";"Bahujan Mukti Party";" 2";"12th Pass";"35";"11185018";"442109";"No";"AHMEDNAGAR";"MAHARASHTRA";"2014";"Loksabha";"No Comment"
"Kakade Kisan Yashwant";"BSP";"0";"10th Pass";"40";"403500";"0";"No";"AHMEDNAGAR";"MAHARASHTRA";"2014";"Loksabha";"No Comment"
"Kolsepatil Baban Gangadha";"IND";" 3";"Graduate Professional";"73";"337159952";"2379701";"No";"AHMEDNAGAR";"MAHARASHTRA";"2014";"Loksabha";"No Comment"
"Laxman Bhanudas Sonal";"IND";"0";"Graduate";"46";"3309077";"0";"No";"AHMEDNAGAR";"MAHARASHTRA";"2014";"Loksabha";"No Comment"
"Petras Kisan Gawa";"IND";" 2";"Illiterate";"62";"366073";"20000";"No";"AHMEDNAGAR";"MAHARASHTRA";"2014";"Loksabha";"No Comment"
"Popat Manik Ful";"Maharashtra Parivartan Sena (T)";"0";"5th Pass";"34";"500";"0";"No";"AHMEDNAGAR";"MAHARASHTRA";"2014";"Loksabha";"No Comment"
"Rajeev Appasaheb Rajal";"NCP";" 3";"Graduate Professional";"44";"63094594";"17101039";"No";"AHMEDNAGAR";"MAHARASHTRA";"2014";"Loksabha";"No Comment"
"Shridhar Jakhuji Dareka";"IND";"0";"Graduate Professional";"58";"15269913";"864552";"No";"AHMEDNAGAR";"MAHARASHTRA";"2014";"Loksabha";"No Comment"
