"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Kapil Moreshwar Patil";"BJP";"0";"Graduate";"53";"363758831";"10697367";"Yes";"BHIWANDI";"MAHARASHTRA";"2014";"Lok Sabha";"No Comment"
"Ad. Dr. Kolekar Anita Balasaheb";"Prabuddha Republican Party";"0";"Doctorate";"62";"450000";"0";"No";"BHIWANDI";"MAHARASHTRA";"2014";"Lok Sabha";"No Comment"
"Ansari Jahid Mukhta";"Bahujan Mukti Party";" 1";"12th Pass";"37";"3844989";"0";"No";"BHIWANDI";"MAHARASHTRA";"2014";"Lok Sabha";"No Comment"
"Ansari Jalaluddin Moinudd";"AAP";"0";"Others";"48";"5896347";"0";"No";"BHIWANDI";"MAHARASHTRA";"2014";"Lok Sabha";"No Comment"
"Ansari Mumtaz Abdul Sata";"BSP";"0";"8th Pass";"39";"255000";"0";"No";"BHIWANDI";"MAHARASHTRA";"2014";"Lok Sabha";"No Comment"
"Harishchandra Dattu Patil";"IND";"0";"Graduate";"55";"4851734";"975000";"No";"BHIWANDI";"MAHARASHTRA";"2014";"Lok Sabha";"No Comment"
"Navid Hasan Mom";"IND";" 1";"Graduate";"36";"500157500";"0";"No";"BHIWANDI";"MAHARASHTRA";"2014";"Lok Sabha";"No Comment"
"Patil Madhukar Vitthal";"CPI";"0";"5th Pass";"61";"3897131";"70000";"No";"BHIWANDI";"MAHARASHTRA";"2014";"Lok Sabha";"No Comment"
"Patil Vishwanath Ramchandra";"INC";" 2";"10th Pass";"58";"25593787";"1311000";"No";"BHIWANDI";"MAHARASHTRA";"2014";"Lok Sabha";"No Comment"
"Shah Abrar Ahmed Nazeer Ahmed";"Peace Party";"0";"Graduate Professional";"30";"197500";"0";"No";"BHIWANDI";"MAHARASHTRA";"2014";"Lok Sabha";"No Comment"
"Suresh Gopinath Mhat";"MNS";" 2";"12th Pass";"44";"26619897";"1283975";"No";"BHIWANDI";"MAHARASHTRA";"2014";"Lok Sabha";"No Comment"
"Suresh Kaluram Jadhav";"IND";"0";"8th Pass";"48";"2264906";"115000";"No";"BHIWANDI";"MAHARASHTRA";"2014";"Lok Sabha";"No Comment"
"Yogesh Motiram Katho";"Bharipa Bahujan Mahasangha";"0";"8th Pass";"26";"1440000";"110000";"No";"BHIWANDI";"MAHARASHTRA";"2014";"Lok Sabha";"No Comment"
