"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Vichare Rajan Baburao";"SHS";" 13";"10th Pass";"52";"98543902";"13054217";"Yes";"THANE";"MAHARASHTRA";"2014";"Loksabha";"No Comment"
"Abhijit Ramesh Pans";"MNS";" 1";"Graduate";"42";"6995050";"5800000";"No";"THANE";"MAHARASHTRA";"2014";"Loksabha";"No Comment"
"Ashok Shankar Jadhav";"Bahujan Mukti Party";"0";"Graduate Professional";"59";"19550000";"970000";"No";"THANE";"MAHARASHTRA";"2014";"Loksabha";"No Comment"
"Bhanudas Dhota";"IND";"0";"12th Pass";"63";"2500000";"0";"No";"THANE";"MAHARASHTRA";"2014";"Loksabha";"No Comment"
"Gopinath Sakharam Mhask";"Bharipa Bahujan Mahasangha";"0";"Illiterate";"51";"2045000";"0";"No";"THANE";"MAHARASHTRA";"2014";"Loksabha";"No Comment"
"Jain Surendrakumar K.";"Akhil Bharatiya Jan Sangh";"0";"10th Pass";"46";"4063705";"0";"No";"THANE";"MAHARASHTRA";"2014";"Loksabha";"No Comment"
"Kamrujjama Kutubali Meena";"Peace Party";"0";"Post Graduate";"45";"3923999";"0";"No";"THANE";"MAHARASHTRA";"2014";"Loksabha";"No Comment"
"Kirtawade Vidhyadhar Bhimrao";"BSP";"0";"10th Pass";"47";"721500";"0";"No";"THANE";"MAHARASHTRA";"2014";"Loksabha";"No Comment"
"Najakatali Kabir Ansa";"IND";"0";"8th Pass";"40";"2054916";"0";"No";"THANE";"MAHARASHTRA";"2014";"Loksabha";"No Comment"
"Narendra Prabhashankar Pandey";"IND";"0";"10th Pass";"42";"9554000";"0";"No";"THANE";"MAHARASHTRA";"2014";"Loksabha";"No Comment"
"Nitin Shankar Deshpand";"Dharmarajya Paksha";"0";"Post Graduate";"56";"11459035";"368337";"No";"THANE";"MAHARASHTRA";"2014";"Loksabha";"No Comment"
"Rajendra Gajbhiy";"Ambedkarite Party of India";"0";"12th Pass";"49";"2011650";"81832";"No";"THANE";"MAHARASHTRA";"2014";"Loksabha";"No Comment"
"Raju Shravan Chava";"Republican Bahujan Sena";"0";"Literate";"33";"3326553";"325000";"No";"THANE";"MAHARASHTRA";"2014";"Loksabha";"No Comment"
"Ramchandra Bhagoji Gawad";"IND";"0";"Literate";"50";"660000";"175000";"No";"THANE";"MAHARASHTRA";"2014";"Loksabha";"No Comment"
"Rathod Babusingh Vasram";"Maharashtra Parivartan Sena (T)";"0";"Not Given";"35";"100000";"0";"No";"THANE";"MAHARASHTRA";"2014";"Loksabha";"No Comment"
"Salman Ajimullah Hasm";"Rashtriya Aam Party";"0";"8th Pass";"28";"877400";"0";"No";"THANE";"MAHARASHTRA";"2014";"Loksabha";"No Comment"
"Sanjay Dilip Kumar Das";"IND";"0";"Graduate";"44";"11518516";"555000";"No";"THANE";"MAHARASHTRA";"2014";"Loksabha";"No Comment"
"Sanjeev Ganesh Naik";"NCP";"0";"12th Pass";"42";"148635752";"43986747";"No";"THANE";"MAHARASHTRA";"2014";"Loksabha";"No Comment"
"Sanjeev Vishnu Sa";"AAP";"0";"10th Pass";"57";"12971518";"611559";"No";"THANE";"MAHARASHTRA";"2014";"Loksabha";"No Comment"
"Shafik Ahamad Sadat Kha";"IND";"0";"Others";"56";"8479287";"0";"No";"THANE";"MAHARASHTRA";"2014";"Loksabha";"No Comment"
"Shrinath Mithanthaya";"Hindustan Janta Party";"0";"Post Graduate";"44";"50603500";"11822000";"No";"THANE";"MAHARASHTRA";"2014";"Loksabha";"No Comment"
"Sohanlal Purohit";"IND";"0";"Others";"70";"1131348";"300";"No";"THANE";"MAHARASHTRA";"2014";"Loksabha";"No Comment"
"Triloki Ghurahu Yadav";"IND";"0";"8th Pass";"50";"890224";"0";"No";"THANE";"MAHARASHTRA";"2014";"Loksabha";"No Comment"
"Vinod Deepchand Gangwal";"IND";" 1";"Graduate Professional";"44";"27667168";"1922750";"No";"THANE";"MAHARASHTRA";"2014";"Loksabha";"No Comment"
"Vishal Dinkar Salv";"IND";"0";"Post Graduate";"35";"5272000";"200000";"No";"THANE";"MAHARASHTRA";"2014";"Loksabha";"No Comment"
