"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Adhalrao Shivaji Dattatrey";"SHS";" 10";"Others";"59";"253880475";"61810866";"Yes";"SHIRUR";"MAHARASHTRA";"2014";"Lok Sabha";"No Comment"
"Ashok Shirpati Khandebharad";"MNS";" 2";"Graduate";"50";"11569911";"1781742";"No";"SHIRUR";"MAHARASHTRA";"2014";"Lok Sabha";"No Comment"
"Bajare Sitaram Namdeo (baba)";"Bahujan Mukti Party";"0";"Graduate";"63";"13978791";"0";"No";"SHIRUR";"MAHARASHTRA";"2014";"Lok Sabha";"No Comment"
"Dambale Ram Dharma";"IND";"0";"10th Pass";"43";"1383000";"105000";"No";"SHIRUR";"MAHARASHTRA";"2014";"Lok Sabha";"No Comment"
"Geetaram Ramchandra Kadam";"Socialist Party (India)";"0";"12th Pass";"42";"6423981";"1100000";"No";"SHIRUR";"MAHARASHTRA";"2014";"Lok Sabha";"No Comment"
"Katore Mahadev Niwritt";"IND";"0";"Graduate";"43";"1052914";"0";"No";"SHIRUR";"MAHARASHTRA";"2014";"Lok Sabha";"No Comment"
"Milindraje Digambar Bhosal";"IND";"0";"10th Pass";"29";"3274";"0";"No";"SHIRUR";"MAHARASHTRA";"2014";"Lok Sabha";"No Comment"
"Nikam Devdatta Jaywant";"NCP";" 3";"Graduate";"43";"7277063";"296000";"No";"SHIRUR";"MAHARASHTRA";"2014";"Lok Sabha";"No Comment"
"Nikam Sopanrao Pandharinath";"AAP";"0";"Post Graduate";"66";"35506712";"300000";"No";"SHIRUR";"MAHARASHTRA";"2014";"Lok Sabha";"No Comment"
"Nilesh Yashwant Mhaskul";"IND";"0";"12th Pass";"29";"819858";"210000";"No";"SHIRUR";"MAHARASHTRA";"2014";"Lok Sabha";"No Comment"
"Sonali Chandrashekhar Thorat";"IND";"0";"8th Pass";"29";"630000";"0";"No";"SHIRUR";"MAHARASHTRA";"2014";"Lok Sabha";"No Comment"
"Umesh Arjun Kancha";"IND";"0";"8th Pass";"33";"91000";"0";"No";"SHIRUR";"MAHARASHTRA";"2014";"Lok Sabha";"No Comment"
"Vikas Sudam Kuseka";"AIFB";"0";"Graduate Professional";"26";"4055000";"125000";"No";"SHIRUR";"MAHARASHTRA";"2014";"Lok Sabha";"No Comment"
"aghmare Sarjerao Bhika";"BSP";"0";"12th Pass";"38";"1671548";"0";"No";"SHIRUR";"MAHARASHTRA";"2014";"Lok Sabha";"No Comment"
